Date,Ticker,LT_Trend,lt_avg,lt_hi,lt_lo
2025-03-01,CI,-0.0015,-0.0055,0.0076,-0.0186
2025-04-01,CI,0.0065,-0.0055,0.0076,-0.0186
2025-05-01,CI,0.0083,-0.0055,0.0076,-0.0186
2025-06-01,CI,0.0055,-0.0055,0.0076,-0.0186
2025-07-01,CI,-0.01,-0.0055,0.0076,-0.0186
2025-08-01,CI,-0.02,-0.0055,0.0076,-0.0186
2025-09-01,CI,-0.02,-0.0055,0.0076,-0.0186
2024-08-01,CINF,0.04,0.0438,0.0521,0.0355
2024-09-01,CINF,0.04,0.0438,0.0521,0.0355
2024-10-01,CINF,0.05,0.0438,0.0521,0.0355
2024-11-01,CINF,0.06,0.0438,0.0521,0.0355
2024-12-01,CINF,0.06,0.0438,0.0521,0.0355
2025-01-01,CINF,0.05,0.0438,0.0521,0.0355
2025-02-01,CINF,0.04,0.0438,0.0521,0.0355
2025-03-01,CINF,0.04,0.0438,0.0521,0.0355
2025-04-01,CINF,0.03,0.0438,0.0521,0.0355
2025-05-01,CINF,0.04,0.0438,0.0521,0.0355
2025-06-01,CINF,0.04,0.0438,0.0521,0.0355
2025-07-01,CINF,0.04,0.0438,0.0521,0.0355
2025-08-01,CINF,0.04,0.0438,0.0521,0.0355
2025-09-01,CINF,0.04,0.0438,0.0521,0.0355
2024-08-01,CIVI,-0.01,-0.0677,-0.0267,-0.1088
2024-09-01,CIVI,-0.03,-0.0677,-0.0267,-0.1088
2024-10-01,CIVI,-0.03,-0.0677,-0.0267,-0.1088
2024-11-01,CIVI,-0.04,-0.0677,-0.0267,-0.1088
2024-12-01,CIVI,-0.04,-0.0677,-0.0267,-0.1088
2025-01-01,CIVI,-0.03,-0.0677,-0.0267,-0.1088
2025-02-01,CIVI,-0.05,-0.0677,-0.0267,-0.1088
2025-03-01,CIVI,-0.06,-0.0677,-0.0267,-0.1088
2025-04-01,CIVI,-0.11,-0.0677,-0.0267,-0.1088
2025-05-01,CIVI,-0.12,-0.0677,-0.0267,-0.1088
2025-06-01,CIVI,-0.11,-0.0677,-0.0267,-0.1088
2025-07-01,CIVI,-0.12,-0.0677,-0.0267,-0.1088
2025-08-01,CIVI,-0.12,-0.0677,-0.0267,-0.1088
2025-09-01,CIVI,-0.12,-0.0677,-0.0267,-0.1088
2024-08-01,CL,0.02,0.0223,0.028,0.0165
2024-09-01,CL,0.03,0.0223,0.028,0.0165
2024-10-01,CL,0.03,0.0223,0.028,0.0165
2024-11-01,CL,0.03,0.0223,0.028,0.0165
2024-12-01,CL,0.02,0.0223,0.028,0.0165
2025-01-01,CL,0.02,0.0223,0.028,0.0165
2025-02-01,CL,0.02,0.0223,0.028,0.0165
2025-03-01,CL,0.03,0.0223,0.028,0.0165
2025-04-01,CL,0.02,0.0223,0.028,0.0165
2025-05-01,CL,0.02,0.0223,0.028,0.0165
2025-06-01,CL,0.02,0.0223,0.028,0.0165
2025-07-01,CL,0.02,0.0223,0.028,0.0165
2025-08-01,CL,0.01,0.0223,0.028,0.0165
2025-09-01,CL,0.02,0.0223,0.028,0.0165
2024-08-01,CLX,-0.01,-0.0151,0.0016,-0.0317
2024-09-01,CLX,-0.0029,-0.0151,0.0016,-0.0317
2024-10-01,CLX,0.0037,-0.0151,0.0016,-0.0317
2024-11-01,CLX,0.0028,-0.0151,0.0016,-0.0317
2024-12-01,CLX,0.0026,-0.0151,0.0016,-0.0317
2025-01-01,CLX,0.001,-0.0151,0.0016,-0.0317
2025-02-01,CLX,-0.0093,-0.0151,0.0016,-0.0317
2025-03-01,CLX,-0.01,-0.0151,0.0016,-0.0317
2025-04-01,CLX,-0.02,-0.0151,0.0016,-0.0317
2025-05-01,CLX,-0.03,-0.0151,0.0016,-0.0317
2025-06-01,CLX,-0.04,-0.0151,0.0016,-0.0317
2025-07-01,CLX,-0.04,-0.0151,0.0016,-0.0317
2025-08-01,CLX,-0.04,-0.0151,0.0016,-0.0317
2025-09-01,CLX,-0.03,-0.0151,0.0016,-0.0317
2024-08-01,CMBT,-0.0093,-0.0694,-0.0426,-0.0961
2024-09-01,CMBT,-0.03,-0.0694,-0.0426,-0.0961
2024-10-01,CMBT,-0.04,-0.0694,-0.0426,-0.0961
2024-11-01,CMBT,-0.06,-0.0694,-0.0426,-0.0961
2024-12-01,CMBT,-0.09,-0.0694,-0.0426,-0.0961
2025-01-01,CMBT,-0.07,-0.0694,-0.0426,-0.0961
2025-02-01,CMBT,-0.07,-0.0694,-0.0426,-0.0961
2025-03-01,CMBT,-0.09,-0.0694,-0.0426,-0.0961
2025-04-01,CMBT,-0.09,-0.0694,-0.0426,-0.0961
2025-05-01,CMBT,-0.09,-0.0694,-0.0426,-0.0961
2025-06-01,CMBT,-0.08,-0.0694,-0.0426,-0.0961
2025-07-01,CMBT,-0.08,-0.0694,-0.0426,-0.0961
2025-08-01,CMBT,-0.1,-0.0694,-0.0426,-0.0961
2025-09-01,CMBT,-0.1,-0.0694,-0.0426,-0.0961
2024-08-01,CMCL,0.02,0.0096,0.045,-0.0258
2024-09-01,CMCL,0.04,0.0096,0.045,-0.0258
2024-10-01,CMCL,0.04,0.0096,0.045,-0.0258
2024-11-01,CMCL,0.0031,0.0096,0.045,-0.0258
2024-12-01,CMCL,-0.02,0.0096,0.045,-0.0258
2025-01-01,CMCL,-0.04,0.0096,0.045,-0.0258
2025-02-01,CMCL,-0.04,0.0096,0.045,-0.0258
2025-03-01,CMCL,-0.03,0.0096,0.045,-0.0258
2025-04-01,CMCL,-0.02,0.0096,0.045,-0.0258
2025-05-01,CMCL,0.0071,0.0096,0.045,-0.0258
2025-06-01,CMCL,0.02,0.0096,0.045,-0.0258
2025-07-01,CMCL,0.05,0.0096,0.045,-0.0258
2025-08-01,CMCL,0.07,0.0096,0.045,-0.0258
2025-09-01,CMCL,0.08,0.0096,0.045,-0.0258
2024-08-01,CMCSA,-0.01,-0.0147,0.0077,-0.0372
2024-09-01,CMCSA,0.0064,-0.0147,0.0077,-0.0372
2024-10-01,CMCSA,0.02,-0.0147,0.0077,-0.0372
2024-11-01,CMCSA,0.02,-0.0147,0.0077,-0.0372
2024-12-01,CMCSA,0.01,-0.0147,0.0077,-0.0372
2025-01-01,CMCSA,-0.01,-0.0147,0.0077,-0.0372
2025-02-01,CMCSA,-0.02,-0.0147,0.0077,-0.0372
2025-03-01,CMCSA,-0.02,-0.0147,0.0077,-0.0372
2025-04-01,CMCSA,-0.03,-0.0147,0.0077,-0.0372
2025-05-01,CMCSA,-0.03,-0.0147,0.0077,-0.0372
2025-06-01,CMCSA,-0.03,-0.0147,0.0077,-0.0372
2025-07-01,CMCSA,-0.04,-0.0147,0.0077,-0.0372
2025-08-01,CMCSA,-0.05,-0.0147,0.0077,-0.0372
2025-09-01,CMCSA,-0.06,-0.0147,0.0077,-0.0372
2024-08-01,CME,-0.0023,0.0267,0.0385,0.0148
2024-09-01,CME,0.01,0.0267,0.0385,0.0148
2024-10-01,CME,0.02,0.0267,0.0385,0.0148
2024-11-01,CME,0.02,0.0267,0.0385,0.0148
2024-12-01,CME,0.03,0.0267,0.0385,0.0148
2025-01-01,CME,0.03,0.0267,0.0385,0.0148
2025-02-01,CME,0.03,0.0267,0.0385,0.0148
2025-03-01,CME,0.03,0.0267,0.0385,0.0148
2025-04-01,CME,0.03,0.0267,0.0385,0.0148
2025-05-01,CME,0.04,0.0267,0.0385,0.0148
2025-06-01,CME,0.04,0.0267,0.0385,0.0148
2025-07-01,CME,0.04,0.0267,0.0385,0.0148
2025-08-01,CME,0.03,0.0267,0.0385,0.0148
2025-09-01,CME,0.03,0.0267,0.0385,0.0148
2024-08-01,CMG,0.04,0.0345,0.0567,0.0123
2024-09-01,CMG,0.04,0.0345,0.0567,0.0123
2024-10-01,CMG,0.05,0.0345,0.0567,0.0123
2024-11-01,CMG,0.06,0.0345,0.0567,0.0123
2024-12-01,CMG,0.07,0.0345,0.0567,0.0123
2025-01-01,CMG,0.06,0.0345,0.0567,0.0123
2025-02-01,CMG,0.05,0.0345,0.0567,0.0123
2025-03-01,CMG,0.04,0.0345,0.0567,0.0123
2025-04-01,CMG,0.01,0.0345,0.0567,0.0123
2025-05-01,CMG,0.0085,0.0345,0.0567,0.0123
2025-06-01,CMG,0.01,0.0345,0.0567,0.0123
2025-07-01,CMG,0.0071,0.0345,0.0567,0.0123
2025-08-01,CMG,0.01,0.0345,0.0567,0.0123
2025-09-01,CMG,0.01,0.0345,0.0567,0.0123
2024-08-01,CMI,0.03,0.0301,0.0388,0.0213
2024-09-01,CMI,0.03,0.0301,0.0388,0.0213
2024-10-01,CMI,0.03,0.0301,0.0388,0.0213
2024-11-01,CMI,0.03,0.0301,0.0388,0.0213
2024-12-01,CMI,0.04,0.0301,0.0388,0.0213
2025-01-01,CMI,0.04,0.0301,0.0388,0.0213
2025-02-01,CMI,0.04,0.0301,0.0388,0.0213
2025-03-01,CMI,0.03,0.0301,0.0388,0.0213
2025-04-01,CMI,0.01,0.0301,0.0388,0.0213
2025-05-01,CMI,0.02,0.0301,0.0388,0.0213
2025-06-01,CMI,0.02,0.0301,0.0388,0.0213
2025-07-01,CMI,0.03,0.0301,0.0388,0.0213
2025-08-01,CMI,0.04,0.0301,0.0388,0.0213
2025-09-01,CMI,0.04,0.0301,0.0388,0.0213
2024-08-01,CMRE,0.02,0.0175,0.0452,-0.0101
2024-09-01,CMRE,0.04,0.0175,0.0452,-0.0101
2024-10-01,CMRE,0.06,0.0175,0.0452,-0.0101
2024-11-01,CMRE,0.05,0.0175,0.0452,-0.0101
2024-12-01,CMRE,0.05,0.0175,0.0452,-0.0101
2025-01-01,CMRE,0.04,0.0175,0.0452,-0.0101
2025-02-01,CMRE,0.02,0.0175,0.0452,-0.0101
2025-03-01,CMRE,0.01,0.0175,0.0452,-0.0101
2025-04-01,CMRE,0.0027,0.0175,0.0452,-0.0101
2025-05-01,CMRE,-0.01,0.0175,0.0452,-0.0101
2025-06-01,CMRE,-0.01,0.0175,0.0452,-0.0101
2025-07-01,CMRE,-0.03,0.0175,0.0452,-0.0101
2025-08-01,CMRE,-0.01,0.0175,0.0452,-0.0101
2025-09-01,CMRE,-0.0042,0.0175,0.0452,-0.0101
2024-08-01,CMS,-0.02,0.0036,0.0128,-0.0056
2024-09-01,CMS,-0.0069,0.0036,0.0128,-0.0056
2024-10-01,CMS,0.01,0.0036,0.0128,-0.0056
2024-11-01,CMS,0.0059,0.0036,0.0128,-0.0056
2024-12-01,CMS,-0.0005,0.0036,0.0128,-0.0056
2025-01-01,CMS,-0.0051,0.0036,0.0128,-0.0056
2025-02-01,CMS,0.0014,0.0036,0.0128,-0.0056
2025-03-01,CMS,0.0089,0.0036,0.0128,-0.0056
2025-04-01,CMS,0.0092,0.0036,0.0128,-0.0056
2025-05-01,CMS,0.01,0.0036,0.0128,-0.0056
2025-06-01,CMS,0.01,0.0036,0.0128,-0.0056
2025-07-01,CMS,0.01,0.0036,0.0128,-0.0056
2025-08-01,CMS,0.01,0.0036,0.0128,-0.0056
2025-09-01,CMS,0.02,0.0036,0.0128,-0.0056
2024-08-01,CNC,-0.04,-0.0539,0.0029,-0.1106
2024-09-01,CNC,-0.03,-0.0539,0.0029,-0.1106
2024-10-01,CNC,-0.04,-0.0539,0.0029,-0.1106
2024-11-01,CNC,-0.04,-0.0539,0.0029,-0.1106
2024-12-01,CNC,-0.05,-0.0539,0.0029,-0.1106
2025-01-01,CNC,-0.04,-0.0539,0.0029,-0.1106
2025-02-01,CNC,-0.03,-0.0539,0.0029,-0.1106
2025-03-01,CNC,-0.02,-0.0539,0.0029,-0.1106
2025-04-01,CNC,-0.01,-0.0539,0.0029,-0.1106
2025-05-01,CNC,-0.01,-0.0539,0.0029,-0.1106
2025-06-01,CNC,-0.01,-0.0539,0.0029,-0.1106
2025-07-01,CNC,-0.2,-0.0539,0.0029,-0.1106
2025-08-01,CNC,-0.15,-0.0539,0.0029,-0.1106
2025-09-01,CNC,-0.15,-0.0539,0.0029,-0.1106
2024-08-01,CNP,-0.02,0.0097,0.0268,-0.0073
2024-09-01,CNP,-0.02,0.0097,0.0268,-0.0073
2024-10-01,CNP,-0.0072,0.0097,0.0268,-0.0073
2024-11-01,CNP,0.002,0.0097,0.0268,-0.0073
2024-12-01,CNP,0.0047,0.0097,0.0268,-0.0073
2025-01-01,CNP,0.0047,0.0097,0.0268,-0.0073
2025-02-01,CNP,0.01,0.0097,0.0268,-0.0073
2025-03-01,CNP,0.02,0.0097,0.0268,-0.0073
2025-04-01,CNP,0.02,0.0097,0.0268,-0.0073
2025-05-01,CNP,0.03,0.0097,0.0268,-0.0073
2025-06-01,CNP,0.03,0.0097,0.0268,-0.0073
2025-07-01,CNP,0.02,0.0097,0.0268,-0.0073
2025-08-01,CNP,0.03,0.0097,0.0268,-0.0073
2025-09-01,CNP,0.03,0.0097,0.0268,-0.0073
2024-08-01,CNR,0.04,0.0299,0.0504,0.0094
2024-09-01,CNR,0.04,0.0299,0.0504,0.0094
2024-10-01,CNR,0.04,0.0299,0.0504,0.0094
2024-11-01,CNR,0.06,0.0299,0.0504,0.0094
2024-12-01,CNR,0.06,0.0299,0.0504,0.0094
2025-01-01,CNR,0.05,0.0299,0.0504,0.0094
2025-02-01,CNR,0.04,0.0299,0.0504,0.0094
2025-03-01,CNR,0.03,0.0299,0.0504,0.0094
2025-04-01,CNR,0.01,0.0299,0.0504,0.0094
2025-05-01,CNR,0.01,0.0299,0.0504,0.0094
2025-06-01,CNR,0.01,0.0299,0.0504,0.0094
2025-07-01,CNR,0.01,0.0299,0.0504,0.0094
2025-08-01,CNR,0.0007,0.0299,0.0504,0.0094
2025-09-01,CNR,-0.02,0.0299,0.0504,0.0094
2024-08-01,COF,0.01,0.0515,0.0691,0.0338
2024-09-01,COF,0.03,0.0515,0.0691,0.0338
2024-10-01,COF,0.04,0.0515,0.0691,0.0338
2024-11-01,COF,0.05,0.0515,0.0691,0.0338
2024-12-01,COF,0.07,0.0515,0.0691,0.0338
2025-01-01,COF,0.07,0.0515,0.0691,0.0338
2025-02-01,COF,0.07,0.0515,0.0691,0.0338
2025-03-01,COF,0.07,0.0515,0.0691,0.0338
2025-04-01,COF,0.04,0.0515,0.0691,0.0338
2025-05-01,COF,0.05,0.0515,0.0691,0.0338
2025-06-01,COF,0.05,0.0515,0.0691,0.0338
2025-07-01,COF,0.06,0.0515,0.0691,0.0338
2025-08-01,COF,0.06,0.0515,0.0691,0.0338
2025-09-01,COF,0.07,0.0515,0.0691,0.0338
2024-08-01,COIN,0.1,0.1514,0.1998,0.1029
2024-09-01,COIN,0.07,0.1514,0.1998,0.1029
2024-10-01,COIN,0.08,0.1514,0.1998,0.1029
2024-11-01,COIN,0.16,0.1514,0.1998,0.1029
2024-12-01,COIN,0.22,0.1514,0.1998,0.1029
2025-01-01,COIN,0.24,0.1514,0.1998,0.1029
2025-02-01,COIN,0.18,0.1514,0.1998,0.1029
2025-03-01,COIN,0.14,0.1514,0.1998,0.1029
2025-04-01,COIN,0.12,0.1514,0.1998,0.1029
2025-05-01,COIN,0.15,0.1514,0.1998,0.1029
2025-06-01,COIN,0.19,0.1514,0.1998,0.1029
2025-07-01,COIN,0.17,0.1514,0.1998,0.1029
2025-08-01,COIN,0.16,0.1514,0.1998,0.1029
2025-09-01,COIN,0.16,0.1514,0.1998,0.1029
2024-08-01,COO,0.0036,-0.0147,0.0082,-0.0376
2024-09-01,COO,0.01,-0.0147,0.0082,-0.0376
2024-10-01,COO,0.02,-0.0147,0.0082,-0.0376
2024-11-01,COO,0.01,-0.0147,0.0082,-0.0376
2024-12-01,COO,0.0034,-0.0147,0.0082,-0.0376
2025-01-01,COO,-0.004,-0.0147,0.0082,-0.0376
2025-02-01,COO,-0.01,-0.0147,0.0082,-0.0376
2025-03-01,COO,-0.02,-0.0147,0.0082,-0.0376
2025-04-01,COO,-0.03,-0.0147,0.0082,-0.0376
2025-05-01,COO,-0.04,-0.0147,0.0082,-0.0376
2025-06-01,COO,-0.04,-0.0147,0.0082,-0.0376
2025-07-01,COO,-0.04,-0.0147,0.0082,-0.0376
2025-08-01,COO,-0.05,-0.0147,0.0082,-0.0376
2025-09-01,COO,-0.04,-0.0147,0.0082,-0.0376
2024-08-01,COP,0.0024,-0.0175,-0.0087,-0.0262
2024-09-01,COP,-0.0087,-0.0175,-0.0087,-0.0262
2024-10-01,COP,-0.01,-0.0175,-0.0087,-0.0262
2024-11-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2024-12-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2025-01-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2025-02-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2025-03-01,COP,-0.01,-0.0175,-0.0087,-0.0262
2025-04-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2025-05-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2025-06-01,COP,-0.02,-0.0175,-0.0087,-0.0262
2025-07-01,COP,-0.03,-0.0175,-0.0087,-0.0262
2025-08-01,COP,-0.03,-0.0175,-0.0087,-0.0262
2025-09-01,COP,-0.03,-0.0175,-0.0087,-0.0262
2024-08-01,COR,0.05,0.047,0.0542,0.0398
2024-09-01,COR,0.05,0.047,0.0542,0.0398
2024-10-01,COR,0.04,0.047,0.0542,0.0398
2024-11-01,COR,0.04,0.047,0.0542,0.0398
2024-12-01,COR,0.04,0.047,0.0542,0.0398
2025-01-01,COR,0.04,0.047,0.0542,0.0398
2025-02-01,COR,0.04,0.047,0.0542,0.0398
2025-03-01,COR,0.05,0.047,0.0542,0.0398
2025-04-01,COR,0.06,0.047,0.0542,0.0398
2025-05-01,COR,0.06,0.047,0.0542,0.0398
2025-06-01,COR,0.05,0.047,0.0542,0.0398
2025-07-01,COR,0.05,0.047,0.0542,0.0398
2025-08-01,COR,0.04,0.047,0.0542,0.0398
2025-09-01,COR,0.05,0.047,0.0542,0.0398
2024-08-01,COST,0.05,0.0681,0.0768,0.0595
2024-09-01,COST,0.06,0.0681,0.0768,0.0595
2024-10-01,COST,0.07,0.0681,0.0768,0.0595
2024-11-01,COST,0.07,0.0681,0.0768,0.0595
2024-12-01,COST,0.08,0.0681,0.0768,0.0595
2025-01-01,COST,0.08,0.0681,0.0768,0.0595
2025-02-01,COST,0.08,0.0681,0.0768,0.0595
2025-03-01,COST,0.07,0.0681,0.0768,0.0595
2025-04-01,COST,0.07,0.0681,0.0768,0.0595
2025-05-01,COST,0.07,0.0681,0.0768,0.0595
2025-06-01,COST,0.07,0.0681,0.0768,0.0595
2025-07-01,COST,0.06,0.0681,0.0768,0.0595
2025-08-01,COST,0.06,0.0681,0.0768,0.0595
2025-09-01,COST,0.06,0.0681,0.0768,0.0595
2024-08-01,CPAY,0.02,0.0395,0.0654,0.0135
2024-09-01,CPAY,0.04,0.0395,0.0654,0.0135
2024-10-01,CPAY,0.06,0.0395,0.0654,0.0135
2024-11-01,CPAY,0.07,0.0395,0.0654,0.0135
2024-12-01,CPAY,0.07,0.0395,0.0654,0.0135
2025-01-01,CPAY,0.07,0.0395,0.0654,0.0135
2025-02-01,CPAY,0.07,0.0395,0.0654,0.0135
2025-03-01,CPAY,0.06,0.0395,0.0654,0.0135
2025-04-01,CPAY,0.02,0.0395,0.0654,0.0135
2025-05-01,CPAY,0.02,0.0395,0.0654,0.0135
2025-06-01,CPAY,0.01,0.0395,0.0654,0.0135
2025-07-01,CPAY,0.01,0.0395,0.0654,0.0135
2025-08-01,CPAY,0.0051,0.0395,0.0654,0.0135
2025-09-01,CPAY,0.0019,0.0395,0.0654,0.0135
2024-08-01,CPB,-0.0098,-0.0252,-0.0119,-0.0386
2024-09-01,CPB,-0.0031,-0.0252,-0.0119,-0.0386
2024-10-01,CPB,-0.0063,-0.0252,-0.0119,-0.0386
2024-11-01,CPB,-0.01,-0.0252,-0.0119,-0.0386
2024-12-01,CPB,-0.02,-0.0252,-0.0119,-0.0386
2025-01-01,CPB,-0.03,-0.0252,-0.0119,-0.0386
2025-02-01,CPB,-0.04,-0.0252,-0.0119,-0.0386
2025-03-01,CPB,-0.03,-0.0252,-0.0119,-0.0386
2025-04-01,CPB,-0.04,-0.0252,-0.0119,-0.0386
2025-05-01,CPB,-0.04,-0.0252,-0.0119,-0.0386
2025-06-01,CPB,-0.03,-0.0252,-0.0119,-0.0386
2025-07-01,CPB,-0.04,-0.0252,-0.0119,-0.0386
2025-08-01,CPB,-0.03,-0.0252,-0.0119,-0.0386
2025-09-01,CPB,-0.03,-0.0252,-0.0119,-0.0386
2024-08-01,CPER,0.03,0.032,0.0424,0.0216
2024-09-01,CPER,0.04,0.032,0.0424,0.0216
2024-10-01,CPER,0.04,0.032,0.0424,0.0216
2024-11-01,CPER,0.03,0.032,0.0424,0.0216
2024-12-01,CPER,0.02,0.032,0.0424,0.0216
2025-01-01,CPER,0.01,0.032,0.0424,0.0216
2025-02-01,CPER,0.02,0.032,0.0424,0.0216
2025-03-01,CPER,0.03,0.032,0.0424,0.0216
2025-04-01,CPER,0.03,0.032,0.0424,0.0216
2025-05-01,CPER,0.03,0.032,0.0424,0.0216
2025-06-01,CPER,0.04,0.032,0.0424,0.0216
2025-07-01,CPER,0.04,0.032,0.0424,0.0216
2025-08-01,CPER,0.05,0.032,0.0424,0.0216
2025-09-01,CPER,0.05,0.032,0.0424,0.0216
2024-08-01,CPRT,0.06,0.0619,0.0773,0.0464
2024-09-01,CPRT,0.07,0.0619,0.0773,0.0464
2024-10-01,CPRT,0.08,0.0619,0.0773,0.0464
2024-11-01,CPRT,0.08,0.0619,0.0773,0.0464
2024-12-01,CPRT,0.08,0.0619,0.0773,0.0464
2025-01-01,CPRT,0.08,0.0619,0.0773,0.0464
2025-02-01,CPRT,0.07,0.0619,0.0773,0.0464
2025-03-01,CPRT,0.06,0.0619,0.0773,0.0464
2025-04-01,CPRT,0.06,0.0619,0.0773,0.0464
2025-05-01,CPRT,0.04,0.0619,0.0773,0.0464
2025-06-01,CPRT,0.05,0.0619,0.0773,0.0464
2025-07-01,CPRT,0.04,0.0619,0.0773,0.0464
2025-08-01,CPRT,0.04,0.0619,0.0773,0.0464
2025-09-01,CPRT,0.04,0.0619,0.0773,0.0464
2024-08-01,CPT,-0.03,-0.0106,-0.0042,-0.017
2024-09-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2024-10-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2024-11-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2024-12-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2025-01-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2025-02-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2025-03-01,CPT,0.0005,-0.0106,-0.0042,-0.017
2025-04-01,CPT,-0.009,-0.0106,-0.0042,-0.017
2025-05-01,CPT,-0.0089,-0.0106,-0.0042,-0.017
2025-06-01,CPT,-0.0098,-0.0106,-0.0042,-0.017
2025-07-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2025-08-01,CPT,-0.01,-0.0106,-0.0042,-0.017
2025-09-01,CPT,-0.0078,-0.0106,-0.0042,-0.017
2024-08-01,CRESY,0.04,0.0577,0.0806,0.0348
2024-09-01,CRESY,0.05,0.0577,0.0806,0.0348
2024-10-01,CRESY,0.06,0.0577,0.0806,0.0348
2024-11-01,CRESY,0.09,0.0577,0.0806,0.0348
2024-12-01,CRESY,0.1,0.0577,0.0806,0.0348
2025-01-01,CRESY,0.09,0.0577,0.0806,0.0348
2025-02-01,CRESY,0.07,0.0577,0.0806,0.0348
2025-03-01,CRESY,0.06,0.0577,0.0806,0.0348
2025-04-01,CRESY,0.05,0.0577,0.0806,0.0348
2025-05-01,CRESY,0.06,0.0577,0.0806,0.0348
2025-06-01,CRESY,0.03,0.0577,0.0806,0.0348
2025-07-01,CRESY,0.03,0.0577,0.0806,0.0348
2025-08-01,CRESY,0.03,0.0577,0.0806,0.0348
2025-09-01,CRESY,0.03,0.0577,0.0806,0.0348
2024-08-01,CRL,-0.0077,-0.0449,-0.003,-0.0869
2024-09-01,CRL,-0.0006,-0.0449,-0.003,-0.0869
2024-10-01,CRL,-0.0032,-0.0449,-0.003,-0.0869
2024-11-01,CRL,-0.0064,-0.0449,-0.003,-0.0869
2024-12-01,CRL,-0.0073,-0.0449,-0.003,-0.0869
2025-01-01,CRL,-0.02,-0.0449,-0.003,-0.0869
2025-02-01,CRL,-0.03,-0.0449,-0.003,-0.0869
2025-03-01,CRL,-0.02,-0.0449,-0.003,-0.0869
2025-04-01,CRL,-0.1,-0.0449,-0.003,-0.0869
2025-05-01,CRL,-0.1,-0.0449,-0.003,-0.0869
2025-06-01,CRL,-0.1,-0.0449,-0.003,-0.0869
2025-07-01,CRL,-0.09,-0.0449,-0.003,-0.0869
2025-08-01,CRL,-0.09,-0.0449,-0.003,-0.0869
2025-09-01,CRL,-0.09,-0.0449,-0.003,-0.0869
2024-08-01,CRM,0.01,0.0299,0.0552,0.0046
2024-09-01,CRM,0.02,0.0299,0.0552,0.0046
2024-10-01,CRM,0.04,0.0299,0.0552,0.0046
2024-11-01,CRM,0.06,0.0299,0.0552,0.0046
2024-12-01,CRM,0.07,0.0299,0.0552,0.0046
2025-01-01,CRM,0.07,0.0299,0.0552,0.0046
2025-02-01,CRM,0.06,0.0299,0.0552,0.0046
2025-03-01,CRM,0.03,0.0299,0.0552,0.0046
2025-04-01,CRM,0.02,0.0299,0.0552,0.0046
2025-05-01,CRM,0.01,0.0299,0.0552,0.0046
2025-06-01,CRM,0.01,0.0299,0.0552,0.0046
2025-07-01,CRM,0.0045,0.0299,0.0552,0.0046
2025-08-01,CRM,-0.0038,0.0299,0.0552,0.0046
2025-09-01,CRM,-0.004,0.0299,0.0552,0.0046
2024-08-01,CRWD,0.03,0.1012,0.1377,0.0648
2024-09-01,CRWD,0.04,0.1012,0.1377,0.0648
2024-10-01,CRWD,0.06,0.1012,0.1377,0.0648
2024-11-01,CRWD,0.11,0.1012,0.1377,0.0648
2024-12-01,CRWD,0.14,0.1012,0.1377,0.0648
2025-01-01,CRWD,0.15,0.1012,0.1377,0.0648
2025-02-01,CRWD,0.15,0.1012,0.1377,0.0648
2025-03-01,CRWD,0.12,0.1012,0.1377,0.0648
2025-04-01,CRWD,0.1,0.1012,0.1377,0.0648
2025-05-01,CRWD,0.11,0.1012,0.1377,0.0648
2025-06-01,CRWD,0.11,0.1012,0.1377,0.0648
2025-07-01,CRWD,0.11,0.1012,0.1377,0.0648
2025-08-01,CRWD,0.1,0.1012,0.1377,0.0648
2025-09-01,CRWD,0.09,0.1012,0.1377,0.0648
2024-08-01,CSCO,-0.01,0.0085,0.016,0.0009
2024-09-01,CSCO,-0.002,0.0085,0.016,0.0009
2024-10-01,CSCO,0.01,0.0085,0.016,0.0009
2024-11-01,CSCO,0.01,0.0085,0.016,0.0009
2024-12-01,CSCO,0.01,0.0085,0.016,0.0009
2025-01-01,CSCO,0.01,0.0085,0.016,0.0009
2025-02-01,CSCO,0.02,0.0085,0.016,0.0009
2025-03-01,CSCO,0.02,0.0085,0.016,0.0009
2025-04-01,CSCO,0.0059,0.0085,0.016,0.0009
2025-05-01,CSCO,0.01,0.0085,0.016,0.0009
2025-06-01,CSCO,0.01,0.0085,0.016,0.0009
2025-07-01,CSCO,0.01,0.0085,0.016,0.0009
2025-08-01,CSCO,0.0083,0.0085,0.016,0.0009
2025-09-01,CSCO,0.0054,0.0085,0.016,0.0009
2024-08-01,CSGP,0.0058,0.0003,0.0082,-0.0076
2024-09-01,CSGP,0.0014,0.0003,0.0082,-0.0076
2024-10-01,CSGP,-0.008,0.0003,0.0082,-0.0076
2024-11-01,CSGP,-0.0086,0.0003,0.0082,-0.0076
