"Date","Ticker","close","mt_pb_anchor","lt_pb_anchor"
12/5/2024 0:00:00,"XLP",82.79,84.92,84.35
12/6/2024 0:00:00,"XLP",82.38,84.92,84.35
12/9/2024 0:00:00,"XLP",82.25,84.73,84.35
12/10/2024 0:00:00,"XLP",82.64,84.73,84.35
12/11/2024 0:00:00,"XLP",82.01,84.73,84.35
12/12/2024 0:00:00,"XLP",82.25,84.73,84.35
12/13/2024 0:00:00,"XLP",82.04,84.73,84.35
12/16/2024 0:00:00,"XLP",81.61,83.49,84.35
12/17/2024 0:00:00,"XLP",81.47,83.49,84.35
12/18/2024 0:00:00,"XLP",80.23,83.49,84.35
12/19/2024 0:00:00,"XLP",79.66,83.49,84.35
12/20/2024 0:00:00,"XLP",79.94,83.49,84.35
12/23/2024 0:00:00,"XLP",78.92,81.63,84.35
12/24/2024 0:00:00,"XLP",79.44,81.63,84.35
12/26/2024 0:00:00,"XLP",79.69,81.63,84.35
12/27/2024 0:00:00,"XLP",79.30,81.63,84.35
12/30/2024 0:00:00,"XLP",78.37,81.08,84.35
12/31/2024 0:00:00,"XLP",78.61,81.08,84.35
1/2/2025 0:00:00,"XLP",78.37,81.08,80.93
1/3/2025 0:00:00,"XLP",78.33,81.08,80.93
1/6/2025 0:00:00,"XLP",77.51,80.07,80.93
1/7/2025 0:00:00,"XLP",77.24,80.07,80.93
1/8/2025 0:00:00,"XLP",77.38,80.07,80.93
1/10/2025 0:00:00,"XLP",76.34,80.07,80.93
1/13/2025 0:00:00,"XLP",76.47,78.18,80.93
1/14/2025 0:00:00,"XLP",76.49,78.18,80.93
1/15/2025 0:00:00,"XLP",76.23,78.18,80.93
1/16/2025 0:00:00,"XLP",76.80,78.18,80.93
1/17/2025 0:00:00,"XLP",77.24,78.18,80.93
1/21/2025 0:00:00,"XLP",77.60,78.11,80.93
1/22/2025 0:00:00,"XLP",77.22,78.11,80.93
1/23/2025 0:00:00,"XLP",77.50,78.11,80.93
1/24/2025 0:00:00,"XLP",77.90,78.11,80.93
1/27/2025 0:00:00,"XLP",80.01,80.06,80.93
1/28/2025 0:00:00,"XLP",78.76,80.06,80.93
1/29/2025 0:00:00,"XLP",78.95,80.06,80.93
1/30/2025 0:00:00,"XLP",79.73,80.06,80.93
1/31/2025 0:00:00,"XLP",78.98,80.06,80.93
2/3/2025 0:00:00,"XLP",79.29,81.14,83.44
2/4/2025 0:00:00,"XLP",78.62,81.14,83.44
2/5/2025 0:00:00,"XLP",79.11,81.14,83.44
2/6/2025 0:00:00,"XLP",79.47,81.14,83.44
2/7/2025 0:00:00,"XLP",79.35,81.14,83.44
2/10/2025 0:00:00,"XLP",79.84,81.34,83.44
2/11/2025 0:00:00,"XLP",80.61,81.34,83.44
2/12/2025 0:00:00,"XLP",80.55,81.34,83.44
2/13/2025 0:00:00,"XLP",81.42,81.34,83.44
2/14/2025 0:00:00,"XLP",80.61,81.34,83.44
2/18/2025 0:00:00,"XLP",80.90,82.46,83.44
2/19/2025 0:00:00,"XLP",81.55,82.46,83.44
2/20/2025 0:00:00,"XLP",81.23,82.46,83.44
2/21/2025 0:00:00,"XLP",82.18,82.46,83.44
2/24/2025 0:00:00,"XLP",82.43,83.77,83.44
2/25/2025 0:00:00,"XLP",83.60,83.77,83.44
2/26/2025 0:00:00,"XLP",82.00,83.77,83.44
2/27/2025 0:00:00,"XLP",81.99,83.77,83.44
2/28/2025 0:00:00,"XLP",83.08,83.77,83.44
3/3/2025 0:00:00,"XLP",83.52,84.98,84.93
3/4/2025 0:00:00,"XLP",82.10,84.98,84.93
3/5/2025 0:00:00,"XLP",82.44,84.98,84.93
3/6/2025 0:00:00,"XLP",82.59,84.98,84.93
3/7/2025 0:00:00,"XLP",82.86,84.98,84.93
3/10/2025 0:00:00,"XLP",82.68,84.86,84.93
3/11/2025 0:00:00,"XLP",81.47,84.86,84.93
3/12/2025 0:00:00,"XLP",79.70,84.86,84.93
3/13/2025 0:00:00,"XLP",79.33,84.86,84.93
3/14/2025 0:00:00,"XLP",79.51,84.86,84.93
3/17/2025 0:00:00,"XLP",80.67,83.68,84.93
3/18/2025 0:00:00,"XLP",79.75,83.68,84.93
3/19/2025 0:00:00,"XLP",79.75,83.68,84.93
3/20/2025 0:00:00,"XLP",79.36,83.68,84.93
3/21/2025 0:00:00,"XLP",79.33,83.68,84.93
3/24/2025 0:00:00,"XLP",79.40,83.01,84.93
3/25/2025 0:00:00,"XLP",78.68,83.01,84.93
3/26/2025 0:00:00,"XLP",79.90,83.01,84.93
3/27/2025 0:00:00,"XLP",80.81,83.01,84.93
3/28/2025 0:00:00,"XLP",80.41,83.01,84.93
3/31/2025 0:00:00,"XLP",81.67,84.22,84.93
4/1/2025 0:00:00,"XLP",81.79,84.22,85.82
4/2/2025 0:00:00,"XLP",81.55,84.22,85.82
4/3/2025 0:00:00,"XLP",82.02,84.22,85.82
4/4/2025 0:00:00,"XLP",78.46,84.22,85.82
4/7/2025 0:00:00,"XLP",77.55,84.70,85.82
4/8/2025 0:00:00,"XLP",76.35,84.70,85.82
4/9/2025 0:00:00,"XLP",79.31,84.70,85.82
4/10/2025 0:00:00,"XLP",79.35,84.70,85.82
4/11/2025 0:00:00,"XLP",80.35,84.70,85.82
4/14/2025 0:00:00,"XLP",81.72,85.35,85.82
4/15/2025 0:00:00,"XLP",81.03,85.35,85.82
4/16/2025 0:00:00,"XLP",80.16,85.35,85.82
4/17/2025 0:00:00,"XLP",81.87,85.35,85.82
4/21/2025 0:00:00,"XLP",81.09,86.92,85.82
4/22/2025 0:00:00,"XLP",82.24,86.92,85.82
4/23/2025 0:00:00,"XLP",81.77,86.92,85.82
4/24/2025 0:00:00,"XLP",81.05,86.92,85.82
4/25/2025 0:00:00,"XLP",80.84,86.92,85.82
4/28/2025 0:00:00,"XLP",80.57,84.78,85.82
4/29/2025 0:00:00,"XLP",81.24,84.78,85.82
4/30/2025 0:00:00,"XLP",81.83,84.78,85.82
5/1/2025 0:00:00,"XLP",81.12,84.78,84.11
5/2/2025 0:00:00,"XLP",81.56,84.78,84.11
5/5/2025 0:00:00,"XLP",81.49,82.71,84.11
5/6/2025 0:00:00,"XLP",81.35,82.71,84.11
5/7/2025 0:00:00,"XLP",81.48,82.71,84.11
5/8/2025 0:00:00,"XLP",81.38,82.71,84.11
5/9/2025 0:00:00,"XLP",80.91,82.71,84.11
5/12/2025 0:00:00,"XLP",81.03,82.24,84.11
5/13/2025 0:00:00,"XLP",79.94,82.24,84.11
5/14/2025 0:00:00,"XLP",79.51,82.24,84.11
5/15/2025 0:00:00,"XLP",81.14,82.24,84.11
5/16/2025 0:00:00,"XLP",82.07,82.24,84.11
5/19/2025 0:00:00,"XLP",82.31,83.13,84.11
5/20/2025 0:00:00,"XLP",82.60,83.13,84.11
5/21/2025 0:00:00,"XLP",81.64,83.13,84.11
5/22/2025 0:00:00,"XLP",81.30,83.13,84.11
5/23/2025 0:00:00,"XLP",81.60,83.13,84.11
5/27/2025 0:00:00,"XLP",82.34,83.68,84.11
5/28/2025 0:00:00,"XLP",81.78,83.68,84.11
5/29/2025 0:00:00,"XLP",82.11,83.68,84.11
5/30/2025 0:00:00,"XLP",82.83,83.68,84.11
6/2/2025 0:00:00,"XLP",82.88,83.46,84.09
6/3/2025 0:00:00,"XLP",82.80,83.46,84.09
6/4/2025 0:00:00,"XLP",82.22,83.46,84.09
6/5/2025 0:00:00,"XLP",81.43,83.46,84.09
6/6/2025 0:00:00,"XLP",81.69,83.46,84.09
6/9/2025 0:00:00,"XLP",81.58,82.84,84.09
6/10/2025 0:00:00,"XLP",81.76,82.84,84.09
6/11/2025 0:00:00,"XLP",81.48,82.84,84.09
6/12/2025 0:00:00,"XLP",81.96,82.84,84.09
6/13/2025 0:00:00,"XLP",80.96,82.84,84.09
6/16/2025 0:00:00,"XLP",81.22,82.37,84.09
6/17/2025 0:00:00,"XLP",80.53,82.37,84.09
6/18/2025 0:00:00,"XLP",80.43,82.37,84.09
6/20/2025 0:00:00,"XLP",81.02,82.37,84.09
6/23/2025 0:00:00,"XLP",81.40,81.69,84.09
6/24/2025 0:00:00,"XLP",81.33,81.69,84.09
6/25/2025 0:00:00,"XLP",80.24,81.69,84.09
6/26/2025 0:00:00,"XLP",80.17,81.69,84.09
6/27/2025 0:00:00,"XLP",80.55,81.69,84.09
6/30/2025 0:00:00,"XLP",80.97,81.71,84.09
7/1/2025 0:00:00,"XLP",81.98,81.71,83.72
7/2/2025 0:00:00,"XLP",82.22,81.71,83.72
7/3/2025 0:00:00,"XLP",82.18,81.71,83.72
7/7/2025 0:00:00,"XLP",82.11,83.30,83.72
7/8/2025 0:00:00,"XLP",81.35,83.30,83.72
7/9/2025 0:00:00,"XLP",80.82,83.30,83.72
7/10/2025 0:00:00,"XLP",81.11,83.30,83.72
7/11/2025 0:00:00,"XLP",80.81,83.30,83.72
7/14/2025 0:00:00,"XLP",80.88,82.85,83.72
7/15/2025 0:00:00,"XLP",80.07,82.85,83.72
7/16/2025 0:00:00,"XLP",80.35,82.85,83.72
7/17/2025 0:00:00,"XLP",81.11,82.85,83.72
7/18/2025 0:00:00,"XLP",80.89,82.85,83.72
7/21/2025 0:00:00,"XLP",80.88,82.82,83.72
7/22/2025 0:00:00,"XLP",81.62,82.82,83.72
7/23/2025 0:00:00,"XLP",81.65,82.82,83.72
7/24/2025 0:00:00,"XLP",81.36,82.82,83.72
7/25/2025 0:00:00,"XLP",81.50,82.82,83.72
7/28/2025 0:00:00,"XLP",80.66,82.17,83.72
7/29/2025 0:00:00,"XLP",81.19,82.17,83.72
7/30/2025 0:00:00,"XLP",80.47,82.17,83.72
7/31/2025 0:00:00,"XLP",79.78,82.17,83.72
8/1/2025 0:00:00,"XLP",80.16,82.17,83.96
8/4/2025 0:00:00,"XLP",80.55,82.24,83.96
8/5/2025 0:00:00,"XLP",80.47,82.24,83.96
8/6/2025 0:00:00,"XLP",81.62,82.24,83.96
8/7/2025 0:00:00,"XLP",82.24,82.24,83.96
8/8/2025 0:00:00,"XLP",82.48,82.24,83.96
8/11/2025 0:00:00,"XLP",82.41,83.82,83.96
8/12/2025 0:00:00,"XLP",82.63,83.82,83.96
8/13/2025 0:00:00,"XLP",82.63,83.82,83.96
8/14/2025 0:00:00,"XLP",81.89,83.82,83.96
8/15/2025 0:00:00,"XLP",82.02,83.82,83.96
8/18/2025 0:00:00,"XLP",81.91,84.08,83.96
8/19/2025 0:00:00,"XLP",82.75,84.08,83.96
8/20/2025 0:00:00,"XLP",83.22,84.08,83.96
8/21/2025 0:00:00,"XLP",82.47,84.08,83.96
8/22/2025 0:00:00,"XLP",82.47,84.08,83.96
8/25/2025 0:00:00,"XLP",81.06,83.74,83.96
8/26/2025 0:00:00,"XLP",80.53,83.74,83.96
8/27/2025 0:00:00,"XLP",80.77,83.74,83.96
8/28/2025 0:00:00,"XLP",80.26,83.74,83.96
8/29/2025 0:00:00,"XLP",80.78,83.74,83.96
8/1/2024 0:00:00,"XLU",74.10,75.79,74.47
8/2/2024 0:00:00,"XLU",74.22,75.79,74.47
8/5/2024 0:00:00,"XLU",72.26,76.43,74.47
8/6/2024 0:00:00,"XLU",72.87,76.43,74.47
8/7/2024 0:00:00,"XLU",73.28,76.43,74.47
8/8/2024 0:00:00,"XLU",73.36,76.43,74.47
8/9/2024 0:00:00,"XLU",73.61,76.43,74.47
8/12/2024 0:00:00,"XLU",73.74,75.85,74.47
8/13/2024 0:00:00,"XLU",74.17,75.85,74.47
8/14/2024 0:00:00,"XLU",74.12,75.85,74.47
8/15/2024 0:00:00,"XLU",74.11,75.85,74.47
8/16/2024 0:00:00,"XLU",74.44,75.85,74.47
8/19/2024 0:00:00,"XLU",74.93,76.59,74.47
8/20/2024 0:00:00,"XLU",74.77,76.59,74.47
8/21/2024 0:00:00,"XLU",75.30,76.59,74.47
8/22/2024 0:00:00,"XLU",75.21,76.59,74.47
8/23/2024 0:00:00,"XLU",75.42,76.59,74.47
8/26/2024 0:00:00,"XLU",75.91,77.86,74.47
8/27/2024 0:00:00,"XLU",75.31,77.86,74.47
8/28/2024 0:00:00,"XLU",75.31,77.86,74.47
8/29/2024 0:00:00,"XLU",75.72,77.86,74.47
8/30/2024 0:00:00,"XLU",76.29,77.86,74.47
9/3/2024 0:00:00,"XLU",76.18,79.14,79.02
9/4/2024 0:00:00,"XLU",76.83,79.14,79.02
9/5/2024 0:00:00,"XLU",76.64,79.14,79.02
9/6/2024 0:00:00,"XLU",75.91,79.14,79.02
9/9/2024 0:00:00,"XLU",76.68,80.45,79.02
9/10/2024 0:00:00,"XLU",77.04,80.45,79.02
9/11/2024 0:00:00,"XLU",77.28,80.45,79.02
9/12/2024 0:00:00,"XLU",77.45,80.45,79.02
9/13/2024 0:00:00,"XLU",78.54,80.45,79.02
9/16/2024 0:00:00,"XLU",79.14,82.32,79.02
9/17/2024 0:00:00,"XLU",79.08,82.32,79.02
9/18/2024 0:00:00,"XLU",78.48,82.32,79.02
9/19/2024 0:00:00,"XLU",78.02,82.32,79.02
9/20/2024 0:00:00,"XLU",80.08,82.32,79.02
9/23/2024 0:00:00,"XLU",80.33,84.35,79.02
9/24/2024 0:00:00,"XLU",79.76,84.35,79.02
9/25/2024 0:00:00,"XLU",80.18,84.35,79.02
9/26/2024 0:00:00,"XLU",79.63,84.35,79.02
9/27/2024 0:00:00,"XLU",80.42,84.35,79.02
9/30/2024 0:00:00,"XLU",80.78,85.84,79.02
10/1/2024 0:00:00,"XLU",81.43,85.84,83.68
10/2/2024 0:00:00,"XLU",81.47,85.84,83.68
10/3/2024 0:00:00,"XLU",81.44,85.84,83.68
10/4/2024 0:00:00,"XLU",81.31,85.84,83.68
10/7/2024 0:00:00,"XLU",79.44,84.86,83.68
10/8/2024 0:00:00,"XLU",79.48,84.86,83.68
10/9/2024 0:00:00,"XLU",78.80,84.86,83.68
10/10/2024 0:00:00,"XLU",78.56,84.86,83.68
10/11/2024 0:00:00,"XLU",79.25,84.86,83.68
10/14/2024 0:00:00,"XLU",80.25,83.56,83.68
10/15/2024 0:00:00,"XLU",80.61,83.56,83.68
10/16/2024 0:00:00,"XLU",82.21,83.56,83.68
10/17/2024 0:00:00,"XLU",81.48,83.56,83.68
10/18/2024 0:00:00,"XLU",81.95,83.56,83.68
10/21/2024 0:00:00,"XLU",81.63,85.24,83.68
10/22/2024 0:00:00,"XLU",81.34,85.24,83.68
10/23/2024 0:00:00,"XLU",82.12,85.24,83.68
10/24/2024 0:00:00,"XLU",81.59,85.24,83.68
10/25/2024 0:00:00,"XLU",80.38,85.24,83.68
10/28/2024 0:00:00,"XLU",81.01,83.38,83.68
10/29/2024 0:00:00,"XLU",79.28,83.38,83.68
10/30/2024 0:00:00,"XLU",79.09,83.38,83.68
10/31/2024 0:00:00,"XLU",79.91,83.38,83.68
11/1/2024 0:00:00,"XLU",78.13,83.38,83.16
11/4/2024 0:00:00,"XLU",77.20,80.56,83.16
11/5/2024 0:00:00,"XLU",78.36,80.56,83.16
11/6/2024 0:00:00,"XLU",77.55,80.56,83.16
11/7/2024 0:00:00,"XLU",77.69,80.56,83.16
11/8/2024 0:00:00,"XLU",79.18,80.56,83.16
11/11/2024 0:00:00,"XLU",79.40,80.80,83.16
11/12/2024 0:00:00,"XLU",78.49,80.80,83.16
11/13/2024 0:00:00,"XLU",78.35,80.80,83.16
11/14/2024 0:00:00,"XLU",78.08,80.80,83.16
11/15/2024 0:00:00,"XLU",79.25,80.80,83.16
11/18/2024 0:00:00,"XLU",79.94,81.90,83.16
11/19/2024 0:00:00,"XLU",80.45,81.90,83.16
11/20/2024 0:00:00,"XLU",80.49,81.90,83.16
11/21/2024 0:00:00,"XLU",81.89,81.90,83.16
11/22/2024 0:00:00,"XLU",81.45,81.90,83.16
11/25/2024 0:00:00,"XLU",81.60,83.26,83.16
11/26/2024 0:00:00,"XLU",82.90,83.26,83.16
11/27/2024 0:00:00,"XLU",82.90,83.26,83.16
11/29/2024 0:00:00,"XLU",82.93,83.26,83.16
12/2/2024 0:00:00,"XLU",81.15,83.89,82.80
12/3/2024 0:00:00,"XLU",80.45,83.89,82.80
12/4/2024 0:00:00,"XLU",80.44,83.89,82.80
12/5/2024 0:00:00,"XLU",80.69,83.89,82.80
12/6/2024 0:00:00,"XLU",79.69,83.89,82.80
12/9/2024 0:00:00,"XLU",78.69,82.06,82.80
12/10/2024 0:00:00,"XLU",78.12,82.06,82.80
12/11/2024 0:00:00,"XLU",77.63,82.06,82.80
12/12/2024 0:00:00,"XLU",77.59,82.06,82.80
12/13/2024 0:00:00,"XLU",77.64,82.06,82.80
12/16/2024 0:00:00,"XLU",77.02,79.46,82.80
12/17/2024 0:00:00,"XLU",76.70,79.46,82.80
12/18/2024 0:00:00,"XLU",74.89,79.46,82.80
12/19/2024 0:00:00,"XLU",75.23,79.46,82.80
12/20/2024 0:00:00,"XLU",76.43,79.46,82.80
12/23/2024 0:00:00,"XLU",76.06,77.56,82.80
12/24/2024 0:00:00,"XLU",76.48,77.56,82.80
12/26/2024 0:00:00,"XLU",76.30,77.56,82.80
12/27/2024 0:00:00,"XLU",76.08,77.56,82.80
12/30/2024 0:00:00,"XLU",75.76,77.11,82.80
12/31/2024 0:00:00,"XLU",75.69,77.11,82.80
1/2/2025 0:00:00,"XLU",76.27,77.11,80.71
1/3/2025 0:00:00,"XLU",77.08,77.11,80.71
1/6/2025 0:00:00,"XLU",76.22,77.96,80.71
1/7/2025 0:00:00,"XLU",76.03,77.96,80.71
1/8/2025 0:00:00,"XLU",76.01,77.96,80.71
1/10/2025 0:00:00,"XLU",75.58,77.96,80.71
1/13/2025 0:00:00,"XLU",74.70,78.20,80.71
1/14/2025 0:00:00,"XLU",75.68,78.20,80.71
1/15/2025 0:00:00,"XLU",76.79,78.20,80.71
1/16/2025 0:00:00,"XLU",78.73,78.20,80.71
1/17/2025 0:00:00,"XLU",78.84,78.20,80.71
1/21/2025 0:00:00,"XLU",80.05,80.06,80.71
1/22/2025 0:00:00,"XLU",78.32,80.06,80.71
1/23/2025 0:00:00,"XLU",78.69,80.06,80.71
1/24/2025 0:00:00,"XLU",79.49,80.06,80.71
1/27/2025 0:00:00,"XLU",77.65,80.93,80.71
1/28/2025 0:00:00,"XLU",76.58,80.93,80.71
1/29/2025 0:00:00,"XLU",76.74,80.93,80.71
1/30/2025 0:00:00,"XLU",78.34,80.93,80.71
1/31/2025 0:00:00,"XLU",77.88,80.93,80.71
2/3/2025 0:00:00,"XLU",78.30,80.24,82.04
2/4/2025 0:00:00,"XLU",77.61,80.24,82.04
2/5/2025 0:00:00,"XLU",78.39,80.24,82.04
2/6/2025 0:00:00,"XLU",78.30,80.24,82.04
2/7/2025 0:00:00,"XLU",78.14,80.24,82.04
2/10/2025 0:00:00,"XLU",78.99,80.69,82.04
2/11/2025 0:00:00,"XLU",79.39,80.69,82.04
2/12/2025 0:00:00,"XLU",79.25,80.69,82.04
2/13/2025 0:00:00,"XLU",79.43,80.69,82.04
2/14/2025 0:00:00,"XLU",79.10,80.69,82.04
2/18/2025 0:00:00,"XLU",79.84,80.79,82.04
2/19/2025 0:00:00,"XLU",80.26,80.79,82.04
2/20/2025 0:00:00,"XLU",80.25,80.79,82.04
2/21/2025 0:00:00,"XLU",80.27,80.79,82.04
2/24/2025 0:00:00,"XLU",79.87,80.53,82.04
2/25/2025 0:00:00,"XLU",79.47,80.53,82.04
2/26/2025 0:00:00,"XLU",79.80,80.53,82.04
2/27/2025 0:00:00,"XLU",78.03,80.53,82.04
2/28/2025 0:00:00,"XLU",79.22,80.53,82.04
3/3/2025 0:00:00,"XLU",79.33,80.31,81.98
3/4/2025 0:00:00,"XLU",78.04,80.31,81.98
3/5/2025 0:00:00,"XLU",77.49,80.31,81.98
3/6/2025 0:00:00,"XLU",75.88,80.31,81.98
3/7/2025 0:00:00,"XLU",77.29,80.31,81.98
3/10/2025 0:00:00,"XLU",78.14,79.40,81.98
3/11/2025 0:00:00,"XLU",77.41,79.40,81.98
3/12/2025 0:00:00,"XLU",77.17,79.40,81.98
3/13/2025 0:00:00,"XLU",77.36,79.40,81.98
3/14/2025 0:00:00,"XLU",78.87,79.40,81.98
3/17/2025 0:00:00,"XLU",79.20,80.40,81.98
3/18/2025 0:00:00,"XLU",78.65,80.40,81.98
3/19/2025 0:00:00,"XLU",78.94,80.40,81.98
3/20/2025 0:00:00,"XLU",79.26,80.40,81.98
3/21/2025 0:00:00,"XLU",78.75,80.40,81.98
3/24/2025 0:00:00,"XLU",78.17,80.10,81.98
3/25/2025 0:00:00,"XLU",76.92,80.10,81.98
3/26/2025 0:00:00,"XLU",77.43,80.10,81.98
3/27/2025 0:00:00,"XLU",77.41,80.10,81.98
3/28/2025 0:00:00,"XLU",77.98,80.10,81.98
3/31/2025 0:00:00,"XLU",78.85,79.36,81.98
4/1/2025 0:00:00,"XLU",79.05,79.36,82.84
4/2/2025 0:00:00,"XLU",79.42,79.36,82.84
4/3/2025 0:00:00,"XLU",78.92,79.36,82.84
4/4/2025 0:00:00,"XLU",74.53,79.36,82.84
4/7/2025 0:00:00,"XLU",73.39,80.94,82.84
4/8/2025 0:00:00,"XLU",73.09,80.94,82.84
4/9/2025 0:00:00,"XLU",75.97,80.94,82.84
4/10/2025 0:00:00,"XLU",75.40,80.94,82.84
4/11/2025 0:00:00,"XLU",76.32,80.94,82.84
4/14/2025 0:00:00,"XLU",77.69,80.70,82.84
4/15/2025 0:00:00,"XLU",77.68,80.70,82.84
4/16/2025 0:00:00,"XLU",76.98,80.70,82.84
4/17/2025 0:00:00,"XLU",77.77,80.70,82.84
4/21/2025 0:00:00,"XLU",75.93,81.91,82.84
4/22/2025 0:00:00,"XLU",78.00,81.91,82.84
4/23/2025 0:00:00,"XLU",78.33,81.91,82.84
4/24/2025 0:00:00,"XLU",78.45,81.91,82.84
4/25/2025 0:00:00,"XLU",78.21,81.91,82.84
4/28/2025 0:00:00,"XLU",78.69,80.38,82.84
4/29/2025 0:00:00,"XLU",79.30,80.38,82.84
4/30/2025 0:00:00,"XLU",78.90,80.38,82.84
5/1/2025 0:00:00,"XLU",79.13,80.38,83.52
5/2/2025 0:00:00,"XLU",79.75,80.38,83.52
5/5/2025 0:00:00,"XLU",79.55,79.72,83.52
5/6/2025 0:00:00,"XLU",80.52,79.72,83.52
5/7/2025 0:00:00,"XLU",80.75,79.72,83.52
5/8/2025 0:00:00,"XLU",80.10,79.72,83.52
5/9/2025 0:00:00,"XLU",80.24,79.72,83.52
5/12/2025 0:00:00,"XLU",79.76,80.22,83.52
5/13/2025 0:00:00,"XLU",79.65,80.22,83.52
5/14/2025 0:00:00,"XLU",79.30,80.22,83.52
5/15/2025 0:00:00,"XLU",80.99,80.22,83.52
5/16/2025 0:00:00,"XLU",82.18,80.22,83.52
5/19/2025 0:00:00,"XLU",82.53,81.94,83.52
5/20/2025 0:00:00,"XLU",82.77,81.94,83.52
5/21/2025 0:00:00,"XLU",81.26,81.94,83.52
5/22/2025 0:00:00,"XLU",80.10,81.94,83.52
5/23/2025 0:00:00,"XLU",81.06,81.94,83.52
5/27/2025 0:00:00,"XLU",81.67,82.91,83.52
5/28/2025 0:00:00,"XLU",80.53,82.91,83.52
5/29/2025 0:00:00,"XLU",81.09,82.91,83.52
5/30/2025 0:00:00,"XLU",81.92,82.91,83.52
6/2/2025 0:00:00,"XLU",82.18,83.62,84.97
6/3/2025 0:00:00,"XLU",82.40,83.62,84.97
6/4/2025 0:00:00,"XLU",80.96,83.62,84.97
6/5/2025 0:00:00,"XLU",80.83,83.62,84.97
6/6/2025 0:00:00,"XLU",81.19,83.62,84.97
6/9/2025 0:00:00,"XLU",80.67,83.11,84.97
6/10/2025 0:00:00,"XLU",80.86,83.11,84.97
6/11/2025 0:00:00,"XLU",80.91,83.11,84.97
6/12/2025 0:00:00,"XLU",81.89,83.11,84.97
6/13/2025 0:00:00,"XLU",81.42,83.11,84.97
6/16/2025 0:00:00,"XLU",81.02,82.30,84.97
6/17/2025 0:00:00,"XLU",80.35,82.30,84.97
6/18/2025 0:00:00,"XLU",80.56,82.30,84.97
6/20/2025 0:00:00,"XLU",80.78,82.30,84.97
6/23/2025 0:00:00,"XLU",81.24,82.28,84.97
6/24/2025 0:00:00,"XLU",81.59,82.28,84.97
6/25/2025 0:00:00,"XLU",80.50,82.28,84.97
6/26/2025 0:00:00,"XLU",81.17,82.28,84.97
6/27/2025 0:00:00,"XLU",81.33,82.28,84.97
6/30/2025 0:00:00,"XLU",81.66,83.00,84.97
7/1/2025 0:00:00,"XLU",81.94,83.00,86.08
7/2/2025 0:00:00,"XLU",81.23,83.00,86.08
7/3/2025 0:00:00,"XLU",81.84,83.00,86.08
7/7/2025 0:00:00,"XLU",82.01,84.08,86.08
7/8/2025 0:00:00,"XLU",81.14,84.08,86.08
7/9/2025 0:00:00,"XLU",81.90,84.08,86.08
7/10/2025 0:00:00,"XLU",82.57,84.08,86.08
7/11/2025 0:00:00,"XLU",82.45,84.08,86.08
7/14/2025 0:00:00,"XLU",82.78,85.02,86.08
7/15/2025 0:00:00,"XLU",81.99,85.02,86.08
7/16/2025 0:00:00,"XLU",82.03,85.02,86.08
7/17/2025 0:00:00,"XLU",82.37,85.02,86.08
7/18/2025 0:00:00,"XLU",83.75,85.02,86.08
7/21/2025 0:00:00,"XLU",84.02,86.88,86.08
7/22/2025 0:00:00,"XLU",85.05,86.88,86.08
7/23/2025 0:00:00,"XLU",84.41,86.88,86.08
7/24/2025 0:00:00,"XLU",84.30,86.88,86.08
7/25/2025 0:00:00,"XLU",84.52,86.88,86.08
7/28/2025 0:00:00,"XLU",83.62,87.92,86.08
7/29/2025 0:00:00,"XLU",84.58,87.92,86.08
7/30/2025 0:00:00,"XLU",85.21,87.92,86.08
7/31/2025 0:00:00,"XLU",85.67,87.92,86.08
8/1/2025 0:00:00,"XLU",85.80,87.92,89.22
8/4/2025 0:00:00,"XLU",87.32,89.49,89.22
8/5/2025 0:00:00,"XLU",86.39,89.49,89.22
8/6/2025 0:00:00,"XLU",85.62,89.49,89.22
8/7/2025 0:00:00,"XLU",86.55,89.49,89.22
8/8/2025 0:00:00,"XLU",86.18,89.49,89.22
8/11/2025 0:00:00,"XLU",85.91,89.76,89.22
8/12/2025 0:00:00,"XLU",86.28,89.76,89.22
8/13/2025 0:00:00,"XLU",86.47,89.76,89.22
8/14/2025 0:00:00,"XLU",85.87,89.76,89.22
8/15/2025 0:00:00,"XLU",85.62,89.76,89.22
8/18/2025 0:00:00,"XLU",85.25,89.12,89.22
8/19/2025 0:00:00,"XLU",86.08,89.12,89.22
8/20/2025 0:00:00,"XLU",86.17,89.12,89.22
8/21/2025 0:00:00,"XLU",85.58,89.12,89.22
8/22/2025 0:00:00,"XLU",86.04,89.12,89.22
8/25/2025 0:00:00,"XLU",85.07,88.54,89.22
8/26/2025 0:00:00,"XLU",85.26,88.54,89.22
8/27/2025 0:00:00,"XLU",85.28,88.54,89.22
8/28/2025 0:00:00,"XLU",84.63,88.54,89.22
8/29/2025 0:00:00,"XLU",84.32,88.54,89.22
8/1/2024 0:00:00,"XLRE",41.83,43.42,42.38
8/2/2024 0:00:00,"XLRE",41.86,43.42,42.38
8/5/2024 0:00:00,"XLRE",40.65,43.81,42.38
8/6/2024 0:00:00,"XLRE",41.55,43.81,42.38
8/7/2024 0:00:00,"XLRE",41.25,43.81,42.38
8/8/2024 0:00:00,"XLRE",41.60,43.81,42.38
8/9/2024 0:00:00,"XLRE",41.81,43.81,42.38
8/12/2024 0:00:00,"XLRE",41.56,43.86,42.38
8/13/2024 0:00:00,"XLRE",41.85,43.86,42.38
8/14/2024 0:00:00,"XLRE",42.00,43.86,42.38
8/15/2024 0:00:00,"XLRE",41.88,43.86,42.38
