Date,Ticker,Ticker_name,Close,lt_pt_sm,change_pct,day_rr_ratio,week_rr_ratio,month_rr_ratio,Ivol,Rvol,prem_disc,model_score,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high
2025-09-05,CPRT,"COPART, INC.",48.57,52.76,0.0863,-1.224880382775123,-1.1806020066889629,1.2286501377410475,0.2454,0.2354,0.042481,-0.12984161946600697,47.47,50.69,45.04,51.56,41.31,57.49
2025-09-05,CPT,CAMDEN PROPERTY TRUST,111.36,111.56,0.0018,-1.3749999999999964,-1.2043701799485864,-1.257080610021787,0.2156,0.2019,0.067855,0.012845810797116837,107.74,113.75,101.99,119.14,94.05,125.13
2025-09-05,CRESY,CRESUD INC.,9.69,11.2,0.1558,-2.5,1.7571428571428596,2.6290322580645156,0.2657,0.3753,-0.292033,-14.996983018059982,9.01,10.21,8.99,10.92,8.45,12.95
2025-09-05,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",163.99,151.69,-0.075,-1.4396039603960464,1.3328690807799422,-1.4717795484727758,0.3676,0.2373,0.549094,0.8014812789557975,156.72,168.6,149.63,183.13,119.66,194.11
2025-09-05,CRM,"SALESFORCE, INC.",250.76,259.52,0.0349,-1.1395161290322546,-1.389337641357027,-1.1148575157711544,0.2731,0.3478,-0.214779,-0.4870260740539596,239.42,264.43,224.96,269.33,199.51,296.73
2025-09-05,CRWD,"CROWDSTRIKE HOLDINGS, INC.",417.63,481.89,0.1539,-2.164976958525342,1.1652542372881363,2.151572327044025,0.3394,0.3511,-0.033324,-3.409116013671702,397.26,436.38,382.23,458.88,354.03,554.47
2025-09-05,CSCO,"CISCO SYSTEMS, INC.",66.9,71.82,0.0735,1.4044444444444428,2.570833333333322,1.5501653803748596,0.1967,0.252,-0.219444,-23.1303856538591,64.81,70.39,64.5,73.07,57.83,80.96
2025-09-05,CSGP,"COSTAR GROUP, INC.",89.46,94.6,0.0575,-1.5566502463054162,1.5407066052227365,1.4353481254781955,0.281,0.2552,0.101097,30.8211583625936,85.78,90.91,82.95,99.49,76.39,108.22
2025-09-05,CSX,CSX Corporation,32.53,35.59,0.0941,-1.8471337579617844,1.6060606060606035,1.711934156378601,0.092,0.263,-0.65019,-60.97717673556561,29.65,34.14,29.56,37.3,27.67,40.85
2025-09-05,CTAS,CINTAS CORPORATION,204.5,232.73,0.138,-1.4336000000000013,1.5237651444548006,2.8546409807355526,0.2589,0.1782,0.452862,36.823355337345404,196.52,211.44,193.77,220.85,187.37,253.4
2025-09-05,CTRA,Coterra Energy Inc.,23.98,24.98,0.0417,1.8142857142857156,1.2885906040268427,1.1302083333333333,0.2458,0.217,0.132719,-1.493528667402496,23.43,25.35,22.49,25.9,20.14,28.32
2025-09-05,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,71.82,72.1,0.0039,1.0218579234972711,-1.399999999999993,-1.0393559928443634,0.2664,0.1775,0.500845,0.11091895577793576,70.31,73.45,66.15,75.87,60.2,83.0
2025-09-05,CTVA,"CORTEVA, INC.",72.3,77.66,0.0741,1.3191489361702196,1.6876640419947515,1.3464180569185478,0.1955,0.1666,0.173469,4.715089577682951,70.89,75.9,68.49,78.73,62.11,86.02
2025-09-05,CVS,CVS HEALTH CORPORATION,73.78,71.4,-0.0323,3.1147540983606565,-1.0236794171220418,-1.5576241134751772,0.2463,0.1696,0.452241,-0.13494883369746816,72.4,77.26,68.16,79.27,56.21,85.06
2025-09-05,CVX,CHEVRON CORPORATION,153.66,163.31,0.0628,22.91836734693833,6.628352490421498,1.4989200863930872,0.186,0.1977,-0.059181,2.2883958799835495,156.0,165.51,151.05,170.96,135.14,181.42
2025-09-05,CZR,"CAESARS ENTERTAINMENT, INC.",26.34,24.17,-0.0824,-1.9444444444444424,-1.0,-2.0414201183431953,0.4722,0.4328,0.091035,1.677309921347255,24.48,27.57,22.6,30.08,19.44,29.72
2025-09-05,D,"Dominion Energy, Inc.",58.19,62.07,0.0667,1.3649635036496408,2.3179916317991625,1.8202247191011252,0.1676,0.1685,-0.005341,-0.37670832141687793,57.35,60.51,55.8,63.73,51.96,69.53
2025-09-05,DAL,"DELTA AIR LINES, INC.",61.18,64.29,0.0508,1.9891891891891875,1.9348837209302339,1.0265888456549936,0.4423,0.4279,0.033653,6.027520903157644,59.52,65.21,56.88,69.5,45.76,77.01
2025-09-05,DASH,"DOORDASH, INC.",246.85,293.92,0.1907,-1.3664529914529928,1.7970838396111786,2.722518321119255,0.3587,0.3544,0.012133,-6.621440494640172,233.11,255.56,230.39,276.43,216.83,328.58
2025-09-05,DAY,CERIDIAN HCM HOLDING INC.,69.0,70.33,0.0193,3.763934426229513,1.5005917159763316,-1.602553870710295,0.0929,0.8413,-0.889576,-1.945807184928773,66.42,80.62,60.55,81.68,48.92,81.53
2025-09-05,DBB,Invesco DB MS BMtl,19.81,20.3,0.0247,-1.063829787234037,-2.142857142857142,-1.1098265895953743,0.2639,0.1101,1.396912,1.444106900233482,19.26,20.23,17.86,20.72,17.89,21.54
2025-09-05,DD,"DuPont de Nemours, Inc.",77.82,74.77,-0.0392,-2.15340909090908,-1.0169204737732622,-1.7124868835257074,0.233,0.2179,0.069298,-0.2718409457453489,73.93,79.52,71.81,83.73,61.5,87.35
2025-09-05,DDOG,"DATADOG, INC.",136.08,143.86,0.0572,-1.843317972350241,1.2690531177829087,1.2737201365187707,0.3545,0.4139,-0.143513,-1.8309062720897793,128.49,141.97,118.76,158.06,106.78,173.4
2025-09-05,DE,DEERE & COMPANY,473.26,510.51,0.0787,-1.7307692307692246,1.4115927910375088,1.7402570903897159,0.2418,0.3072,-0.212891,-13.77019826529122,444.3,494.41,452.73,502.24,424.25,558.55
2025-09-05,DECK,DECKERS OUTDOOR CORPORATION,120.4,126.17,0.0479,17.705882352940986,1.3145574250182879,1.078456184751661,0.3812,0.3468,0.099193,-1.5589228793030099,119.4,131.41,106.73,138.37,88.79,154.49
2025-09-05,DELL,DELL TECHNOLOGIES INC.,124.83,145.25,0.1636,-3.0148883374689692,1.338521400778211,1.876892430278885,0.3153,0.4696,-0.328578,-41.280913091542665,111.79,127.27,111.98,142.03,99.73,171.94
2025-09-05,DG,DOLLAR GENERAL CORPORATION,109.28,113.6,0.0395,-2.022522522522521,1.0849889624724056,1.2513291445142576,0.2748,0.2064,0.331395,4.549798930614411,104.35,112.77,100.22,119.11,88.59,135.17
2025-09-05,DGX,QUEST DIAGNOSTICS INCORPORATED,183.49,191.73,0.0449,-1.750972762645919,-1.3907815631262535,-1.0608695652173918,0.2342,0.1668,0.404077,0.10949130527818629,174.2,188.03,169.61,193.47,160.31,205.34
2025-09-05,DHI,"D.R. HORTON, INC.",181.8,183.99,0.012,-4.72156862745102,-1.1853593015446624,-1.3470703672553974,0.3095,0.3103,-0.002578,0.8176506419048373,167.1,179.43,164.15,196.69,133.75,217.47
2025-09-05,DHR,DANAHER CORPORATION,200.21,202.33,0.0106,-1.2855113636363666,1.6837881219903672,-1.031052155562256,0.2805,0.2681,0.046251,-0.010998939870147384,192.6,209.16,187.75,221.19,166.01,233.38
2025-09-05,DHT,"DHT HOLDINGS, INC.",12.46,12.62,0.0128,-3.440000000000005,-2.943396226415099,-1.7313432835820899,0.2637,0.2888,-0.086911,-0.49406346106263277,11.41,12.46,10.9,12.99,10.14,13.8
2025-09-05,DIA,SPDR Dow Jones Indus Avg,454.99,464.61,0.0211,-1.0878524945770132,1.2255072463768109,-1.0596983216486084,0.1267,0.1031,0.228904,0.24576930912957184,445.08,464.17,437.74,476.13,405.11,502.06
2025-09-05,DIS,THE WALT DISNEY COMPANY,117.91,121.87,0.0336,1.502304147465439,-1.0109204368174716,1.190615835777127,0.2156,0.172,0.253488,1.1097068212656183,115.46,121.16,111.43,124.32,97.45,142.27
2025-09-05,DLR,"DIGITAL REALTY TRUST, INC.",163.24,177.99,0.0904,-1.4193548387096808,1.4064362336114378,1.6800610376398784,0.2571,0.1774,0.449267,42.227177668077545,154.49,170.67,154.85,175.04,143.58,196.27
2025-09-05,DLTR,"DOLLAR TREE, INC.",101.12,112.49,0.1124,-1.0090805902383653,4.706546275395025,2.0333543108873506,0.2605,0.3482,-0.251867,-39.072670852624746,94.7,113.21,96.69,121.97,85.23,133.43
2025-09-05,DOC,"HEALTHDOC PROPERTIES, INC.",18.39,17.8,-0.0321,-2.5357142857142785,-1.7064220183486236,-1.5536480686695295,0.2497,0.1862,0.341031,-0.10005038728934673,17.62,18.51,16.53,19.48,14.77,20.72
2025-09-05,DOV,DOVER CORPORATION,177.75,184.75,0.0394,-1.7399577167019042,1.49640287769784,1.1746707978311395,0.2034,0.2325,-0.125161,-6.836855263982487,169.82,182.93,169.41,190.23,151.93,208.08
2025-09-05,DOW,Dow Inc.,24.5,22.05,-0.1,-1.2173913043478264,-1.1399999999999995,-2.3918918918918908,0.4488,0.3614,0.241837,0.8713265617810229,23.25,25.86,20.51,28.0,17.42,27.46
2025-09-05,DPZ,"DOMINO'S PIZZA, INC.",463.83,470.41,0.0142,1.5851063829787315,-1.385993485342018,-1.0727905569007266,0.3349,0.1976,0.694838,0.02910793191698624,451.9,479.15,429.79,488.39,392.94,529.91
2025-09-05,DRI,"DARDEN RESTAURANTS, INC.",210.14,217.32,0.0342,-1.381355932203378,-1.300104931794332,1.1819787985865737,0.2879,0.1479,0.946586,36.13907644376146,204.72,212.63,197.75,219.67,181.84,243.59
2025-09-05,DTE,DTE ENERGY COMPANY,136.6,142.75,0.045,-2.688405797101464,1.3278688524590196,1.5413476263399704,0.195,0.1242,0.570048,8.159579888730084,132.99,138.04,131.11,143.89,123.54,156.73
2025-09-05,DUK,DUKE ENERGY CORPORATION,120.61,130.36,0.0808,1.2049180327868854,2.2630208333333344,2.1061299176578236,0.1447,0.1267,0.142068,1.038649977953181,118.86,123.88,116.77,129.3,109.68,143.63
2025-09-05,DVA,DAVITA INC.,137.87,140.6,0.0198,-1.4431137724550862,-1.1663405088062626,-1.0117845117845123,0.2608,0.2115,0.233097,0.010981763394883215,133.09,141.2,125.95,148.09,113.83,161.63
2025-09-05,DVN,DEVON ENERGY CORPORATION,34.76,33.3,-0.042,3.9531249999999982,2.8639455782312955,-1.3695652173913033,0.3305,0.2603,0.269689,0.8035461767052929,34.75,37.39,33.29,38.97,27.2,40.28
2025-09-05,DXCM,"DEXCOM, INC.",80.51,74.82,-0.0707,-2.7777777777777897,-2.023026315789476,-1.3705882352941179,0.3897,0.4165,-0.064346,8.203813150580064,71.92,81.3,68.21,86.59,57.21,97.51
2025-09-05,EA,ELECTRONIC ARTS INC.,168.62,181.33,0.0754,-1.4414414414414434,1.9411764705882375,1.2621602288984257,0.2421,0.2696,-0.102003,-3.405899377766458,163.24,174.66,158.08,189.08,140.66,203.91
2025-09-05,EBAY,EBAY INC.,92.66,106.15,0.1456,-3.957219251336884,1.494117647058824,2.009868421052632,0.2152,0.3027,-0.289065,-6.343368242556043,84.92,94.34,82.46,107.9,80.5,117.1
2025-09-05,EC,Ecopetrol SA,9.08,9.06,-0.0022,2.4090909090908994,1.9795918367346943,-1.1282051282051277,0.3559,0.206,0.72767,0.9207450507738244,9.0,9.67,8.59,10.05,7.32,10.64
2025-09-05,ECH,iShares:MSCI Chile,33.83,34.2,0.0109,-2.819999999999993,-1.6629834254143614,-1.4932975871313647,0.208,0.1736,0.198157,-0.022448702804883626,32.27,33.84,30.82,35.64,28.26,37.56
2025-09-05,ECL,ECOLAB INC.,273.56,295.33,0.0796,1.1024967148488793,1.564021995286724,1.4822215692036438,0.1779,0.1411,0.260808,2.661253829019809,266.75,283.2,260.83,293.47,239.53,324.0
2025-09-05,ED,"CONSOLIDATED EDISON, INC.",98.05,103.76,0.0582,-2.888888888888891,1.0169491525423735,1.6886792452830204,0.174,0.142,0.225352,16.31296502577571,94.05,99.47,92.74,103.45,87.45,115.95
2025-09-05,EDEN,iShares:MSCI Denmark,109.55,111.14,0.0145,1.0364238410596072,1.1052023121387298,-1.0689941812136325,0.0,0.1658,-1.0,-0.2682495683456896,106.65,112.24,100.9,119.11,96.69,121.58
2025-09-05,EDV,Vanguard Ext Dur T;ETF,67.23,65.77,-0.0217,-207.50000000004158,-2.984924623115588,-1.621478873239439,0.1845,0.1651,0.117505,0.7457254167733978,63.13,65.86,61.29,69.22,58.02,72.91
2025-09-05,EFNL,iShares:MSCI Finland,42.3,42.86,0.0132,-4.551724137930937,-2.4868421052631486,-1.1420911528150117,0.0,0.1499,-1.0,-0.687024011402265,40.91,42.29,38.52,43.82,38.04,46.03
2025-09-05,EFX,EQUIFAX INC.,249.67,249.22,-0.0018,-19.84536082474229,-1.8489620615604858,-1.1298188574082662,0.2893,0.3554,-0.185988,-0.8372419418730104,228.85,247.36,223.84,263.64,201.02,292.73
2025-09-05,EG,"Everest Group, Ltd.",340.0,346.79,0.02,4.354761904761921,2.3368940016433823,1.0656075316269495,0.2009,0.187,0.074332,4.644858514496324,336.37,358.43,327.83,368.44,306.01,376.22
2025-09-05,EIDO,iShares:MSCI Indonesia,17.93,17.81,-0.0067,-2.6428571428571264,1.0305343511450402,-1.0791666666666673,0.2612,0.206,0.267961,0.4811495038480764,17.15,18.14,16.62,19.28,15.34,20.33
2025-09-05,EIRL,iShares:MSCI Ireland,67.07,69.05,0.0295,-3.287671232876683,1.209115281501345,1.0753323485967512,0.0,0.1405,-1.0,-25.537143659280794,64.73,68.08,63.34,71.58,60.3,74.35
2025-09-05,EIS,iShares:MSCI Israel,95.05,98.77,0.0391,-1.719148936170203,1.0563063063063078,-1.148049645390071,0.0,0.1938,-1.0,-0.7922833445653792,90.84,97.53,86.17,104.43,82.1,106.33
2025-09-05,EIX,EDISON INTERNATIONAL,54.45,56.19,0.032,2.03973509933774,1.4898477157360381,1.1723563696919228,0.3938,0.273,0.442491,31.642206172740146,53.17,58.19,50.51,60.32,42.44,68.53
2025-09-05,EL,THE ESTEE LAUDER COMPANIES INC.,89.2,86.07,-0.0351,-1.0231481481481501,2.34466769706337,-1.2150170648464165,0.3577,0.4377,-0.182774,-2.0798942472134314,85.64,94.15,82.73,104.37,67.84,106.78
2025-09-05,ELV,"ELEVANCE HEALTH, INC.",313.64,302.73,-0.0348,2.039272030651343,-1.355398646660782,-1.4204524886877825,0.3994,0.3064,0.303525,0.8926349356455452,306.43,336.08,267.57,347.63,235.16,368.89
2025-09-05,EMN,EASTMAN CHEMICAL COMPANY,69.06,66.91,-0.0311,1.111111111111108,-1.3720930232558153,-1.4546875000000006,0.3587,0.3308,0.084341,1.4214394525434009,66.78,72.31,56.08,78.52,50.44,81.86
2025-09-05,EMR,EMERSON ELECTRIC CO.,132.55,139.9,0.0555,-3.10222222222223,1.1815261044176675,1.33728813559322,0.2344,0.2021,0.159822,-0.6057235359323057,125.79,134.68,120.1,147.26,108.95,164.11
2025-09-05,ENPH,"ENPHASE ENERGY, INC.",39.65,31.46,-0.2066,-4.326732673267332,-1.9309523809523794,-4.857594936708854,0.4179,0.6169,-0.322581,0.7378479155143514,35.02,40.21,31.54,43.85,24.3,42.81
2025-09-05,ENZL,iShares:MSCI New Zlnd,46.13,45.82,-0.0067,-1.8631578947368537,-2.24561403508772,-1.6436781609195403,0.2559,0.1012,1.528656,20.204489754722786,44.12,46.55,43.57,47.27,41.84,48.74
2025-09-05,EOG,"EOG RESOURCES, INC.",117.93,124.0,0.0515,6.947019867549632,4.070175438596477,1.3356293049467731,0.2006,0.2376,-0.155724,-4.464147138735246,119.42,129.18,113.94,134.17,101.96,139.26
2025-09-05,EPAM,"EPAM SYSTEMS, INC.",169.46,164.99,-0.0264,3.869009584664538,1.1756569847856149,-1.1910709540260433,0.4724,0.3962,0.192327,0.45576903487174514,168.36,182.41,155.0,186.46,124.64,207.09
2025-09-05,EPHE,iShares:MSCI Philippines,26.06,26.79,0.028,-2.4390243902439015,-1.3076923076923037,1.1488549618320627,0.0,0.1824,-1.0,-18.35745260952951,25.04,26.36,24.53,27.23,23.44,29.07
2025-09-05,EPOL,iShares:MSCI Poland,32.14,34.44,0.0716,-3.638297872340436,1.140287769784173,1.639880952380952,0.2919,0.2082,0.402017,2.3809878912493305,30.33,32.22,29.36,35.31,28.78,37.65
2025-09-05,EPU,iShares:MSCI Peru,56.5,59.02,0.0446,-1.4187500000000006,-2.2333333333333307,-1.2939597315436238,0.0,0.1695,-1.0,0.21056963643188054,53.63,57.37,51.81,58.6,46.86,63.95
2025-09-05,EQIX,"EQUINIX, INC.",773.68,786.46,0.0165,-2.4232995658465826,-1.5696701909420847,-1.0162209133919085,0.2214,0.1541,0.436729,0.025193430294614405,743.39,790.27,674.21,837.05,668.43,877.25
2025-09-05,EQR,EQUITY RESIDENTIAL,66.81,66.53,-0.0042,-3.321428571428557,-1.784883720930234,-1.3283100107642642,0.1318,0.2155,-0.388399,-0.38892465684523003,63.0,67.45,60.67,70.25,54.47,76.1
2025-09-05,EQT,EQT CORPORATION,51.6,55.84,0.0822,1.0228310502283091,1.074766355140187,1.4068877551020404,0.3235,0.2506,0.290902,4.560219714998317,49.77,54.08,47.32,56.2,43.76,62.63
2025-09-05,ERIE,ERIE INDEMNITY COMPANY,335.07,376.01,0.1222,-1.6210045662100483,1.8823266219239398,2.5785485281259115,0.301,0.2945,0.022071,3.2882259663025932,317.59,353.8,312.72,377.14,300.76,423.54
2025-09-05,ES,Eversource Energy,63.53,66.38,0.0449,-1.6798245614035072,-1.246192893401017,1.0924464487034942,0.2562,0.227,0.128634,13.072349051657195,59.95,66.13,58.62,67.47,54.66,73.22
2025-09-05,ESS,"ESSEX PROPERTY TRUST, INC.",268.12,275.74,0.0284,-2.0675675675675635,-1.044021415823914,-1.007011988237956,0.2276,0.2112,0.077652,0.004439038908489401,256.44,274.05,233.02,301.74,223.6,312.33
2025-09-05,ETN,EATON CORPORATION PUBLIC LIMITED COMPANY,349.03,374.08,0.0718,-4.651933701657446,1.6084367245657598,1.713671385056444,0.2639,0.1673,0.577406,-1.9089565410237523,332.61,353.28,328.88,381.44,293.22,444.67
2025-09-05,ETR,ENTERGY CORPORATION,87.75,99.62,0.1353,-1.2274678111587989,1.8081632653061201,3.1765734265734276,0.1844,0.1276,0.445141,0.08952523235226936,85.15,90.12,82.85,96.61,82.03,105.92
2025-09-05,EVRG,"Evergy, Inc.",71.6,75.78,0.0584,-2.1666666666666403,1.443223443223453,1.622549019607847,0.1489,0.1033,0.441433,3.6516163723522475,69.59,72.46,68.87,75.54,65.48,81.53
2025-09-05,EW,EDWARDS LIFESCIENCES CORPORATION,80.94,81.56,0.0077,2.096446700507613,1.4633507853403176,-1.0335429769392026,0.2474,0.1519,0.628703,0.08945781255454799,79.07,85.03,77.12,86.53,66.15,95.25
2025-09-05,EWA,iShares:MSCI Australia,26.93,27.14,0.0078,-2.0285714285714227,1.0789473684210524,-1.1371841155234654,0.1551,0.119,0.303361,0.6711582171041615,26.26,27.24,25.79,28.16,23.78,29.7
2025-09-05,EWC,iShares:MSCI Canada,49.17,50.25,0.022,-1.1807228915662722,-1.1196581196581235,-1.1485714285714288,0.1232,0.1006,0.224652,-0.08966819476913279,47.95,49.83,46.55,51.51,43.14,54.42
2025-09-05,EWD,iShares:MSCI Sweden,47.01,48.01,0.0213,-3.6956521739130275,-1.4774774774774788,-1.1423076923076911,0.1713,0.1704,0.005282,0.17744339791378594,45.24,47.06,43.73,49.23,41.07,52.21
2025-09-05,EWG,iShares:MSCI Germany,41.34,43.88,0.0614,-2.4000000000000057,1.1411764705882321,1.619496855345908,0.1449,0.1236,0.17233,2.598209931636927,40.27,41.95,39.64,43.28,38.16,46.49
2025-09-05,EWH,iShares:MSCI Hong Kong,21.18,22.15,0.0458,-1.857142857142848,1.5802469135802508,1.2445255474452563,0.1819,0.1289,0.411171,3.3648988233361905,20.68,21.51,20.37,22.46,18.44,24.59
2025-09-05,EWI,iShares:MSCI Italy,50.46,54.03,0.0707,-1.0364963503649667,1.7694915254237267,1.471962616822429,0.1759,0.1244,0.413987,-4.8594608326165805,49.19,52.05,47.51,55.68,46.18,56.76
2025-09-05,EWJ,iShares:MSCI Japan,79.18,79.39,0.0027,-2.6000000000000085,1.2142857142857124,-1.2788697788697823,0.1612,0.1562,0.03201,0.04281775370045304,76.5,79.43,74.84,84.45,68.77,87.32
2025-09-05,EWK,iShares:MSCI Belgium,22.99,23.93,0.0409,-2.021276595744669,1.2564102564102608,-1.0187793427230025,0.0959,0.1242,-0.227858,-0.10398032690891768,22.09,23.47,22.21,23.97,20.82,25.12
2025-09-05,EWL,iShares:MSCI Switzerland,56.25,56.48,0.0041,-2.5789473684210606,-1.6825396825396812,-1.4515503875969005,0.1264,0.1323,-0.044596,0.03181622797688227,54.15,56.59,52.01,58.77,48.76,61.41
2025-09-05,EWM,iShares:MSCI Malaysia,25.03,25.97,0.0376,-1.8974358974358998,1.4666666666666655,1.1399999999999992,0.1179,0.1348,-0.125371,-28.592917228141552,24.24,25.39,23.68,27.01,22.53,27.88
2025-09-05,EWN,iShares:MSCI Netherlands,53.47,55.11,0.0307,-4.886792452830171,-1.5321100917431179,-1.0604026845637582,0.1977,0.1512,0.30754,0.3755323689822587,50.85,53.7,50.13,55.65,47.15,59.43
2025-09-05,EWO,iShares:MSCI Austria,30.54,32.99,0.0802,-1.612903225806449,2.074380165289253,1.7256317689530694,0.0,0.1743,-1.0,-35.53505504652818,29.61,31.18,29.33,33.05,27.77,35.32
2025-09-05,EWP,iShares:MSCI Spain,47.6,51.08,0.0731,-1.8800000000000026,1.745192307692307,1.3629191321499006,0.1566,0.1469,0.066031,-9.679912312025229,45.91,48.47,45.52,51.23,42.53,54.51
2025-09-05,EWQ,iShares:MSCI France,42.56,43.71,0.027,-1.3207547169811436,1.1441048034934491,1.0742574257425737,0.1724,0.1597,0.079524,-1.5988053460186924,41.2,43.69,40.27,45.18,38.52,46.9
2025-09-05,EWS,iShares:MSCI Singapore,28.53,29.1,0.02,-2.8750000000000027,-1.0816326530612252,-1.3333333333333333,0.218,0.162,0.345679,2.0500892414509604,27.59,28.64,26.94,30.0,25.53,30.78
2025-09-05,EWT,iShares:MSCI Taiwan,60.21,60.48,0.0045,-6.500000000000006,-1.2241887905604714,-1.1061843640606772,0.2169,0.1904,0.139181,0.6569789953467371,56.54,60.05,56.06,63.6,50.73,68.78
2025-09-05,EWU,iShares:MSCI UK,41.55,42.51,0.0231,-1.8860759493670671,1.283870967741939,-1.1829268292682908,0.1097,0.0954,0.149895,-0.7988380282764833,40.03,42.29,40.0,43.54,37.67,44.83
2025-09-05,EWW,iShares:MSCI Mexico,63.83,62.81,-0.016,-2.541176470588206,-2.203539823008843,-1.5399129172714077,0.1684,0.1592,0.057789,-0.06704706790590853,61.15,64.13,58.85,66.09,53.22,70.72
2025-09-05,EWY,iShares:MSCI S Korea,73.63,75.33,0.0231,-3.4999999999999565,-1.0366795366795334,1.0441696113074217,0.2202,0.1948,0.13039,0.7970596118952968,70.45,73.89,68.26,78.81,62.31,85.45
2025-09-05,EWZ,iShares:MSCI Brazil,29.63,28.89,-0.025,-1.5180722891566207,-1.0816326530612228,-1.564383561643834,0.2857,0.2457,0.1628,0.6478402774270742,28.35,30.3,27.51,31.59,23.92,33.28
2025-09-05,EXC,EXELON CORPORATION,43.43,45.88,0.0564,-1.5333333333333385,1.5148514851485135,1.6524822695035477,0.1593,0.1376,0.157703,3.5761172193968886,42.15,44.39,41.41,46.49,39.2,50.42
2025-09-05,EXE,EXPAND ENERGY CORPORATION,95.51,101.74,0.0652,1.825454545454544,-1.4969969969969976,1.5104247104247093,0.2579,0.2033,0.268569,-100.99958692711654,93.05,100.67,85.54,102.17,82.56,115.07
2025-09-05,EXPD,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC",120.91,122.32,0.0117,1.1409836065573795,1.1478537360890315,-1.1084934903905765,0.1561,0.1853,-0.157582,-0.11251813962309276,117.71,124.09,114.62,128.13,103.03,137.04
2025-09-05,EXPE,"EXPEDIA GROUP, INC.",214.95,228.95,0.0651,1.1350613915416152,1.6819548872180476,-1.0057061340941513,0.3003,0.3152,-0.047272,0.012050727416648588,207.93,222.57,201.65,237.32,165.6,264.02
2025-09-05,EXR,EXTRA SPACE STORAGE INC.,147.28,141.76,-0.0375,-3.6881720430107894,-1.5173553719008284,-1.5210905349794244,0.26,0.2063,0.260301,0.008291074765310848,139.89,147.39,128.92,159.38,117.71,166.72
2025-09-05,F,FORD MOTOR COMPANY,11.74,11.87,0.0111,1.1562499999999964,2.3333333333333295,-1.138121546961326,0.2269,0.1864,0.217275,0.6374447434879054,11.44,12.08,11.26,12.86,9.68,13.55
2025-09-05,FANG,"DIAMONDBACK ENERGY, INC.",138.71,145.73,0.0506,6.599009900990057,3.2642045454545343,1.3557562076749432,0.321,0.3213,-0.000934,3.800731881367179,140.64,153.77,131.67,161.69,116.56,168.74
2025-09-05,FAST,Fastenal Company,47.99,54.64,0.1386,5.640000000000001,5.807017543859644,2.0365384615384596,0.254,0.2397,0.059658,-21.667287261631962,48.51,51.08,46.85,54.61,42.79,58.58
2025-09-05,FCX,FREEPORT-MCMORAN INC.,46.34,45.98,-0.0078,-1.4536082474226824,-1.7538461538461554,-1.6251748251748261,0.3236,0.2262,0.430592,-0.05390296981742501,43.06,47.55,39.5,50.24,34.72,53.49
2025-09-05,FDS,FACTSET RESEARCH SYSTEMS INC.,371.01,379.75,0.0236,-1.193345323741005,-1.344207444583854,1.263560657213594,0.2899,0.2188,0.324954,32.63877836929893,357.95,382.84,338.87,394.92,326.58,427.15
2025-09-05,FDX,FEDEX CORPORATION,227.72,228.38,0.0029,-2.531806615776074,1.4794816414686849,-1.1487877781467957,0.4326,0.2896,0.493785,-0.04652926695558218,218.96,232.85,213.83,248.27,193.13,257.83
2025-09-05,FE,FIRSTENERGY CORP.,43.48,44.84,0.0313,-1.3026315789473528,1.7023809523809565,1.2311111111111126,0.145,0.0961,0.508845,-1.52369051694436,42.53,44.31,41.8,46.34,38.98,49.02
2025-09-05,FFIV,"F5, INC.",315.89,353.17,0.118,-3.7073684210526343,1.4794828555368211,1.7110722319420157,0.2429,0.1959,0.239918,-7.333985747520268,297.67,320.5,298.1,342.21,275.88,384.35
2025-09-05,FI,"FISERV, INC.",135.05,144.51,0.07,2.2187499999999862,-1.3483348334833518,1.4549450549450538,0.2901,0.1348,1.152077,36.15121075003717,132.79,142.24,120.07,146.16,112.3,168.15
2025-09-05,FICO,FAIR ISAAC CORPORATION,1531.99,1635.66,0.0677,2.2660626029653983,-1.6161015804403625,1.1781518499035597,0.3755,0.348,0.079023,1.1703325974440508,1483.04,1606.33,1292.71,1680.05,1189.81,1935.13
2025-09-05,FIS,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",68.74,71.53,0.0406,-1.4647058823529358,1.0390117035110549,1.80874316939891,0.3443,0.2254,0.527507,-3.601427432174788,66.4,70.66,61.05,76.73,59.59,85.29
2025-09-05,FITB,FIFTH THIRD BANCORP,45.62,48.52,0.0636,2.4819277108433813,1.788793103448278,1.1320512820512831,0.2617,0.2175,0.203218,5.990303759801357,44.83,47.61,43.3,49.77,37.82,54.45
2025-09-05,FOXA,FOX CORPORATION,61.5,66.11,0.075,-1.4423076923076903,-2.5657142857142867,-1.0405257393209206,0.2564,0.2648,-0.031722,-0.01765940226232976,58.62,63.33,57.01,63.25,52.0,70.63
2025-09-05,FRO,FRONTLINE PLC,22.15,21.82,-0.0149,-1.512195121951217,-2.1214285714285674,-1.6715542521994131,0.4736,0.3849,0.230449,-0.08863632468903915,20.48,22.63,19.18,23.55,16.45,25.56
