Date,Ticker,LT_Trend,lt_avg,lt_hi,lt_lo
2025-01-01,DIA,0.0269,0.0157,0.0283,0.003
2025-02-01,DIA,0.0284,0.0157,0.0283,0.003
2025-03-01,DIA,0.0283,0.0157,0.0283,0.003
2025-04-01,DIA,-0.0005,0.0157,0.0283,0.003
2025-05-01,DIA,-0.0,0.0157,0.0283,0.003
2025-06-01,DIA,0.0023,0.0157,0.0283,0.003
2025-07-01,DIA,0.002,0.0157,0.0283,0.003
2025-08-01,DIA,0.002,0.0157,0.0283,0.003
2025-09-01,DIA,0.0046,0.0157,0.0283,0.003
2024-08-01,DIS,-0.0097,0.0103,0.0253,-0.0046
2024-09-01,DIS,-0.0085,0.0103,0.0253,-0.0046
2024-10-01,DIS,0.0008,0.0103,0.0253,-0.0046
2024-11-01,DIS,0.0278,0.0103,0.0253,-0.0046
2024-12-01,DIS,0.0345,0.0103,0.0253,-0.0046
2025-01-01,DIS,0.0312,0.0103,0.0253,-0.0046
2025-02-01,DIS,0.0232,0.0103,0.0253,-0.0046
2025-03-01,DIS,0.0167,0.0103,0.0253,-0.0046
2025-04-01,DIS,-0.0096,0.0103,0.0253,-0.0046
2025-05-01,DIS,-0.0023,0.0103,0.0253,-0.0046
2025-06-01,DIS,0.0065,0.0103,0.0253,-0.0046
2025-07-01,DIS,0.0129,0.0103,0.0253,-0.0046
2025-08-01,DIS,0.0128,0.0103,0.0253,-0.0046
2025-09-01,DIS,0.0173,0.0103,0.0253,-0.0046
2024-08-01,DLR,-0.0011,0.0439,0.0626,0.0253
2024-09-01,DLR,0.0311,0.0439,0.0626,0.0253
2024-10-01,DLR,0.0633,0.0439,0.0626,0.0253
2024-11-01,DLR,0.0701,0.0439,0.0626,0.0253
2024-12-01,DLR,0.0682,0.0439,0.0626,0.0253
2025-01-01,DLR,0.0556,0.0439,0.0626,0.0253
2025-02-01,DLR,0.0465,0.0439,0.0626,0.0253
2025-03-01,DLR,0.0468,0.0439,0.0626,0.0253
2025-04-01,DLR,0.0421,0.0439,0.0626,0.0253
2025-05-01,DLR,0.0481,0.0439,0.0626,0.0253
2025-06-01,DLR,0.0454,0.0439,0.0626,0.0253
2025-07-01,DLR,0.0361,0.0439,0.0626,0.0253
2025-08-01,DLR,0.0264,0.0439,0.0626,0.0253
2025-09-01,DLR,0.0225,0.0439,0.0626,0.0253
2024-08-01,DLTR,-0.0467,-0.0935,-0.0707,-0.1164
2024-09-01,DLTR,-0.1022,-0.0935,-0.0707,-0.1164
2024-10-01,DLTR,-0.1077,-0.0935,-0.0707,-0.1164
2024-11-01,DLTR,-0.1216,-0.0935,-0.0707,-0.1164
2024-12-01,DLTR,-0.1125,-0.0935,-0.0707,-0.1164
2025-01-01,DLTR,-0.1055,-0.0935,-0.0707,-0.1164
2025-02-01,DLTR,-0.1063,-0.0935,-0.0707,-0.1164
2025-03-01,DLTR,-0.1082,-0.0935,-0.0707,-0.1164
2025-04-01,DLTR,-0.1048,-0.0935,-0.0707,-0.1164
2025-05-01,DLTR,-0.1029,-0.0935,-0.0707,-0.1164
2025-06-01,DLTR,-0.0858,-0.0935,-0.0707,-0.1164
2025-07-01,DLTR,-0.0705,-0.0935,-0.0707,-0.1164
2025-08-01,DLTR,-0.0582,-0.0935,-0.0707,-0.1164
2025-09-01,DLTR,-0.0445,-0.0935,-0.0707,-0.1164
2024-08-01,DOC,-0.0409,-0.0302,-0.0229,-0.0375
2024-09-01,DOC,-0.0273,-0.0302,-0.0229,-0.0375
2024-10-01,DOC,-0.0172,-0.0302,-0.0229,-0.0375
2024-11-01,DOC,-0.0221,-0.0302,-0.0229,-0.0375
2024-12-01,DOC,-0.0318,-0.0302,-0.0229,-0.0375
2025-01-01,DOC,-0.0391,-0.0302,-0.0229,-0.0375
2025-02-01,DOC,-0.0432,-0.0302,-0.0229,-0.0375
2025-03-01,DOC,-0.0224,-0.0302,-0.0229,-0.0375
2025-04-01,DOC,-0.0308,-0.0302,-0.0229,-0.0375
2025-05-01,DOC,-0.032,-0.0302,-0.0229,-0.0375
2025-06-01,DOC,-0.0311,-0.0302,-0.0229,-0.0375
2025-07-01,DOC,-0.0286,-0.0302,-0.0229,-0.0375
2025-08-01,DOC,-0.0306,-0.0302,-0.0229,-0.0375
2025-09-01,DOC,-0.0212,-0.0302,-0.0229,-0.0375
2024-08-01,DOV,0.031,0.0203,0.0381,0.0025
2024-09-01,DOV,0.0355,0.0203,0.0381,0.0025
2024-10-01,DOV,0.0423,0.0203,0.0381,0.0025
2024-11-01,DOV,0.0407,0.0203,0.0381,0.0025
2024-12-01,DOV,0.0368,0.0203,0.0381,0.0025
2025-01-01,DOV,0.0322,0.0203,0.0381,0.0025
2025-02-01,DOV,0.0309,0.0203,0.0381,0.0025
2025-03-01,DOV,0.0238,0.0203,0.0381,0.0025
2025-04-01,DOV,-0.0058,0.0203,0.0381,0.0025
2025-05-01,DOV,-0.0024,0.0203,0.0381,0.0025
2025-06-01,DOV,0.0015,0.0203,0.0381,0.0025
2025-07-01,DOV,0.0026,0.0203,0.0381,0.0025
2025-08-01,DOV,0.0005,0.0203,0.0381,0.0025
2025-09-01,DOV,-0.0005,0.0203,0.0381,0.0025
2024-08-01,DOW,-0.0077,-0.0572,-0.0063,-0.108
2024-09-01,DOW,0.0055,-0.0572,-0.0063,-0.108
2024-10-01,DOW,0.0102,-0.0572,-0.0063,-0.108
2024-11-01,DOW,-0.0057,-0.0572,-0.0063,-0.108
2024-12-01,DOW,-0.0202,-0.0572,-0.0063,-0.108
2025-01-01,DOW,-0.039,-0.0572,-0.0063,-0.108
2025-02-01,DOW,-0.0478,-0.0572,-0.0063,-0.108
2025-03-01,DOW,-0.05,-0.0572,-0.0063,-0.108
2025-04-01,DOW,-0.1065,-0.0572,-0.0063,-0.108
2025-05-01,DOW,-0.1066,-0.0572,-0.0063,-0.108
2025-06-01,DOW,-0.1062,-0.0572,-0.0063,-0.108
2025-07-01,DOW,-0.1203,-0.0572,-0.0063,-0.108
2025-08-01,DOW,-0.1315,-0.0572,-0.0063,-0.108
2025-09-01,DOW,-0.1337,-0.0572,-0.0063,-0.108
2024-08-01,DPZ,-0.0157,0.0097,0.022,-0.0027
2024-09-01,DPZ,0.0002,0.0097,0.022,-0.0027
2024-10-01,DPZ,0.0079,0.0097,0.022,-0.0027
2024-11-01,DPZ,0.0071,0.0097,0.022,-0.0027
2024-12-01,DPZ,0.0044,0.0097,0.022,-0.0027
2025-01-01,DPZ,0.0038,0.0097,0.022,-0.0027
2025-02-01,DPZ,0.0185,0.0097,0.022,-0.0027
2025-03-01,DPZ,0.0236,0.0097,0.022,-0.0027
2025-04-01,DPZ,0.0204,0.0097,0.022,-0.0027
2025-05-01,DPZ,0.0276,0.0097,0.022,-0.0027
2025-06-01,DPZ,0.0279,0.0097,0.022,-0.0027
2025-07-01,DPZ,0.0052,0.0097,0.022,-0.0027
2025-08-01,DPZ,-0.0003,0.0097,0.022,-0.0027
2025-09-01,DPZ,-0.0007,0.0097,0.022,-0.0027
2024-08-01,DRI,0.0164,0.023,0.0268,0.0192
2024-09-01,DRI,0.0237,0.023,0.0268,0.0192
2024-10-01,DRI,0.0205,0.023,0.0268,0.0192
2024-11-01,DRI,0.0179,0.023,0.0268,0.0192
2024-12-01,DRI,0.0255,0.023,0.0268,0.0192
2025-01-01,DRI,0.0273,0.023,0.0268,0.0192
2025-02-01,DRI,0.0281,0.023,0.0268,0.0192
2025-03-01,DRI,0.027,0.023,0.0268,0.0192
2025-04-01,DRI,0.0249,0.023,0.0268,0.0192
2025-05-01,DRI,0.0239,0.023,0.0268,0.0192
2025-06-01,DRI,0.0239,0.023,0.0268,0.0192
2025-07-01,DRI,0.0193,0.023,0.0268,0.0192
2025-08-01,DRI,0.0202,0.023,0.0268,0.0192
2025-09-01,DRI,0.0323,0.023,0.0268,0.0192
2024-08-01,DTE,-0.022,0.0032,0.0148,-0.0084
2024-09-01,DTE,-0.0144,0.0032,0.0148,-0.0084
2024-10-01,DTE,0.007,0.0032,0.0148,-0.0084
2024-11-01,DTE,-0.0009,0.0032,0.0148,-0.0084
2024-12-01,DTE,-0.0051,0.0032,0.0148,-0.0084
2025-01-01,DTE,-0.0054,0.0032,0.0148,-0.0084
2025-02-01,DTE,0.0019,0.0032,0.0148,-0.0084
2025-03-01,DTE,0.0119,0.0032,0.0148,-0.0084
2025-04-01,DTE,0.0113,0.0032,0.0148,-0.0084
2025-05-01,DTE,0.0112,0.0032,0.0148,-0.0084
2025-06-01,DTE,0.0126,0.0032,0.0148,-0.0084
2025-07-01,DTE,0.0113,0.0032,0.0148,-0.0084
2025-08-01,DTE,0.0165,0.0032,0.0148,-0.0084
2025-09-01,DTE,0.0225,0.0032,0.0148,-0.0084
2024-08-01,DUK,-0.004,0.021,0.0325,0.0095
2024-09-01,DUK,0.0132,0.021,0.0325,0.0095
2024-10-01,DUK,0.0212,0.021,0.0325,0.0095
2024-11-01,DUK,0.0185,0.021,0.0325,0.0095
2024-12-01,DUK,0.0127,0.021,0.0325,0.0095
2025-01-01,DUK,0.0086,0.021,0.0325,0.0095
2025-02-01,DUK,0.0151,0.021,0.0325,0.0095
2025-03-01,DUK,0.0242,0.021,0.0325,0.0095
2025-04-01,DUK,0.0254,0.021,0.0325,0.0095
2025-05-01,DUK,0.0299,0.021,0.0325,0.0095
2025-06-01,DUK,0.0324,0.021,0.0325,0.0095
2025-07-01,DUK,0.033,0.021,0.0325,0.0095
2025-08-01,DUK,0.0378,0.021,0.0325,0.0095
2025-09-01,DUK,0.0408,0.021,0.0325,0.0095
2024-08-01,DVA,0.0322,0.0367,0.0543,0.019
2024-09-01,DVA,0.0377,0.0367,0.0543,0.019
2024-10-01,DVA,0.0537,0.0367,0.0543,0.019
2024-11-01,DVA,0.0593,0.0367,0.0543,0.019
2024-12-01,DVA,0.056,0.0367,0.0543,0.019
2025-01-01,DVA,0.0525,0.0367,0.0543,0.019
2025-02-01,DVA,0.0425,0.0367,0.0543,0.019
2025-03-01,DVA,0.0503,0.0367,0.0543,0.019
2025-04-01,DVA,0.0416,0.0367,0.0543,0.019
2025-05-01,DVA,0.0235,0.0367,0.0543,0.019
2025-06-01,DVA,0.0179,0.0367,0.0543,0.019
2025-07-01,DVA,0.0165,0.0367,0.0543,0.019
2025-08-01,DVA,0.0014,0.0367,0.0543,0.019
2025-09-01,DVA,0.0056,0.0367,0.0543,0.019
2024-08-01,DVN,-0.0595,-0.0891,-0.0768,-0.1014
2024-09-01,DVN,-0.0765,-0.0891,-0.0768,-0.1014
2024-10-01,DVN,-0.0837,-0.0891,-0.0768,-0.1014
2024-11-01,DVN,-0.0891,-0.0891,-0.0768,-0.1014
2024-12-01,DVN,-0.1054,-0.0891,-0.0768,-0.1014
2025-01-01,DVN,-0.1005,-0.0891,-0.0768,-0.1014
2025-02-01,DVN,-0.0913,-0.0891,-0.0768,-0.1014
2025-03-01,DVN,-0.0737,-0.0891,-0.0768,-0.1014
2025-04-01,DVN,-0.0979,-0.0891,-0.0768,-0.1014
2025-05-01,DVN,-0.0964,-0.0891,-0.0768,-0.1014
2025-06-01,DVN,-0.0936,-0.0891,-0.0768,-0.1014
2025-07-01,DVN,-0.0958,-0.0891,-0.0768,-0.1014
2025-08-01,DVN,-0.0958,-0.0891,-0.0768,-0.1014
2025-09-01,DVN,-0.0926,-0.0891,-0.0768,-0.1014
2024-08-01,DXCM,-0.0708,-0.0939,-0.0803,-0.1075
2024-09-01,DXCM,-0.0719,-0.0939,-0.0803,-0.1075
2024-10-01,DXCM,-0.0972,-0.0939,-0.0803,-0.1075
2024-11-01,DXCM,-0.1,-0.0939,-0.0803,-0.1075
2024-12-01,DXCM,-0.0977,-0.0939,-0.0803,-0.1075
2025-01-01,DXCM,-0.0846,-0.0939,-0.0803,-0.1075
2025-02-01,DXCM,-0.0764,-0.0939,-0.0803,-0.1075
2025-03-01,DXCM,-0.0899,-0.0939,-0.0803,-0.1075
2025-04-01,DXCM,-0.1137,-0.0939,-0.0803,-0.1075
2025-05-01,DXCM,-0.1071,-0.0939,-0.0803,-0.1075
2025-06-01,DXCM,-0.1048,-0.0939,-0.0803,-0.1075
2025-07-01,DXCM,-0.1085,-0.0939,-0.0803,-0.1075
2025-08-01,DXCM,-0.0991,-0.0939,-0.0803,-0.1075
2025-09-01,DXCM,-0.0819,-0.0939,-0.0803,-0.1075
2024-08-01,EA,0.0182,0.0135,0.0264,0.0005
2024-09-01,EA,0.0233,0.0135,0.0264,0.0005
2024-10-01,EA,0.0255,0.0135,0.0264,0.0005
2024-11-01,EA,0.0337,0.0135,0.0264,0.0005
2024-12-01,EA,0.0359,0.0135,0.0264,0.0005
2025-01-01,EA,-0.0055,0.0135,0.0264,0.0005
2025-02-01,EA,-0.0024,0.0135,0.0264,0.0005
2025-03-01,EA,0.0058,0.0135,0.0264,0.0005
2025-04-01,EA,0.0011,0.0135,0.0264,0.0005
2025-05-01,EA,0.006,0.0135,0.0264,0.0005
2025-06-01,EA,0.0075,0.0135,0.0264,0.0005
2025-07-01,EA,0.0029,0.0135,0.0264,0.0005
2025-08-01,EA,0.0188,0.0135,0.0264,0.0005
2025-09-01,EA,0.0216,0.0135,0.0264,0.0005
2024-08-01,EBAY,0.0215,0.0528,0.0678,0.0377
2024-09-01,EBAY,0.0481,0.0528,0.0678,0.0377
2024-10-01,EBAY,0.0596,0.0528,0.0678,0.0377
2024-11-01,EBAY,0.0526,0.0528,0.0678,0.0377
2024-12-01,EBAY,0.0503,0.0528,0.0678,0.0377
2025-01-01,EBAY,0.0508,0.0528,0.0678,0.0377
2025-02-01,EBAY,0.0456,0.0528,0.0678,0.0377
2025-03-01,EBAY,0.0511,0.0528,0.0678,0.0377
2025-04-01,EBAY,0.0426,0.0528,0.0678,0.0377
2025-05-01,EBAY,0.0451,0.0528,0.0678,0.0377
2025-06-01,EBAY,0.053,0.0528,0.0678,0.0377
2025-07-01,EBAY,0.0727,0.0528,0.0678,0.0377
2025-08-01,EBAY,0.0835,0.0528,0.0678,0.0377
2025-09-01,EBAY,0.0872,0.0528,0.0678,0.0377
2024-08-01,EC,-0.0032,-0.0187,-0.0086,-0.0289
2024-09-01,EC,-0.0048,-0.0187,-0.0086,-0.0289
2024-10-01,EC,-0.0198,-0.0187,-0.0086,-0.0289
2024-11-01,EC,-0.0293,-0.0187,-0.0086,-0.0289
2024-12-01,EC,-0.0293,-0.0187,-0.0086,-0.0289
2025-01-01,EC,-0.0311,-0.0187,-0.0086,-0.0289
2025-02-01,EC,-0.0113,-0.0187,-0.0086,-0.0289
2025-03-01,EC,-0.0063,-0.0187,-0.0086,-0.0289
2025-04-01,EC,-0.016,-0.0187,-0.0086,-0.0289
2025-05-01,EC,-0.0163,-0.0187,-0.0086,-0.0289
2025-06-01,EC,-0.0139,-0.0187,-0.0086,-0.0289
2025-07-01,EC,-0.0259,-0.0187,-0.0086,-0.0289
2025-08-01,EC,-0.0316,-0.0187,-0.0086,-0.0289
2025-09-01,EC,-0.0391,-0.0187,-0.0086,-0.0289
2024-08-01,ECH,0.0029,-0.0001,0.0041,-0.0044
2024-09-01,ECH,-0.0041,-0.0001,0.0041,-0.0044
2024-10-01,ECH,-0.0009,-0.0001,0.0041,-0.0044
2024-11-01,ECH,-0.0023,-0.0001,0.0041,-0.0044
2024-12-01,ECH,-0.0054,-0.0001,0.0041,-0.0044
2025-01-01,ECH,-0.0062,-0.0001,0.0041,-0.0044
2025-02-01,ECH,-0.0012,-0.0001,0.0041,-0.0044
2025-03-01,ECH,0.0043,-0.0001,0.0041,-0.0044
2025-04-01,ECH,0.0049,-0.0001,0.0041,-0.0044
2025-05-01,ECH,0.0032,-0.0001,0.0041,-0.0044
2025-06-01,ECH,0.0035,-0.0001,0.0041,-0.0044
2025-07-01,ECH,-0.0037,-0.0001,0.0041,-0.0044
2025-08-01,ECH,-0.0008,-0.0001,0.0041,-0.0044
2025-09-01,ECH,0.0156,-0.0001,0.0041,-0.0044
2024-08-01,ECL,0.031,0.0407,0.051,0.0304
2024-09-01,ECL,0.0418,0.0407,0.051,0.0304
2024-10-01,ECL,0.0531,0.0407,0.051,0.0304
2024-11-01,ECL,0.0578,0.0407,0.051,0.0304
2024-12-01,ECL,0.0518,0.0407,0.051,0.0304
2025-01-01,ECL,0.0462,0.0407,0.051,0.0304
2025-02-01,ECL,0.0482,0.0407,0.051,0.0304
2025-03-01,ECL,0.0484,0.0407,0.051,0.0304
2025-04-01,ECL,0.0359,0.0407,0.051,0.0304
2025-05-01,ECL,0.032,0.0407,0.051,0.0304
2025-06-01,ECL,0.0297,0.0407,0.051,0.0304
2025-07-01,ECL,0.027,0.0407,0.051,0.0304
2025-08-01,ECL,0.0281,0.0407,0.051,0.0304
2025-09-01,ECL,0.0364,0.0407,0.051,0.0304
2024-08-01,ED,-0.0089,0.0051,0.0149,-0.0047
2024-09-01,ED,0.0007,0.0051,0.0149,-0.0047
2024-10-01,ED,0.0121,0.0051,0.0149,-0.0047
2024-11-01,ED,0.0042,0.0051,0.0149,-0.0047
2024-12-01,ED,-0.0083,0.0051,0.0149,-0.0047
2025-01-01,ED,-0.0114,0.0051,0.0149,-0.0047
2025-02-01,ED,-0.006,0.0051,0.0149,-0.0047
2025-03-01,ED,0.0117,0.0051,0.0149,-0.0047
2025-04-01,ED,0.0151,0.0051,0.0149,-0.0047
2025-05-01,ED,0.0117,0.0051,0.0149,-0.0047
2025-06-01,ED,0.0127,0.0051,0.0149,-0.0047
2025-07-01,ED,0.0125,0.0051,0.0149,-0.0047
2025-08-01,ED,0.015,0.0051,0.0149,-0.0047
2025-09-01,ED,0.0175,0.0051,0.0149,-0.0047
2024-08-01,EDEN,0.0119,0.0029,0.0187,-0.0129
2024-09-01,EDEN,0.0304,0.0029,0.0187,-0.0129
2024-10-01,EDEN,0.0316,0.0029,0.0187,-0.0129
2024-11-01,EDEN,0.017,0.0029,0.0187,-0.0129
2024-12-01,EDEN,0.0068,0.0029,0.0187,-0.0129
2025-01-01,EDEN,0.0036,0.0029,0.0187,-0.0129
2025-02-01,EDEN,0.0017,0.0029,0.0187,-0.0129
2025-03-01,EDEN,0.0012,0.0029,0.0187,-0.0129
2025-04-01,EDEN,-0.0177,0.0029,0.0187,-0.0129
2025-05-01,EDEN,-0.0169,0.0029,0.0187,-0.0129
2025-06-01,EDEN,-0.0083,0.0029,0.0187,-0.0129
2025-07-01,EDEN,-0.0102,0.0029,0.0187,-0.0129
2025-08-01,EDEN,-0.0116,0.0029,0.0187,-0.0129
2025-09-01,EDEN,-0.0078,0.0029,0.0187,-0.0129
2024-08-01,EDV,-0.0522,-0.0345,-0.0263,-0.0428
2024-09-01,EDV,-0.0368,-0.0345,-0.0263,-0.0428
2024-10-01,EDV,-0.0213,-0.0345,-0.0263,-0.0428
2024-11-01,EDV,-0.0225,-0.0345,-0.0263,-0.0428
2024-12-01,EDV,-0.0323,-0.0345,-0.0263,-0.0428
2025-01-01,EDV,-0.0375,-0.0345,-0.0263,-0.0428
2025-02-01,EDV,-0.0373,-0.0345,-0.0263,-0.0428
2025-03-01,EDV,-0.0337,-0.0345,-0.0263,-0.0428
2025-04-01,EDV,-0.0363,-0.0345,-0.0263,-0.0428
2025-05-01,EDV,-0.0396,-0.0345,-0.0263,-0.0428
2025-06-01,EDV,-0.0391,-0.0345,-0.0263,-0.0428
2025-07-01,EDV,-0.0381,-0.0345,-0.0263,-0.0428
2025-08-01,EDV,-0.0276,-0.0345,-0.0263,-0.0428
2025-09-01,EDV,-0.0144,-0.0345,-0.0263,-0.0428
2024-08-01,EFNL,-0.0112,-0.0052,0.004,-0.0144
2024-09-01,EFNL,0.0013,-0.0052,0.004,-0.0144
2024-10-01,EFNL,0.0055,-0.0052,0.004,-0.0144
2024-11-01,EFNL,-0.0088,-0.0052,0.004,-0.0144
2024-12-01,EFNL,-0.0182,-0.0052,0.004,-0.0144
2025-01-01,EFNL,-0.0207,-0.0052,0.004,-0.0144
2025-02-01,EFNL,-0.016,-0.0052,0.004,-0.0144
2025-03-01,EFNL,-0.005,-0.0052,0.004,-0.0144
2025-04-01,EFNL,-0.0084,-0.0052,0.004,-0.0144
2025-05-01,EFNL,-0.0057,-0.0052,0.004,-0.0144
2025-06-01,EFNL,0.0014,-0.0052,0.004,-0.0144
2025-07-01,EFNL,0.0031,-0.0052,0.004,-0.0144
2025-08-01,EFNL,0.0082,-0.0052,0.004,-0.0144
2025-09-01,EFNL,0.0141,-0.0052,0.004,-0.0144
2024-08-01,EFX,0.0149,0.0039,0.0229,-0.0151
2024-09-01,EFX,0.0288,0.0039,0.0229,-0.0151
2024-10-01,EFX,0.0399,0.0039,0.0229,-0.0151
2024-11-01,EFX,0.0224,0.0039,0.0229,-0.0151
2024-12-01,EFX,0.0154,0.0039,0.0229,-0.0151
2025-01-01,EFX,0.0088,0.0039,0.0229,-0.0151
2025-02-01,EFX,0.0003,0.0039,0.0229,-0.0151
2025-03-01,EFX,-0.0,0.0039,0.0229,-0.0151
2025-04-01,EFX,-0.0122,0.0039,0.0229,-0.0151
2025-05-01,EFX,-0.0082,0.0039,0.0229,-0.0151
2025-06-01,EFX,-0.0153,0.0039,0.0229,-0.0151
2025-07-01,EFX,-0.0215,0.0039,0.0229,-0.0151
2025-08-01,EFX,-0.0201,0.0039,0.0229,-0.0151
2025-09-01,EFX,-0.0148,0.0039,0.0229,-0.0151
2024-08-01,EG,0.0326,0.005,0.0231,-0.0132
2024-09-01,EG,0.0356,0.005,0.0231,-0.0132
2024-10-01,EG,0.0224,0.005,0.0231,-0.0132
2024-11-01,EG,0.0197,0.005,0.0231,-0.0132
2024-12-01,EG,0.0188,0.005,0.0231,-0.0132
2025-01-01,EG,0.0133,0.005,0.0231,-0.0132
2025-02-01,EG,-0.0065,0.005,0.0231,-0.0132
2025-03-01,EG,-0.0083,0.005,0.0231,-0.0132
2025-04-01,EG,-0.0105,0.005,0.0231,-0.0132
2025-05-01,EG,-0.012,0.005,0.0231,-0.0132
2025-06-01,EG,-0.0105,0.005,0.0231,-0.0132
2025-07-01,EG,-0.0129,0.005,0.0231,-0.0132
2025-08-01,EG,-0.0137,0.005,0.0231,-0.0132
2025-09-01,EG,-0.0163,0.005,0.0231,-0.0132
2024-08-01,EIDO,-0.0303,-0.0368,-0.0261,-0.0475
2024-09-01,EIDO,-0.024,-0.0368,-0.0261,-0.0475
2024-10-01,EIDO,-0.0214,-0.0368,-0.0261,-0.0475
2024-11-01,EIDO,-0.0256,-0.0368,-0.0261,-0.0475
2024-12-01,EIDO,-0.0289,-0.0368,-0.0261,-0.0475
2025-01-01,EIDO,-0.0265,-0.0368,-0.0261,-0.0475
2025-02-01,EIDO,-0.0384,-0.0368,-0.0261,-0.0475
2025-03-01,EIDO,-0.0446,-0.0368,-0.0261,-0.0475
2025-04-01,EIDO,-0.0547,-0.0368,-0.0261,-0.0475
2025-05-01,EIDO,-0.051,-0.0368,-0.0261,-0.0475
2025-06-01,EIDO,-0.0455,-0.0368,-0.0261,-0.0475
2025-07-01,EIDO,-0.0452,-0.0368,-0.0261,-0.0475
2025-08-01,EIDO,-0.0419,-0.0368,-0.0261,-0.0475
2025-09-01,EIDO,-0.0407,-0.0368,-0.0261,-0.0475
2024-08-01,EIRL,0.0425,0.0225,0.0413,0.0038
2024-09-01,EIRL,0.0538,0.0225,0.0413,0.0038
2024-10-01,EIRL,0.0534,0.0225,0.0413,0.0038
2024-11-01,EIRL,0.0379,0.0225,0.0413,0.0038
2024-12-01,EIRL,0.0346,0.0225,0.0413,0.0038
2025-01-01,EIRL,0.0201,0.0225,0.0413,0.0038
2025-02-01,EIRL,0.0153,0.0225,0.0413,0.0038
2025-03-01,EIRL,0.0155,0.0225,0.0413,0.0038
2025-04-01,EIRL,0.002,0.0225,0.0413,0.0038
2025-05-01,EIRL,0.0031,0.0225,0.0413,0.0038
2025-06-01,EIRL,0.006,0.0225,0.0413,0.0038
2025-07-01,EIRL,0.0057,0.0225,0.0413,0.0038
2025-08-01,EIRL,0.0044,0.0225,0.0413,0.0038
2025-09-01,EIRL,0.0072,0.0225,0.0413,0.0038
2024-08-01,EIS,-0.0321,0.0004,0.0192,-0.0184
2024-09-01,EIS,-0.0265,0.0004,0.0192,-0.0184
2024-10-01,EIS,-0.0225,0.0004,0.0192,-0.0184
2024-11-01,EIS,-0.0133,0.0004,0.0192,-0.0184
2024-12-01,EIS,-0.0031,0.0004,0.0192,-0.0184
2025-01-01,EIS,0.0061,0.0004,0.0192,-0.0184
2025-02-01,EIS,0.0121,0.0004,0.0192,-0.0184
2025-03-01,EIS,0.0082,0.0004,0.0192,-0.0184
2025-04-01,EIS,-0.0028,0.0004,0.0192,-0.0184
2025-05-01,EIS,0.0037,0.0004,0.0192,-0.0184
2025-06-01,EIS,0.0217,0.0004,0.0192,-0.0184
2025-07-01,EIS,0.0256,0.0004,0.0192,-0.0184
2025-08-01,EIS,0.0248,0.0004,0.0192,-0.0184
2025-09-01,EIS,0.0245,0.0004,0.0192,-0.0184
2024-08-01,EIX,0.021,-0.0087,0.0267,-0.0442
2024-09-01,EIX,0.0364,-0.0087,0.0267,-0.0442
2024-10-01,EIX,0.0436,-0.0087,0.0267,-0.0442
2024-11-01,EIX,0.0396,-0.0087,0.0267,-0.0442
2024-12-01,EIX,0.0293,-0.0087,0.0267,-0.0442
2025-01-01,EIX,-0.0664,-0.0087,0.0267,-0.0442
2025-02-01,EIX,-0.0252,-0.0087,0.0267,-0.0442
2025-03-01,EIX,-0.0263,-0.0087,0.0267,-0.0442
2025-04-01,EIX,-0.0284,-0.0087,0.0267,-0.0442
2025-05-01,EIX,-0.0293,-0.0087,0.0267,-0.0442
2025-06-01,EIX,-0.0339,-0.0087,0.0267,-0.0442
2025-07-01,EIX,-0.0395,-0.0087,0.0267,-0.0442
2025-08-01,EIX,-0.0357,-0.0087,0.0267,-0.0442
2025-09-01,EIX,-0.0278,-0.0087,0.0267,-0.0442
2024-08-01,EL,-0.157,-0.1607,-0.1383,-0.183
2024-09-01,EL,-0.1511,-0.1607,-0.1383,-0.183
2024-10-01,EL,-0.1569,-0.1607,-0.1383,-0.183
2024-11-01,EL,-0.159,-0.1607,-0.1383,-0.183
2024-12-01,EL,-0.1661,-0.1607,-0.1383,-0.183
2025-01-01,EL,-0.1677,-0.1607,-0.1383,-0.183
2025-02-01,EL,-0.1784,-0.1607,-0.1383,-0.183
2025-03-01,EL,-0.1789,-0.1607,-0.1383,-0.183
2025-04-01,EL,-0.2005,-0.1607,-0.1383,-0.183
2025-05-01,EL,-0.1838,-0.1607,-0.1383,-0.183
2025-06-01,EL,-0.1569,-0.1607,-0.1383,-0.183
2025-07-01,EL,-0.1337,-0.1607,-0.1383,-0.183
2025-08-01,EL,-0.1152,-0.1607,-0.1383,-0.183
2025-09-01,EL,-0.1038,-0.1607,-0.1383,-0.183
2024-08-01,ELV,0.006,-0.0388,-0.0145,-0.0632
2024-09-01,ELV,0.0109,-0.0388,-0.0145,-0.0632
2024-10-01,ELV,-0.0659,-0.0388,-0.0145,-0.0632
2024-11-01,ELV,-0.0438,-0.0388,-0.0145,-0.0632
2024-12-01,ELV,-0.0476,-0.0388,-0.0145,-0.0632
2025-01-01,ELV,-0.0469,-0.0388,-0.0145,-0.0632
2025-02-01,ELV,-0.0441,-0.0388,-0.0145,-0.0632
2025-03-01,ELV,-0.0332,-0.0388,-0.0145,-0.0632
2025-04-01,ELV,-0.0267,-0.0388,-0.0145,-0.0632
2025-05-01,ELV,-0.0333,-0.0388,-0.0145,-0.0632
2025-06-01,ELV,-0.0327,-0.0388,-0.0145,-0.0632
2025-07-01,ELV,-0.0649,-0.0388,-0.0145,-0.0632
2025-08-01,ELV,-0.0716,-0.0388,-0.0145,-0.0632
