Date,Ticker,monthly_return,monthly_return_avg,monthly_return_hi,monthly_return_lo
2025-03-01,GLW,-0.09,0.0389,0.1062,-0.0284
2025-04-01,GLW,-0.03,0.0389,0.1062,-0.0284
2025-05-01,GLW,0.11,0.0389,0.1062,-0.0284
2025-06-01,GLW,0.05,0.0389,0.1062,-0.0284
2025-07-01,GLW,0.18,0.0389,0.1062,-0.0284
2025-08-01,GLW,0.05,0.0389,0.1062,-0.0284
2025-09-01,GLW,0.06,0.0389,0.1062,-0.0284
2024-08-01,GM,0.11,0.0235,0.0967,-0.0497
2024-09-01,GM,-0.1,0.0235,0.0967,-0.0497
2024-10-01,GM,0.12,0.0235,0.0967,-0.0497
2024-11-01,GM,0.09,0.0235,0.0967,-0.0497
2024-12-01,GM,-0.04,0.0235,0.0967,-0.0497
2025-01-01,GM,-0.07,0.0235,0.0967,-0.0497
2025-02-01,GM,-0.0067,0.0235,0.0967,-0.0497
2025-03-01,GM,-0.04,0.0235,0.0967,-0.0497
2025-04-01,GM,-0.03,0.0235,0.0967,-0.0497
2025-05-01,GM,0.09,0.0235,0.0967,-0.0497
2025-06-01,GM,-0.0081,0.0235,0.0967,-0.0497
2025-07-01,GM,0.08,0.0235,0.0967,-0.0497
2025-08-01,GM,0.09,0.0235,0.0967,-0.0497
2025-09-01,GM,-0.0055,0.0235,0.0967,-0.0497
2024-08-01,GNK,-0.09,-0.0107,0.0875,-0.1088
2024-09-01,GNK,0.1,-0.0107,0.0875,-0.1088
2024-10-01,GNK,-0.21,-0.0107,0.0875,-0.1088
2024-11-01,GNK,0.0082,-0.0107,0.0875,-0.1088
2024-12-01,GNK,-0.12,-0.0107,0.0875,-0.1088
2025-01-01,GNK,0.03,-0.0107,0.0875,-0.1088
2025-02-01,GNK,-0.01,-0.0107,0.0875,-0.1088
2025-03-01,GNK,-0.06,-0.0107,0.0875,-0.1088
2025-04-01,GNK,-0.03,-0.0107,0.0875,-0.1088
2025-05-01,GNK,0.02,-0.0107,0.0875,-0.1088
2025-06-01,GNK,-0.01,-0.0107,0.0875,-0.1088
2025-07-01,GNK,0.19,-0.0107,0.0875,-0.1088
2025-08-01,GNK,0.05,-0.0107,0.0875,-0.1088
2025-09-01,GNK,0.05,-0.0107,0.0875,-0.1088
2024-08-01,GNRC,0.0054,0.0134,0.1349,-0.1082
2024-09-01,GNRC,0.01,0.0134,0.1349,-0.1082
2024-10-01,GNRC,0.04,0.0134,0.1349,-0.1082
2024-11-01,GNRC,0.12,0.0134,0.1349,-0.1082
2024-12-01,GNRC,-0.19,0.0134,0.1349,-0.1082
2025-01-01,GNRC,-0.03,0.0134,0.1349,-0.1082
2025-02-01,GNRC,-0.09,0.0134,0.1349,-0.1082
2025-03-01,GNRC,-0.07,0.0134,0.1349,-0.1082
2025-04-01,GNRC,-0.1,0.0134,0.1349,-0.1082
2025-05-01,GNRC,0.06,0.0134,0.1349,-0.1082
2025-06-01,GNRC,0.15,0.0134,0.1349,-0.1082
2025-07-01,GNRC,0.3,0.0134,0.1349,-0.1082
2025-08-01,GNRC,-0.04,0.0134,0.1349,-0.1082
2025-09-01,GNRC,-0.02,0.0134,0.1349,-0.1082
2024-08-01,GOOGL,-0.04,0.0174,0.0943,-0.0594
2024-09-01,GOOGL,0.01,0.0174,0.0943,-0.0594
2024-10-01,GOOGL,0.03,0.0174,0.0943,-0.0594
2024-11-01,GOOGL,-0.01,0.0174,0.0943,-0.0594
2024-12-01,GOOGL,0.11,0.0174,0.0943,-0.0594
2025-01-01,GOOGL,0.07,0.0174,0.0943,-0.0594
2025-02-01,GOOGL,-0.18,0.0174,0.0943,-0.0594
2025-03-01,GOOGL,-0.09,0.0174,0.0943,-0.0594
2025-04-01,GOOGL,0.02,0.0174,0.0943,-0.0594
2025-05-01,GOOGL,0.07,0.0174,0.0943,-0.0594
2025-06-01,GOOGL,0.02,0.0174,0.0943,-0.0594
2025-07-01,GOOGL,0.08,0.0174,0.0943,-0.0594
2025-08-01,GOOGL,0.1,0.0174,0.0943,-0.0594
2025-09-01,GOOGL,0.09,0.0174,0.0943,-0.0594
2024-08-01,GPC,-0.02,-0.0052,0.0707,-0.081
2024-09-01,GPC,-0.02,-0.0052,0.0707,-0.081
2024-10-01,GPC,-0.19,-0.0052,0.0707,-0.081
2024-11-01,GPC,0.09,-0.0052,0.0707,-0.081
2024-12-01,GPC,-0.08,-0.0052,0.0707,-0.081
2025-01-01,GPC,-0.0044,-0.0052,0.0707,-0.081
2025-02-01,GPC,0.07,-0.0052,0.0707,-0.081
2025-03-01,GPC,-0.04,-0.0052,0.0707,-0.081
2025-04-01,GPC,-0.01,-0.0052,0.0707,-0.081
2025-05-01,GPC,0.07,-0.0052,0.0707,-0.081
2025-06-01,GPC,-0.04,-0.0052,0.0707,-0.081
2025-07-01,GPC,0.06,-0.0052,0.0707,-0.081
2025-08-01,GPC,0.07,-0.0052,0.0707,-0.081
2025-09-01,GPC,0.0012,-0.0052,0.0707,-0.081
2024-08-01,GPN,0.08,-0.0099,0.0811,-0.1009
2024-09-01,GPN,-0.08,-0.0099,0.0811,-0.1009
2024-10-01,GPN,0.01,-0.0099,0.0811,-0.1009
2024-11-01,GPN,0.13,-0.0099,0.0811,-0.1009
2024-12-01,GPN,-0.05,-0.0099,0.0811,-0.1009
2025-01-01,GPN,0.007,-0.0099,0.0811,-0.1009
2025-02-01,GPN,-0.06,-0.0099,0.0811,-0.1009
2025-03-01,GPN,-0.07,-0.0099,0.0811,-0.1009
2025-04-01,GPN,-0.24,-0.0099,0.0811,-0.1009
2025-05-01,GPN,-0.0092,-0.0099,0.0811,-0.1009
2025-06-01,GPN,0.05,-0.0099,0.0811,-0.1009
2025-07-01,GPN,-0.0011,-0.0099,0.0811,-0.1009
2025-08-01,GPN,0.1,-0.0099,0.0811,-0.1009
2025-09-01,GPN,-0.01,-0.0099,0.0811,-0.1009
2024-08-01,GREK,-0.02,0.0269,0.0739,-0.0201
2024-09-01,GREK,0.03,0.0269,0.0739,-0.0201
2024-10-01,GREK,-0.08,0.0269,0.0739,-0.0201
2024-11-01,GREK,-0.01,0.0269,0.0739,-0.0201
2024-12-01,GREK,-0.0026,0.0269,0.0739,-0.0201
2025-01-01,GREK,0.06,0.0269,0.0739,-0.0201
2025-02-01,GREK,0.02,0.0269,0.0739,-0.0201
2025-03-01,GREK,0.09,0.0269,0.0739,-0.0201
2025-04-01,GREK,0.05,0.0269,0.0739,-0.0201
2025-05-01,GREK,0.1,0.0269,0.0739,-0.0201
2025-06-01,GREK,0.05,0.0269,0.0739,-0.0201
2025-07-01,GREK,0.04,0.0269,0.0739,-0.0201
2025-08-01,GREK,0.04,0.0269,0.0739,-0.0201
2025-09-01,GREK,0.0049,0.0269,0.0739,-0.0201
2024-08-01,GRMN,0.06,0.0224,0.0921,-0.0473
2024-09-01,GRMN,-0.04,0.0224,0.0921,-0.0473
2024-10-01,GRMN,0.11,0.0224,0.0921,-0.0473
2024-11-01,GRMN,0.06,0.0224,0.0921,-0.0473
2024-12-01,GRMN,-0.03,0.0224,0.0921,-0.0473
2025-01-01,GRMN,0.04,0.0224,0.0921,-0.0473
2025-02-01,GRMN,0.05,0.0224,0.0921,-0.0473
2025-03-01,GRMN,-0.05,0.0224,0.0921,-0.0473
2025-04-01,GRMN,-0.15,0.0224,0.0921,-0.0473
2025-05-01,GRMN,0.08,0.0224,0.0921,-0.0473
2025-06-01,GRMN,0.02,0.0224,0.0921,-0.0473
2025-07-01,GRMN,0.04,0.0224,0.0921,-0.0473
2025-08-01,GRMN,0.1,0.0224,0.0921,-0.0473
2025-09-01,GRMN,-0.01,0.0224,0.0921,-0.0473
2024-08-01,GS,0.0024,0.0266,0.1064,-0.0532
2024-09-01,GS,-0.03,0.0266,0.1064,-0.0532
2024-10-01,GS,0.04,0.0266,0.1064,-0.0532
2024-11-01,GS,0.16,0.0266,0.1064,-0.0532
2024-12-01,GS,-0.06,0.0266,0.1064,-0.0532
2025-01-01,GS,0.11,0.0266,0.1064,-0.0532
2025-02-01,GS,-0.02,0.0266,0.1064,-0.0532
2025-03-01,GS,-0.13,0.0266,0.1064,-0.0532
2025-04-01,GS,0.0023,0.0266,0.1064,-0.0532
2025-05-01,GS,0.09,0.0266,0.1064,-0.0532
2025-06-01,GS,0.16,0.0266,0.1064,-0.0532
2025-07-01,GS,0.02,0.0266,0.1064,-0.0532
2025-08-01,GS,0.02,0.0266,0.1064,-0.0532
2025-09-01,GS,-0.0095,0.0266,0.1064,-0.0532
2024-08-01,GWW,0.0083,0.0027,0.0555,-0.0501
2024-09-01,GWW,0.05,0.0027,0.0555,-0.0501
2024-10-01,GWW,0.06,0.0027,0.0555,-0.0501
2024-11-01,GWW,0.08,0.0027,0.0555,-0.0501
2024-12-01,GWW,-0.13,0.0027,0.0555,-0.0501
2025-01-01,GWW,0.0081,0.0027,0.0555,-0.0501
2025-02-01,GWW,-0.03,0.0027,0.0555,-0.0501
2025-03-01,GWW,-0.03,0.0027,0.0555,-0.0501
2025-04-01,GWW,0.03,0.0027,0.0555,-0.0501
2025-05-01,GWW,0.05,0.0027,0.0555,-0.0501
2025-06-01,GWW,-0.04,0.0027,0.0555,-0.0501
2025-07-01,GWW,-0.0007,0.0027,0.0555,-0.0501
2025-08-01,GWW,-0.02,0.0027,0.0555,-0.0501
2025-09-01,GWW,-0.02,0.0027,0.0555,-0.0501
2024-08-01,HAL,-0.1,-0.0314,0.0607,-0.1235
2024-09-01,HAL,-0.06,-0.0314,0.0607,-0.1235
2024-10-01,HAL,-0.04,-0.0314,0.0607,-0.1235
2024-11-01,HAL,0.13,-0.0314,0.0607,-0.1235
2024-12-01,HAL,-0.15,-0.0314,0.0607,-0.1235
2025-01-01,HAL,-0.04,-0.0314,0.0607,-0.1235
2025-02-01,HAL,0.01,-0.0314,0.0607,-0.1235
2025-03-01,HAL,-0.03,-0.0314,0.0607,-0.1235
2025-04-01,HAL,-0.24,-0.0314,0.0607,-0.1235
2025-05-01,HAL,-0.01,-0.0314,0.0607,-0.1235
2025-06-01,HAL,0.03,-0.0314,0.0607,-0.1235
2025-07-01,HAL,0.09,-0.0314,0.0607,-0.1235
2025-08-01,HAL,0.01,-0.0314,0.0607,-0.1235
2025-09-01,HAL,-0.02,-0.0314,0.0607,-0.1235
2024-08-01,HAS,0.05,0.0131,0.0852,-0.0589
2024-09-01,HAS,0.05,0.0131,0.0852,-0.0589
2024-10-01,HAS,-0.09,0.0131,0.0852,-0.0589
2024-11-01,HAS,-0.0073,0.0131,0.0852,-0.0589
2024-12-01,HAS,-0.15,0.0131,0.0852,-0.0589
2025-01-01,HAS,0.03,0.0131,0.0852,-0.0589
2025-02-01,HAS,0.11,0.0131,0.0852,-0.0589
2025-03-01,HAS,-0.05,0.0131,0.0852,-0.0589
2025-04-01,HAS,0.0066,0.0131,0.0852,-0.0589
2025-05-01,HAS,0.07,0.0131,0.0852,-0.0589
2025-06-01,HAS,0.1,0.0131,0.0852,-0.0589
2025-07-01,HAS,0.01,0.0131,0.0852,-0.0589
2025-08-01,HAS,0.07,0.0131,0.0852,-0.0589
2025-09-01,HAS,-0.01,0.0131,0.0852,-0.0589
2024-08-01,HBAN,0.0013,0.0126,0.0786,-0.0534
2024-09-01,HBAN,-0.01,0.0126,0.0786,-0.0534
2024-10-01,HBAN,0.05,0.0126,0.0786,-0.0534
2024-11-01,HBAN,0.14,0.0126,0.0786,-0.0534
2024-12-01,HBAN,-0.1,0.0126,0.0786,-0.0534
2025-01-01,HBAN,0.05,0.0126,0.0786,-0.0534
2025-02-01,HBAN,-0.04,0.0126,0.0786,-0.0534
2025-03-01,HBAN,-0.09,0.0126,0.0786,-0.0534
2025-04-01,HBAN,-0.03,0.0126,0.0786,-0.0534
2025-05-01,HBAN,0.07,0.0126,0.0786,-0.0534
2025-06-01,HBAN,0.06,0.0126,0.0786,-0.0534
2025-07-01,HBAN,-0.01,0.0126,0.0786,-0.0534
2025-08-01,HBAN,0.08,0.0126,0.0786,-0.0534
2025-09-01,HBAN,-0.01,0.0126,0.0786,-0.0534
2024-08-01,HCA,0.08,0.0089,0.094,-0.0762
2024-09-01,HCA,0.02,0.0089,0.094,-0.0762
2024-10-01,HCA,-0.12,0.0089,0.094,-0.0762
2024-11-01,HCA,-0.09,0.0089,0.094,-0.0762
2024-12-01,HCA,-0.08,0.0089,0.094,-0.0762
2025-01-01,HCA,0.09,0.0089,0.094,-0.0762
2025-02-01,HCA,-0.07,0.0089,0.094,-0.0762
2025-03-01,HCA,0.12,0.0089,0.094,-0.0762
2025-04-01,HCA,-0.0014,0.0089,0.094,-0.0762
2025-05-01,HCA,0.1,0.0089,0.094,-0.0762
2025-06-01,HCA,0.0045,0.0089,0.094,-0.0762
2025-07-01,HCA,-0.07,0.0089,0.094,-0.0762
2025-08-01,HCA,0.13,0.0089,0.094,-0.0762
2025-09-01,HCA,0.04,0.0089,0.094,-0.0762
2024-08-01,HD,0.0009,0.0087,0.064,-0.0466
2024-09-01,HD,0.09,0.0087,0.064,-0.0466
2024-10-01,HD,-0.02,0.0087,0.064,-0.0466
2024-11-01,HD,0.08,0.0087,0.064,-0.0466
2024-12-01,HD,-0.09,0.0087,0.064,-0.0466
2025-01-01,HD,0.05,0.0087,0.064,-0.0466
2025-02-01,HD,-0.03,0.0087,0.064,-0.0466
2025-03-01,HD,-0.07,0.0087,0.064,-0.0466
2025-04-01,HD,-0.01,0.0087,0.064,-0.0466
2025-05-01,HD,0.02,0.0087,0.064,-0.0466
2025-06-01,HD,-0.0045,0.0087,0.064,-0.0466
2025-07-01,HD,0.0024,0.0087,0.064,-0.0466
2025-08-01,HD,0.1,0.0087,0.064,-0.0466
2025-09-01,HD,0.02,0.0087,0.064,-0.0466
2024-08-01,HIG,0.04,0.0111,0.0652,-0.043
2024-09-01,HIG,0.01,0.0111,0.0652,-0.043
2024-10-01,HIG,-0.06,0.0111,0.0652,-0.043
2024-11-01,HIG,0.11,0.0111,0.0652,-0.043
2024-12-01,HIG,-0.11,0.0111,0.0652,-0.043
2025-01-01,HIG,0.01,0.0111,0.0652,-0.043
2025-02-01,HIG,0.05,0.0111,0.0652,-0.043
2025-03-01,HIG,0.04,0.0111,0.0652,-0.043
2025-04-01,HIG,-0.0086,0.0111,0.0652,-0.043
2025-05-01,HIG,0.05,0.0111,0.0652,-0.043
2025-06-01,HIG,-0.02,0.0111,0.0652,-0.043
2025-07-01,HIG,-0.01,0.0111,0.0652,-0.043
2025-08-01,HIG,0.06,0.0111,0.0652,-0.043
2025-09-01,HIG,-0.0048,0.0111,0.0652,-0.043
2024-08-01,HII,0.0099,-0.0031,0.1261,-0.1323
2024-09-01,HII,-0.06,-0.0031,0.1261,-0.1323
2024-10-01,HII,-0.35,-0.0031,0.1261,-0.1323
2024-11-01,HII,0.06,-0.0031,0.1261,-0.1323
2024-12-01,HII,-0.04,-0.0031,0.1261,-0.1323
2025-01-01,HII,0.04,-0.0031,0.1261,-0.1323
2025-02-01,HII,-0.11,-0.0031,0.1261,-0.1323
2025-03-01,HII,0.15,-0.0031,0.1261,-0.1323
2025-04-01,HII,0.12,-0.0031,0.1261,-0.1323
2025-05-01,HII,-0.03,-0.0031,0.1261,-0.1323
2025-06-01,HII,0.07,-0.0031,0.1261,-0.1323
2025-07-01,HII,0.14,-0.0031,0.1261,-0.1323
2025-08-01,HII,-0.02,-0.0031,0.1261,-0.1323
2025-09-01,HII,0.0013,-0.0031,0.1261,-0.1323
2024-08-01,HLT,0.02,0.0141,0.0699,-0.0417
2024-09-01,HLT,0.04,0.0141,0.0699,-0.0417
2024-10-01,HLT,0.01,0.0141,0.0699,-0.0417
2024-11-01,HLT,0.07,0.0141,0.0699,-0.0417
2024-12-01,HLT,-0.02,0.0141,0.0699,-0.0417
2025-01-01,HLT,0.03,0.0141,0.0699,-0.0417
2025-02-01,HLT,0.03,0.0141,0.0699,-0.0417
2025-03-01,HLT,-0.15,0.0141,0.0699,-0.0417
2025-04-01,HLT,-0.0091,0.0141,0.0699,-0.0417
2025-05-01,HLT,0.09,0.0141,0.0699,-0.0417
2025-06-01,HLT,0.06,0.0141,0.0699,-0.0417
2025-07-01,HLT,0.0065,0.0141,0.0699,-0.0417
2025-08-01,HLT,0.02,0.0141,0.0699,-0.0417
2025-09-01,HLT,-0.01,0.0141,0.0699,-0.0417
2024-08-01,HLX,-0.05,-0.047,0.0705,-0.1644
2024-09-01,HLX,-0.01,-0.047,0.0705,-0.1644
2024-10-01,HLX,-0.18,-0.047,0.0705,-0.1644
2024-11-01,HLX,0.14,-0.047,0.0705,-0.1644
2024-12-01,HLX,-0.13,-0.047,0.0705,-0.1644
2025-01-01,HLX,-0.15,-0.047,0.0705,-0.1644
2025-02-01,HLX,0.07,-0.047,0.0705,-0.1644
2025-03-01,HLX,-0.03,-0.047,0.0705,-0.1644
2025-04-01,HLX,-0.31,-0.047,0.0705,-0.1644
2025-05-01,HLX,0.01,-0.047,0.0705,-0.1644
2025-06-01,HLX,0.008,-0.047,0.0705,-0.1644
2025-07-01,HLX,-0.05,-0.047,0.0705,-0.1644
2025-08-01,HLX,0.1,-0.047,0.0705,-0.1644
2025-09-01,HLX,-0.03,-0.047,0.0705,-0.1644
2024-08-01,HOLX,-0.0045,-0.0126,0.0334,-0.0586
2024-09-01,HOLX,0.0027,-0.0126,0.0334,-0.0586
2024-10-01,HOLX,-0.0073,-0.0126,0.0334,-0.0586
2024-11-01,HOLX,-0.01,-0.0126,0.0334,-0.0586
2024-12-01,HOLX,-0.09,-0.0126,0.0334,-0.0586
2025-01-01,HOLX,0.0007,-0.0126,0.0334,-0.0586
2025-02-01,HOLX,-0.12,-0.0126,0.0334,-0.0586
2025-03-01,HOLX,-0.02,-0.0126,0.0334,-0.0586
2025-04-01,HOLX,-0.05,-0.0126,0.0334,-0.0586
2025-05-01,HOLX,0.06,-0.0126,0.0334,-0.0586
2025-06-01,HOLX,0.04,-0.0126,0.0334,-0.0586
2025-07-01,HOLX,0.02,-0.0126,0.0334,-0.0586
2025-08-01,HOLX,0.0045,-0.0126,0.0334,-0.0586
2025-09-01,HOLX,-0.0054,-0.0126,0.0334,-0.0586
2024-08-01,HON,0.01,0.0045,0.0467,-0.0376
2024-09-01,HON,-0.0058,0.0045,0.0467,-0.0376
2024-10-01,HON,-0.005,0.0045,0.0467,-0.0376
2024-11-01,HON,0.12,0.0045,0.0467,-0.0376
2024-12-01,HON,-0.03,0.0045,0.0467,-0.0376
2025-01-01,HON,-0.0097,0.0045,0.0467,-0.0376
2025-02-01,HON,-0.04,0.0045,0.0467,-0.0376
2025-03-01,HON,-0.0054,0.0045,0.0467,-0.0376
2025-04-01,HON,-0.0059,0.0045,0.0467,-0.0376
2025-05-01,HON,0.07,0.0045,0.0467,-0.0376
2025-06-01,HON,0.02,0.0045,0.0467,-0.0376
2025-07-01,HON,-0.04,0.0045,0.0467,-0.0376
2025-08-01,HON,-0.01,0.0045,0.0467,-0.0376
2025-09-01,HON,-0.02,0.0045,0.0467,-0.0376
2024-08-01,HPE,-0.02,0.0088,0.0992,-0.0816
2024-09-01,HPE,0.05,0.0088,0.0992,-0.0816
2024-10-01,HPE,-0.04,0.0088,0.0992,-0.0816
2024-11-01,HPE,0.08,0.0088,0.0992,-0.0816
2024-12-01,HPE,0.0061,0.0088,0.0992,-0.0816
2025-01-01,HPE,-0.0075,0.0088,0.0992,-0.0816
2025-02-01,HPE,-0.06,0.0088,0.0992,-0.0816
2025-03-01,HPE,-0.24,0.0088,0.0992,-0.0816
2025-04-01,HPE,0.04,0.0088,0.0992,-0.0816
2025-05-01,HPE,0.06,0.0088,0.0992,-0.0816
2025-06-01,HPE,0.16,0.0088,0.0992,-0.0816
2025-07-01,HPE,0.01,0.0088,0.0992,-0.0816
2025-08-01,HPE,0.08,0.0088,0.0992,-0.0816
2025-09-01,HPE,0.04,0.0088,0.0992,-0.0816
2024-08-01,HPQ,0.0025,-0.0146,0.0415,-0.0707
2024-09-01,HPQ,-0.0086,-0.0146,0.0415,-0.0707
2024-10-01,HPQ,-0.0098,-0.0146,0.0415,-0.0707
2024-11-01,HPQ,-0.0025,-0.0146,0.0415,-0.0707
2024-12-01,HPQ,-0.08,-0.0146,0.0415,-0.0707
2025-01-01,HPQ,-0.004,-0.0146,0.0415,-0.0707
2025-02-01,HPQ,-0.05,-0.0146,0.0415,-0.0707
2025-03-01,HPQ,-0.1,-0.0146,0.0415,-0.0707
2025-04-01,HPQ,-0.07,-0.0146,0.0415,-0.0707
2025-05-01,HPQ,-0.02,-0.0146,0.0415,-0.0707
2025-06-01,HPQ,-0.01,-0.0146,0.0415,-0.0707
2025-07-01,HPQ,0.01,-0.0146,0.0415,-0.0707
2025-08-01,HPQ,0.14,-0.0146,0.0415,-0.0707
2025-09-01,HPQ,0.02,-0.0146,0.0415,-0.0707
2024-08-01,HRL,0.01,-0.0159,0.0269,-0.0587
2024-09-01,HRL,-0.02,-0.0159,0.0269,-0.0587
2024-10-01,HRL,-0.03,-0.0159,0.0269,-0.0587
2024-11-01,HRL,0.05,-0.0159,0.0269,-0.0587
2024-12-01,HRL,-0.03,-0.0159,0.0269,-0.0587
2025-01-01,HRL,-0.04,-0.0159,0.0269,-0.0587
2025-02-01,HRL,-0.04,-0.0159,0.0269,-0.0587
2025-03-01,HRL,0.07,-0.0159,0.0269,-0.0587
2025-04-01,HRL,-0.03,-0.0159,0.0269,-0.0587
2025-05-01,HRL,0.02,-0.0159,0.0269,-0.0587
2025-06-01,HRL,-0.01,-0.0159,0.0269,-0.0587
2025-07-01,HRL,-0.07,-0.0159,0.0269,-0.0587
2025-08-01,HRL,-0.09,-0.0159,0.0269,-0.0587
2025-09-01,HRL,0.0086,-0.0159,0.0269,-0.0587
2024-08-01,HSIC,-0.01,-0.0024,0.0676,-0.0725
2024-09-01,HSIC,0.03,-0.0024,0.0676,-0.0725
2024-10-01,HSIC,-0.03,-0.0024,0.0676,-0.0725
2024-11-01,HSIC,0.09,-0.0024,0.0676,-0.0725
2024-12-01,HSIC,-0.1,-0.0024,0.0676,-0.0725
2025-01-01,HSIC,0.14,-0.0024,0.0676,-0.0725
2025-02-01,HSIC,-0.1,-0.0024,0.0676,-0.0725
2025-03-01,HSIC,-0.05,-0.0024,0.0676,-0.0725
2025-04-01,HSIC,-0.05,-0.0024,0.0676,-0.0725
2025-05-01,HSIC,0.07,-0.0024,0.0676,-0.0725
2025-06-01,HSIC,0.04,-0.0024,0.0676,-0.0725
2025-07-01,HSIC,-0.07,-0.0024,0.0676,-0.0725
2025-08-01,HSIC,0.02,-0.0024,0.0676,-0.0725
2025-09-01,HSIC,-0.0022,-0.0024,0.0676,-0.0725
2024-08-01,HST,0.01,-0.0005,0.0548,-0.0557
2024-09-01,HST,-0.0057,-0.0005,0.0548,-0.0557
2024-10-01,HST,-0.02,-0.0005,0.0548,-0.0557
2024-11-01,HST,0.06,-0.0005,0.0548,-0.0557
2024-12-01,HST,-0.05,-0.0005,0.0548,-0.0557
2025-01-01,HST,-0.04,-0.0005,0.0548,-0.0557
2025-02-01,HST,-0.03,-0.0005,0.0548,-0.0557
2025-03-01,HST,-0.12,-0.0005,0.0548,-0.0557
2025-04-01,HST,-0.0064,-0.0005,0.0548,-0.0557
2025-05-01,HST,0.09,-0.0005,0.0548,-0.0557
2025-06-01,HST,-0.0084,-0.0005,0.0548,-0.0557
2025-07-01,HST,0.02,-0.0005,0.0548,-0.0557
2025-08-01,HST,0.09,-0.0005,0.0548,-0.0557
2025-09-01,HST,0.01,-0.0005,0.0548,-0.0557
2024-08-01,HSY,-0.02,-0.004,0.0596,-0.0677
2024-09-01,HSY,-0.0067,-0.004,0.0596,-0.0677
2024-10-01,HSY,-0.07,-0.004,0.0596,-0.0677
2024-11-01,HSY,-0.0082,-0.004,0.0596,-0.0677
2024-12-01,HSY,-0.03,-0.004,0.0596,-0.0677
2025-01-01,HSY,-0.12,-0.004,0.0596,-0.0677
2025-02-01,HSY,0.14,-0.004,0.0596,-0.0677
2025-03-01,HSY,-0.0098,-0.004,0.0596,-0.0677
2025-04-01,HSY,-0.02,-0.004,0.0596,-0.0677
2025-05-01,HSY,-0.03,-0.004,0.0596,-0.0677
2025-06-01,HSY,0.03,-0.004,0.0596,-0.0677
2025-07-01,HSY,0.11,-0.004,0.0596,-0.0677
2025-08-01,HSY,-0.01,-0.004,0.0596,-0.0677
2025-09-01,HSY,0.0094,-0.004,0.0596,-0.0677
2024-08-01,HUBB,0.01,0.0065,0.0738,-0.0609
2024-09-01,HUBB,0.06,0.0065,0.0738,-0.0609
2024-10-01,HUBB,-0.0031,0.0065,0.0738,-0.0609
2024-11-01,HUBB,0.07,0.0065,0.0738,-0.0609
2024-12-01,HUBB,-0.09,0.0065,0.0738,-0.0609
2025-01-01,HUBB,0.0098,0.0065,0.0738,-0.0609
2025-02-01,HUBB,-0.12,0.0065,0.0738,-0.0609
2025-03-01,HUBB,-0.11,0.0065,0.0738,-0.0609
2025-04-01,HUBB,0.09,0.0065,0.0738,-0.0609
2025-05-01,HUBB,0.07,0.0065,0.0738,-0.0609
2025-06-01,HUBB,0.04,0.0065,0.0738,-0.0609
2025-07-01,HUBB,0.06,0.0065,0.0738,-0.0609
2025-08-01,HUBB,-0.01,0.0065,0.0738,-0.0609
2025-09-01,HUBB,0.01,0.0065,0.0738,-0.0609
2024-08-01,HUM,-0.01,-0.0142,0.0985,-0.127
2024-09-01,HUM,-0.11,-0.0142,0.0985,-0.127
2024-10-01,HUM,-0.2,-0.0142,0.0985,-0.127
2024-11-01,HUM,0.13,-0.0142,0.0985,-0.127
2024-12-01,HUM,-0.15,-0.0142,0.0985,-0.127
2025-01-01,HUM,0.14,-0.0142,0.0985,-0.127
2025-02-01,HUM,-0.08,-0.0142,0.0985,-0.127
2025-03-01,HUM,-0.02,-0.0142,0.0985,-0.127
2025-04-01,HUM,-0.009,-0.0142,0.0985,-0.127
2025-05-01,HUM,-0.11,-0.0142,0.0985,-0.127
2025-06-01,HUM,0.04,-0.0142,0.0985,-0.127
2025-07-01,HUM,0.02,-0.0142,0.0985,-0.127
2025-08-01,HUM,0.19,-0.0142,0.0985,-0.127
2025-09-01,HUM,0.01,-0.0142,0.0985,-0.127
2024-08-01,HWM,0.01,0.0427,0.1248,-0.0395
2024-09-01,HWM,0.03,0.0427,0.1248,-0.0395
2024-10-01,HWM,-0.0053,0.0427,0.1248,-0.0395
2024-11-01,HWM,0.17,0.0427,0.1248,-0.0395
2024-12-01,HWM,-0.07,0.0427,0.1248,-0.0395
2025-01-01,HWM,0.14,0.0427,0.1248,-0.0395
2025-02-01,HWM,0.07,0.0427,0.1248,-0.0395
2025-03-01,HWM,-0.05,0.0427,0.1248,-0.0395
2025-04-01,HWM,0.06,0.0427,0.1248,-0.0395
2025-05-01,HWM,0.2,0.0427,0.1248,-0.0395
2025-06-01,HWM,0.09,0.0427,0.1248,-0.0395
2025-07-01,HWM,-0.03,0.0427,0.1248,-0.0395
2025-08-01,HWM,-0.03,0.0427,0.1248,-0.0395
2025-09-01,HWM,0.02,0.0427,0.1248,-0.0395
2024-08-01,HYG,0.01,0.0024,0.0107,-0.006
2024-09-01,HYG,0.01,0.0024,0.0107,-0.006
2024-10-01,HYG,-0.01,0.0024,0.0107,-0.006
2024-11-01,HYG,0.01,0.0024,0.0107,-0.006
2024-12-01,HYG,-0.01,0.0024,0.0107,-0.006
2025-01-01,HYG,0.01,0.0024,0.0107,-0.006
2025-02-01,HYG,0.0051,0.0024,0.0107,-0.006
2025-03-01,HYG,-0.01,0.0024,0.0107,-0.006
2025-04-01,HYG,-0.0037,0.0024,0.0107,-0.006
2025-05-01,HYG,0.01,0.0024,0.0107,-0.006
