"Date","Ticker","weekly_return_pct","weekly_return_avg_pct","weekly_return_hi_pct","weekly_return_lo_pct"
12/30/2024 0:00:00,"XLRE","0.0074","0.0001","0.0226","-0.0224"
12/30/2024 0:00:00,"XLU","0.0131","0.0025","0.0213","-0.0163"
12/30/2024 0:00:00,"XLV","0.0001","-0.0018","0.0199","-0.0235"
12/30/2024 0:00:00,"XLY","-0.0169","0.0051","0.0351","-0.0249"
1/6/2025 0:00:00,"DIA","-0.0185","0.0025","0.0255","-0.0205"
1/6/2025 0:00:00,"IWM","-0.0345","0.0018","0.0337","-0.0301"
1/6/2025 0:00:00,"QQQ","-0.0222","0.0045","0.0358","-0.0268"
1/6/2025 0:00:00,"SPY","-0.0195","0.0035","0.0286","-0.0216"
1/6/2025 0:00:00,"XLB","0.0013","0.0005","0.0271","-0.0261"
1/6/2025 0:00:00,"XLC","-0.0214","0.0053","0.0300","-0.0194"
1/6/2025 0:00:00,"XLE","0.0105","0.0001","0.0367","-0.0365"
1/6/2025 0:00:00,"XLF","-0.0265","0.0044","0.0326","-0.0238"
1/6/2025 0:00:00,"XLI","-0.0105","0.0038","0.0313","-0.0237"
1/6/2025 0:00:00,"XLK","-0.0300","0.0045","0.0421","-0.0331"
1/6/2025 0:00:00,"XLP","-0.0257","0.0002","0.0150","-0.0146"
1/6/2025 0:00:00,"XLRE","-0.0415","0.0001","0.0226","-0.0224"
1/6/2025 0:00:00,"XLU","-0.0197","0.0025","0.0213","-0.0163"
1/6/2025 0:00:00,"XLV","0.0049","-0.0018","0.0199","-0.0235"
1/6/2025 0:00:00,"XLY","-0.0227","0.0051","0.0351","-0.0249"
1/13/2025 0:00:00,"DIA","0.0360","0.0025","0.0255","-0.0205"
1/13/2025 0:00:00,"IWM","0.0390","0.0018","0.0337","-0.0301"
1/13/2025 0:00:00,"QQQ","0.0283","0.0045","0.0358","-0.0268"
1/13/2025 0:00:00,"SPY","0.0290","0.0035","0.0286","-0.0216"
1/13/2025 0:00:00,"XLB","0.0586","0.0005","0.0271","-0.0261"
1/13/2025 0:00:00,"XLC","0.0164","0.0053","0.0300","-0.0194"
1/13/2025 0:00:00,"XLE","0.0611","0.0001","0.0367","-0.0365"
1/13/2025 0:00:00,"XLF","0.0597","0.0044","0.0326","-0.0238"
1/13/2025 0:00:00,"XLI","0.0477","0.0038","0.0313","-0.0237"
1/13/2025 0:00:00,"XLK","0.0230","0.0045","0.0421","-0.0331"
1/13/2025 0:00:00,"XLP","0.0117","0.0002","0.0150","-0.0146"
1/13/2025 0:00:00,"XLRE","0.0474","0.0001","0.0226","-0.0224"
1/13/2025 0:00:00,"XLU","0.0422","0.0025","0.0213","-0.0163"
1/13/2025 0:00:00,"XLV","0.0039","-0.0018","0.0199","-0.0235"
1/13/2025 0:00:00,"XLY","0.0373","0.0051","0.0351","-0.0249"
1/21/2025 0:00:00,"DIA","0.0214","0.0025","0.0255","-0.0205"
1/21/2025 0:00:00,"IWM","0.0142","0.0018","0.0337","-0.0301"
1/21/2025 0:00:00,"QQQ","0.0150","0.0045","0.0358","-0.0268"
1/21/2025 0:00:00,"SPY","0.0172","0.0035","0.0286","-0.0216"
1/21/2025 0:00:00,"XLB","0.0076","0.0005","0.0271","-0.0261"
1/21/2025 0:00:00,"XLC","0.0305","0.0053","0.0300","-0.0194"
1/21/2025 0:00:00,"XLE","-0.0286","0.0001","0.0367","-0.0365"
1/21/2025 0:00:00,"XLF","0.0123","0.0044","0.0326","-0.0238"
1/21/2025 0:00:00,"XLI","0.0238","0.0038","0.0313","-0.0237"
1/21/2025 0:00:00,"XLK","0.0219","0.0045","0.0421","-0.0331"
1/21/2025 0:00:00,"XLP","0.0085","0.0002","0.0150","-0.0146"
1/21/2025 0:00:00,"XLRE","0.0114","0.0001","0.0226","-0.0224"
1/21/2025 0:00:00,"XLU","0.0082","0.0025","0.0213","-0.0163"
1/21/2025 0:00:00,"XLV","0.0290","-0.0018","0.0199","-0.0235"
1/21/2025 0:00:00,"XLY","0.0034","0.0051","0.0351","-0.0249"
1/27/2025 0:00:00,"DIA","0.0029","0.0025","0.0255","-0.0205"
1/27/2025 0:00:00,"IWM","-0.0097","0.0018","0.0337","-0.0301"
1/27/2025 0:00:00,"QQQ","-0.0140","0.0045","0.0358","-0.0268"
1/27/2025 0:00:00,"SPY","-0.0102","0.0035","0.0286","-0.0216"
1/27/2025 0:00:00,"XLB","-0.0024","0.0005","0.0271","-0.0261"
1/27/2025 0:00:00,"XLC","0.0194","0.0053","0.0300","-0.0194"
1/27/2025 0:00:00,"XLE","-0.0410","0.0001","0.0367","-0.0365"
1/27/2025 0:00:00,"XLF","0.0121","0.0044","0.0326","-0.0238"
1/27/2025 0:00:00,"XLI","-0.0195","0.0038","0.0313","-0.0237"
1/27/2025 0:00:00,"XLK","-0.0361","0.0045","0.0421","-0.0331"
1/27/2025 0:00:00,"XLP","0.0138","0.0002","0.0150","-0.0146"
1/27/2025 0:00:00,"XLRE","-0.0031","0.0001","0.0226","-0.0224"
1/27/2025 0:00:00,"XLU","-0.0205","0.0025","0.0213","-0.0163"
1/27/2025 0:00:00,"XLV","0.0176","-0.0018","0.0199","-0.0235"
1/27/2025 0:00:00,"XLY","0.0093","0.0051","0.0351","-0.0249"
2/3/2025 0:00:00,"DIA","-0.0051","0.0025","0.0255","-0.0205"
2/3/2025 0:00:00,"IWM","-0.0021","0.0018","0.0337","-0.0301"
2/3/2025 0:00:00,"QQQ","0.0012","0.0045","0.0358","-0.0268"
2/3/2025 0:00:00,"SPY","-0.0017","0.0035","0.0286","-0.0216"
2/3/2025 0:00:00,"XLB","-0.0056","0.0005","0.0271","-0.0261"
2/3/2025 0:00:00,"XLC","0.0035","0.0053","0.0300","-0.0194"
2/3/2025 0:00:00,"XLE","0.0104","0.0001","0.0367","-0.0365"
2/3/2025 0:00:00,"XLF","0.0068","0.0044","0.0326","-0.0238"
2/3/2025 0:00:00,"XLI","-0.0074","0.0038","0.0313","-0.0237"
2/3/2025 0:00:00,"XLK","0.0087","0.0045","0.0421","-0.0331"
2/3/2025 0:00:00,"XLP","0.0047","0.0002","0.0150","-0.0146"
2/3/2025 0:00:00,"XLRE","0.0132","0.0001","0.0226","-0.0224"
2/3/2025 0:00:00,"XLU","0.0033","0.0025","0.0213","-0.0163"
2/3/2025 0:00:00,"XLV","-0.0030","-0.0018","0.0199","-0.0235"
2/3/2025 0:00:00,"XLY","-0.0288","0.0051","0.0351","-0.0249"
2/10/2025 0:00:00,"DIA","0.0060","0.0025","0.0255","-0.0205"
2/10/2025 0:00:00,"IWM","-0.0001","0.0018","0.0337","-0.0301"
2/10/2025 0:00:00,"QQQ","0.0287","0.0045","0.0358","-0.0268"
2/10/2025 0:00:00,"SPY","0.0148","0.0035","0.0286","-0.0216"
2/10/2025 0:00:00,"XLB","0.0175","0.0005","0.0271","-0.0261"
2/10/2025 0:00:00,"XLC","0.0247","0.0053","0.0300","-0.0194"
2/10/2025 0:00:00,"XLE","0.0169","0.0001","0.0367","-0.0365"
2/10/2025 0:00:00,"XLF","-0.0004","0.0044","0.0326","-0.0238"
2/10/2025 0:00:00,"XLI","0.0016","0.0038","0.0313","-0.0237"
2/10/2025 0:00:00,"XLK","0.0302","0.0045","0.0421","-0.0331"
2/10/2025 0:00:00,"XLP","0.0158","0.0002","0.0150","-0.0146"
2/10/2025 0:00:00,"XLRE","0.0021","0.0001","0.0226","-0.0224"
2/10/2025 0:00:00,"XLU","0.0122","0.0025","0.0213","-0.0163"
2/10/2025 0:00:00,"XLV","-0.0112","-0.0018","0.0199","-0.0235"
2/10/2025 0:00:00,"XLY","0.0063","0.0051","0.0351","-0.0249"
2/18/2025 0:00:00,"DIA","-0.0265","0.0025","0.0255","-0.0205"
2/18/2025 0:00:00,"IWM","-0.0368","0.0018","0.0337","-0.0301"
2/18/2025 0:00:00,"QQQ","-0.0227","0.0045","0.0358","-0.0268"
2/18/2025 0:00:00,"SPY","-0.0161","0.0035","0.0286","-0.0216"
2/18/2025 0:00:00,"XLB","-0.0200","0.0005","0.0271","-0.0261"
2/18/2025 0:00:00,"XLC","-0.0220","0.0053","0.0300","-0.0194"
2/18/2025 0:00:00,"XLE","0.0095","0.0001","0.0367","-0.0365"
2/18/2025 0:00:00,"XLF","-0.0205","0.0044","0.0326","-0.0238"
2/18/2025 0:00:00,"XLI","-0.0199","0.0038","0.0313","-0.0237"
2/18/2025 0:00:00,"XLK","-0.0215","0.0045","0.0421","-0.0331"
2/18/2025 0:00:00,"XLP","0.0193","0.0002","0.0150","-0.0146"
2/18/2025 0:00:00,"XLRE","0.0040","0.0001","0.0226","-0.0224"
2/18/2025 0:00:00,"XLU","0.0147","0.0025","0.0213","-0.0163"
2/18/2025 0:00:00,"XLV","0.0112","-0.0018","0.0199","-0.0235"
2/18/2025 0:00:00,"XLY","-0.0387","0.0051","0.0351","-0.0249"
2/24/2025 0:00:00,"DIA","0.0097","0.0025","0.0255","-0.0205"
2/24/2025 0:00:00,"IWM","-0.0146","0.0018","0.0337","-0.0301"
2/24/2025 0:00:00,"QQQ","-0.0346","0.0045","0.0358","-0.0268"
2/24/2025 0:00:00,"SPY","-0.0096","0.0035","0.0286","-0.0216"
2/24/2025 0:00:00,"XLB","0.0078","0.0005","0.0271","-0.0261"
2/24/2025 0:00:00,"XLC","-0.0100","0.0053","0.0300","-0.0194"
2/24/2025 0:00:00,"XLE","0.0008","0.0001","0.0367","-0.0365"
2/24/2025 0:00:00,"XLF","0.0278","0.0044","0.0326","-0.0238"
2/24/2025 0:00:00,"XLI","0.0110","0.0038","0.0313","-0.0237"
2/24/2025 0:00:00,"XLK","-0.0406","0.0045","0.0421","-0.0331"
2/24/2025 0:00:00,"XLP","0.0109","0.0002","0.0150","-0.0146"
2/24/2025 0:00:00,"XLRE","0.0216","0.0001","0.0226","-0.0224"
2/24/2025 0:00:00,"XLU","-0.0132","0.0025","0.0213","-0.0163"
2/24/2025 0:00:00,"XLV","0.0169","-0.0018","0.0199","-0.0235"
2/24/2025 0:00:00,"XLY","-0.0112","0.0051","0.0351","-0.0249"
3/3/2025 0:00:00,"DIA","-0.0233","0.0025","0.0255","-0.0205"
3/3/2025 0:00:00,"IWM","-0.0414","0.0018","0.0337","-0.0301"
3/3/2025 0:00:00,"QQQ","-0.0328","0.0045","0.0358","-0.0268"
3/3/2025 0:00:00,"SPY","-0.0312","0.0035","0.0286","-0.0216"
3/3/2025 0:00:00,"XLB","-0.0106","0.0005","0.0271","-0.0261"
3/3/2025 0:00:00,"XLC","-0.0169","0.0053","0.0300","-0.0194"
3/3/2025 0:00:00,"XLE","-0.0400","0.0001","0.0367","-0.0365"
3/3/2025 0:00:00,"XLF","-0.0604","0.0044","0.0326","-0.0238"
3/3/2025 0:00:00,"XLI","-0.0154","0.0038","0.0313","-0.0237"
3/3/2025 0:00:00,"XLK","-0.0315","0.0045","0.0421","-0.0331"
3/3/2025 0:00:00,"XLP","-0.0027","0.0002","0.0150","-0.0146"
3/3/2025 0:00:00,"XLRE","-0.0159","0.0001","0.0226","-0.0224"
3/3/2025 0:00:00,"XLU","-0.0247","0.0025","0.0213","-0.0163"
3/3/2025 0:00:00,"XLV","0.0023","-0.0018","0.0199","-0.0235"
3/3/2025 0:00:00,"XLY","-0.0488","0.0051","0.0351","-0.0249"
3/10/2025 0:00:00,"DIA","-0.0306","0.0025","0.0255","-0.0205"
3/10/2025 0:00:00,"IWM","-0.0150","0.0018","0.0337","-0.0301"
3/10/2025 0:00:00,"QQQ","-0.0250","0.0045","0.0358","-0.0268"
3/10/2025 0:00:00,"SPY","-0.0230","0.0035","0.0286","-0.0216"
3/10/2025 0:00:00,"XLB","-0.0212","0.0005","0.0271","-0.0261"
3/10/2025 0:00:00,"XLC","-0.0377","0.0053","0.0300","-0.0194"
3/10/2025 0:00:00,"XLE","0.0263","0.0001","0.0367","-0.0365"
3/10/2025 0:00:00,"XLF","-0.0123","0.0044","0.0326","-0.0238"
3/10/2025 0:00:00,"XLI","-0.0235","0.0038","0.0313","-0.0237"
3/10/2025 0:00:00,"XLK","-0.0213","0.0045","0.0421","-0.0331"
3/10/2025 0:00:00,"XLP","-0.0413","0.0002","0.0150","-0.0146"
3/10/2025 0:00:00,"XLRE","-0.0243","0.0001","0.0226","-0.0224"
3/10/2025 0:00:00,"XLU","0.0202","0.0025","0.0213","-0.0163"
3/10/2025 0:00:00,"XLV","-0.0296","-0.0018","0.0199","-0.0235"
3/10/2025 0:00:00,"XLY","-0.0446","0.0051","0.0351","-0.0249"
3/17/2025 0:00:00,"DIA","0.0102","0.0025","0.0255","-0.0205"
3/17/2025 0:00:00,"IWM","0.0044","0.0018","0.0337","-0.0301"
3/17/2025 0:00:00,"QQQ","0.0025","0.0045","0.0358","-0.0268"
3/17/2025 0:00:00,"SPY","0.0021","0.0035","0.0286","-0.0216"
3/17/2025 0:00:00,"XLB","-0.0022","0.0005","0.0271","-0.0261"
3/17/2025 0:00:00,"XLC","0.0105","0.0053","0.0300","-0.0194"
3/17/2025 0:00:00,"XLE","0.0303","0.0001","0.0367","-0.0365"
3/17/2025 0:00:00,"XLF","0.0192","0.0044","0.0326","-0.0238"
3/17/2025 0:00:00,"XLI","0.0085","0.0038","0.0313","-0.0237"
3/17/2025 0:00:00,"XLK","0.0001","0.0045","0.0421","-0.0331"
3/17/2025 0:00:00,"XLP","-0.0023","0.0002","0.0150","-0.0146"
3/17/2025 0:00:00,"XLRE","0.0014","0.0001","0.0226","-0.0224"
3/17/2025 0:00:00,"XLU","-0.0015","0.0025","0.0213","-0.0163"
3/17/2025 0:00:00,"XLV","0.0115","-0.0018","0.0199","-0.0235"
3/17/2025 0:00:00,"XLY","0.0038","0.0051","0.0351","-0.0249"
3/24/2025 0:00:00,"DIA","-0.0096","0.0025","0.0255","-0.0205"
3/24/2025 0:00:00,"IWM","-0.0165","0.0018","0.0337","-0.0301"
3/24/2025 0:00:00,"QQQ","-0.0251","0.0045","0.0358","-0.0268"
3/24/2025 0:00:00,"SPY","-0.0149","0.0035","0.0286","-0.0216"
3/24/2025 0:00:00,"XLB","-0.0087","0.0005","0.0271","-0.0261"
3/24/2025 0:00:00,"XLC","-0.0192","0.0053","0.0300","-0.0194"
3/24/2025 0:00:00,"XLE","-0.0010","0.0001","0.0367","-0.0365"
3/24/2025 0:00:00,"XLF","-0.0051","0.0044","0.0326","-0.0238"
3/24/2025 0:00:00,"XLI","-0.0160","0.0038","0.0313","-0.0237"
3/24/2025 0:00:00,"XLK","-0.0361","0.0045","0.0421","-0.0331"
3/24/2025 0:00:00,"XLP","0.0135","0.0002","0.0150","-0.0146"
3/24/2025 0:00:00,"XLRE","-0.0024","0.0001","0.0226","-0.0224"
3/24/2025 0:00:00,"XLU","-0.0098","0.0025","0.0213","-0.0163"
3/24/2025 0:00:00,"XLV","-0.0143","-0.0018","0.0199","-0.0235"
3/24/2025 0:00:00,"XLY","-0.0021","0.0051","0.0351","-0.0249"
3/31/2025 0:00:00,"DIA","-0.0812","0.0025","0.0255","-0.0205"
3/31/2025 0:00:00,"IWM","-0.1010","0.0018","0.0337","-0.0301"
3/31/2025 0:00:00,"QQQ","-0.1039","0.0045","0.0358","-0.0268"
3/31/2025 0:00:00,"SPY","-0.0950","0.0035","0.0286","-0.0216"
3/31/2025 0:00:00,"XLB","-0.0881","0.0005","0.0271","-0.0261"
3/31/2025 0:00:00,"XLC","-0.0931","0.0053","0.0300","-0.0194"
3/31/2025 0:00:00,"XLE","-0.1600","0.0001","0.0367","-0.0365"
3/31/2025 0:00:00,"XLF","-0.1074","0.0044","0.0326","-0.0238"
3/31/2025 0:00:00,"XLI","-0.0985","0.0038","0.0313","-0.0237"
3/31/2025 0:00:00,"XLK","-0.1237","0.0045","0.0421","-0.0331"
3/31/2025 0:00:00,"XLP","-0.0245","0.0002","0.0150","-0.0146"
3/31/2025 0:00:00,"XLRE","-0.0610","0.0001","0.0226","-0.0224"
3/31/2025 0:00:00,"XLU","-0.0453","0.0025","0.0213","-0.0163"
3/31/2025 0:00:00,"XLV","-0.0661","-0.0018","0.0199","-0.0235"
3/31/2025 0:00:00,"XLY","-0.0751","0.0051","0.0351","-0.0249"
4/7/2025 0:00:00,"DIA","0.0476","0.0025","0.0255","-0.0205"
4/7/2025 0:00:00,"IWM","0.0173","0.0018","0.0337","-0.0301"
4/7/2025 0:00:00,"QQQ","0.0724","0.0045","0.0358","-0.0268"
4/7/2025 0:00:00,"SPY","0.0552","0.0035","0.0286","-0.0216"
4/7/2025 0:00:00,"XLB","0.0331","0.0005","0.0271","-0.0261"
4/7/2025 0:00:00,"XLC","0.0453","0.0053","0.0300","-0.0194"
4/7/2025 0:00:00,"XLE","0.0016","0.0001","0.0367","-0.0365"
4/7/2025 0:00:00,"XLF","0.0544","0.0044","0.0326","-0.0238"
4/7/2025 0:00:00,"XLI","0.0635","0.0038","0.0313","-0.0237"
4/7/2025 0:00:00,"XLK","0.0840","0.0045","0.0421","-0.0331"
4/7/2025 0:00:00,"XLP","0.0238","0.0002","0.0150","-0.0146"
4/7/2025 0:00:00,"XLRE","-0.0010","0.0001","0.0226","-0.0224"
4/7/2025 0:00:00,"XLU","0.0237","0.0025","0.0213","-0.0163"
4/7/2025 0:00:00,"XLV","0.0117","-0.0018","0.0199","-0.0235"
4/7/2025 0:00:00,"XLY","0.0372","0.0051","0.0351","-0.0249"
4/14/2025 0:00:00,"DIA","-0.0266","0.0025","0.0255","-0.0205"
4/14/2025 0:00:00,"IWM","0.0114","0.0018","0.0337","-0.0301"
4/14/2025 0:00:00,"QQQ","-0.0229","0.0045","0.0358","-0.0268"
4/14/2025 0:00:00,"SPY","-0.0142","0.0035","0.0286","-0.0216"
4/14/2025 0:00:00,"XLB","0.0031","0.0005","0.0271","-0.0261"
4/14/2025 0:00:00,"XLC","-0.0117","0.0053","0.0300","-0.0194"
4/14/2025 0:00:00,"XLE","0.0325","0.0001","0.0367","-0.0365"
4/14/2025 0:00:00,"XLF","-0.0004","0.0044","0.0326","-0.0238"
4/14/2025 0:00:00,"XLI","-0.0029","0.0038","0.0313","-0.0237"
4/14/2025 0:00:00,"XLK","-0.0281","0.0045","0.0421","-0.0331"
4/14/2025 0:00:00,"XLP","0.0187","0.0002","0.0150","-0.0146"
4/14/2025 0:00:00,"XLRE","0.0386","0.0001","0.0226","-0.0224"
4/14/2025 0:00:00,"XLU","0.0188","0.0025","0.0213","-0.0163"
4/14/2025 0:00:00,"XLV","-0.0101","-0.0018","0.0199","-0.0235"
4/14/2025 0:00:00,"XLY","-0.0230","0.0051","0.0351","-0.0249"
4/21/2025 0:00:00,"DIA","0.0244","0.0025","0.0255","-0.0205"
4/21/2025 0:00:00,"IWM","0.0402","0.0018","0.0337","-0.0301"
4/21/2025 0:00:00,"QQQ","0.0621","0.0045","0.0358","-0.0268"
4/21/2025 0:00:00,"SPY","0.0450","0.0035","0.0286","-0.0216"
4/21/2025 0:00:00,"XLB","0.0229","0.0005","0.0271","-0.0261"
4/21/2025 0:00:00,"XLC","0.0450","0.0053","0.0300","-0.0194"
4/21/2025 0:00:00,"XLE","0.0109","0.0001","0.0367","-0.0365"
4/21/2025 0:00:00,"XLF","0.0289","0.0044","0.0326","-0.0238"
4/21/2025 0:00:00,"XLI","0.0292","0.0038","0.0313","-0.0237"
4/21/2025 0:00:00,"XLK","0.0778","0.0045","0.0421","-0.0331"
4/21/2025 0:00:00,"XLP","-0.0127","0.0002","0.0150","-0.0146"
4/21/2025 0:00:00,"XLRE","0.0020","0.0001","0.0226","-0.0224"
4/21/2025 0:00:00,"XLU","0.0056","0.0025","0.0213","-0.0163"
4/21/2025 0:00:00,"XLV","0.0187","-0.0018","0.0199","-0.0235"
4/21/2025 0:00:00,"XLY","0.0637","0.0051","0.0351","-0.0249"
4/28/2025 0:00:00,"DIA","0.0295","0.0025","0.0255","-0.0205"
4/28/2025 0:00:00,"IWM","0.0322","0.0018","0.0337","-0.0301"
4/28/2025 0:00:00,"QQQ","0.0339","0.0045","0.0358","-0.0268"
4/28/2025 0:00:00,"SPY","0.0289","0.0035","0.0286","-0.0216"
4/28/2025 0:00:00,"XLB","0.0276","0.0005","0.0271","-0.0261"
4/28/2025 0:00:00,"XLC","0.0319","0.0053","0.0300","-0.0194"
4/28/2025 0:00:00,"XLE","-0.0050","0.0001","0.0367","-0.0365"
4/28/2025 0:00:00,"XLF","0.0356","0.0044","0.0326","-0.0238"
4/28/2025 0:00:00,"XLI","0.0423","0.0038","0.0313","-0.0237"
4/28/2025 0:00:00,"XLK","0.0383","0.0045","0.0421","-0.0331"
4/28/2025 0:00:00,"XLP","0.0089","0.0002","0.0150","-0.0146"
4/28/2025 0:00:00,"XLRE","0.0340","0.0001","0.0226","-0.0224"
4/28/2025 0:00:00,"XLU","0.0195","0.0025","0.0213","-0.0163"
4/28/2025 0:00:00,"XLV","0.0035","-0.0018","0.0199","-0.0235"
4/28/2025 0:00:00,"XLY","0.0192","0.0051","0.0351","-0.0249"
5/5/2025 0:00:00,"DIA","-0.0015","0.0025","0.0255","-0.0205"
5/5/2025 0:00:00,"IWM","0.0016","0.0018","0.0337","-0.0301"
5/5/2025 0:00:00,"QQQ","-0.0018","0.0045","0.0358","-0.0268"
5/5/2025 0:00:00,"SPY","-0.0043","0.0035","0.0286","-0.0216"
5/5/2025 0:00:00,"XLB","-0.0044","0.0005","0.0271","-0.0261"
5/5/2025 0:00:00,"XLC","-0.0025","0.0053","0.0300","-0.0194"
5/5/2025 0:00:00,"XLE","0.0055","0.0001","0.0367","-0.0365"
5/5/2025 0:00:00,"XLF","0.0020","0.0044","0.0326","-0.0238"
5/5/2025 0:00:00,"XLI","0.0113","0.0038","0.0313","-0.0237"
5/5/2025 0:00:00,"XLK","0.0046","0.0045","0.0421","-0.0331"
5/5/2025 0:00:00,"XLP","-0.0080","0.0002","0.0150","-0.0146"
5/5/2025 0:00:00,"XLRE","-0.0077","0.0001","0.0226","-0.0224"
5/5/2025 0:00:00,"XLU","0.0061","0.0025","0.0213","-0.0163"
5/5/2025 0:00:00,"XLV","-0.0431","-0.0018","0.0199","-0.0235"
5/5/2025 0:00:00,"XLY","0.0049","0.0051","0.0351","-0.0249"
5/12/2025 0:00:00,"DIA","0.0337","0.0025","0.0255","-0.0205"
5/12/2025 0:00:00,"IWM","0.0440","0.0018","0.0337","-0.0301"
5/12/2025 0:00:00,"QQQ","0.0665","0.0045","0.0358","-0.0268"
5/12/2025 0:00:00,"SPY","0.0516","0.0035","0.0286","-0.0216"
5/12/2025 0:00:00,"XLB","0.0290","0.0005","0.0271","-0.0261"
5/12/2025 0:00:00,"XLC","0.0462","0.0053","0.0300","-0.0194"
5/12/2025 0:00:00,"XLE","0.0363","0.0001","0.0367","-0.0365"
5/12/2025 0:00:00,"XLF","0.0341","0.0044","0.0326","-0.0238"
5/12/2025 0:00:00,"XLI","0.0548","0.0038","0.0313","-0.0237"
5/12/2025 0:00:00,"XLK","0.0765","0.0045","0.0421","-0.0331"
5/12/2025 0:00:00,"XLP","0.0142","0.0002","0.0150","-0.0146"
5/12/2025 0:00:00,"XLRE","0.0096","0.0001","0.0226","-0.0224"
5/12/2025 0:00:00,"XLU","0.0239","0.0025","0.0213","-0.0163"
5/12/2025 0:00:00,"XLV","0.0031","-0.0018","0.0199","-0.0235"
5/12/2025 0:00:00,"XLY","0.0727","0.0051","0.0351","-0.0249"
5/19/2025 0:00:00,"DIA","-0.0243","0.0025","0.0255","-0.0205"
5/19/2025 0:00:00,"IWM","-0.0354","0.0018","0.0337","-0.0301"
5/19/2025 0:00:00,"QQQ","-0.0238","0.0045","0.0358","-0.0268"
5/19/2025 0:00:00,"SPY","-0.0257","0.0035","0.0286","-0.0216"
5/19/2025 0:00:00,"XLB","-0.0156","0.0005","0.0271","-0.0261"
5/19/2025 0:00:00,"XLC","-0.0157","0.0053","0.0300","-0.0194"
5/19/2025 0:00:00,"XLE","-0.0417","0.0001","0.0367","-0.0365"
5/19/2025 0:00:00,"XLF","-0.0303","0.0044","0.0326","-0.0238"
5/19/2025 0:00:00,"XLI","-0.0207","0.0038","0.0313","-0.0237"
5/19/2025 0:00:00,"XLK","-0.0350","0.0045","0.0421","-0.0331"
5/19/2025 0:00:00,"XLP","-0.0057","0.0002","0.0150","-0.0146"
5/19/2025 0:00:00,"XLRE","-0.0332","0.0001","0.0226","-0.0224"
5/19/2025 0:00:00,"XLU","-0.0137","0.0025","0.0213","-0.0163"
5/19/2025 0:00:00,"XLV","-0.0209","-0.0018","0.0199","-0.0235"
5/19/2025 0:00:00,"XLY","-0.0328","0.0051","0.0351","-0.0249"
5/27/2025 0:00:00,"DIA","0.0155","0.0025","0.0255","-0.0205"
5/27/2025 0:00:00,"IWM","0.0123","0.0018","0.0337","-0.0301"
5/27/2025 0:00:00,"QQQ","0.0192","0.0045","0.0358","-0.0268"
5/27/2025 0:00:00,"SPY","0.0176","0.0035","0.0286","-0.0216"
5/27/2025 0:00:00,"XLB","0.0074","0.0005","0.0271","-0.0261"
5/27/2025 0:00:00,"XLC","0.0120","0.0053","0.0300","-0.0194"
5/27/2025 0:00:00,"XLE","-0.0056","0.0001","0.0367","-0.0365"
5/27/2025 0:00:00,"XLF","0.0180","0.0044","0.0326","-0.0238"
5/27/2025 0:00:00,"XLI","0.0140","0.0038","0.0313","-0.0237"
5/27/2025 0:00:00,"XLK","0.0179","0.0045","0.0421","-0.0331"
5/27/2025 0:00:00,"XLP","0.0150","0.0002","0.0150","-0.0146"
5/27/2025 0:00:00,"XLRE","0.0265","0.0001","0.0226","-0.0224"
5/27/2025 0:00:00,"XLU","0.0106","0.0025","0.0213","-0.0163"
5/27/2025 0:00:00,"XLV","0.0175","-0.0018","0.0199","-0.0235"
5/27/2025 0:00:00,"XLY","0.0148","0.0051","0.0351","-0.0249"
6/2/2025 0:00:00,"DIA","0.0130","0.0025","0.0255","-0.0205"
6/2/2025 0:00:00,"IWM","0.0328","0.0018","0.0337","-0.0301"
6/2/2025 0:00:00,"QQQ","0.0206","0.0045","0.0358","-0.0268"
6/2/2025 0:00:00,"SPY","0.0164","0.0035","0.0286","-0.0216"
6/2/2025 0:00:00,"XLB","0.0165","0.0005","0.0271","-0.0261"
6/2/2025 0:00:00,"XLC","0.0225","0.0053","0.0300","-0.0194"
6/2/2025 0:00:00,"XLE","0.0228","0.0001","0.0367","-0.0365"
6/2/2025 0:00:00,"XLF","0.0063","0.0044","0.0326","-0.0238"
6/2/2025 0:00:00,"XLI","0.0147","0.0038","0.0313","-0.0237"
6/2/2025 0:00:00,"XLK","0.0318","0.0045","0.0421","-0.0331"
6/2/2025 0:00:00,"XLP","-0.0139","0.0002","0.0150","-0.0146"
6/2/2025 0:00:00,"XLRE","0.0036","0.0001","0.0226","-0.0224"
6/2/2025 0:00:00,"XLU","-0.0090","0.0025","0.0213","-0.0163"
6/2/2025 0:00:00,"XLV","0.0130","-0.0018","0.0199","-0.0235"
6/2/2025 0:00:00,"XLY","-0.0077","0.0051","0.0351","-0.0249"
6/9/2025 0:00:00,"DIA","-0.0131","0.0025","0.0255","-0.0205"
6/9/2025 0:00:00,"IWM","-0.0143","0.0018","0.0337","-0.0301"
6/9/2025 0:00:00,"QQQ","-0.0056","0.0045","0.0358","-0.0268"
6/9/2025 0:00:00,"SPY","-0.0036","0.0035","0.0286","-0.0216"
6/9/2025 0:00:00,"XLB","-0.0046","0.0005","0.0271","-0.0261"
6/9/2025 0:00:00,"XLC","-0.0110","0.0053","0.0300","-0.0194"
6/9/2025 0:00:00,"XLE","0.0547","0.0001","0.0367","-0.0365"
6/9/2025 0:00:00,"XLF","-0.0261","0.0044","0.0326","-0.0238"
6/9/2025 0:00:00,"XLI","-0.0159","0.0038","0.0313","-0.0237"
