"Date","Ticker","st_trend","mt_trend","lt_trend"
11/4/2024 0:00:00,"XLI","-0.0105","0.0130","0.0424"
11/5/2024 0:00:00,"XLI","-0.0120","0.0130","0.0424"
11/6/2024 0:00:00,"XLI","-0.0005","0.0130","0.0424"
11/7/2024 0:00:00,"XLI","0.0028","0.0130","0.0424"
11/8/2024 0:00:00,"XLI","0.0061","0.0130","0.0424"
11/11/2024 0:00:00,"XLI","0.0088","0.0160","0.0424"
11/12/2024 0:00:00,"XLI","0.0129","0.0160","0.0424"
11/13/2024 0:00:00,"XLI","0.0155","0.0160","0.0424"
11/14/2024 0:00:00,"XLI","0.0152","0.0160","0.0424"
11/15/2024 0:00:00,"XLI","0.0141","0.0160","0.0424"
11/18/2024 0:00:00,"XLI","0.0126","0.0184","0.0424"
11/19/2024 0:00:00,"XLI","0.0117","0.0184","0.0424"
11/20/2024 0:00:00,"XLI","0.0113","0.0184","0.0424"
11/21/2024 0:00:00,"XLI","0.0142","0.0184","0.0424"
11/22/2024 0:00:00,"XLI","0.0176","0.0184","0.0424"
11/25/2024 0:00:00,"XLI","0.0214","0.0163","0.0424"
11/26/2024 0:00:00,"XLI","0.0234","0.0163","0.0424"
11/27/2024 0:00:00,"XLI","0.0135","0.0163","0.0424"
11/29/2024 0:00:00,"XLI","0.0102","0.0163","0.0424"
12/2/2024 0:00:00,"XLI","0.0063","0.0195","0.0370"
12/3/2024 0:00:00,"XLI","0.0027","0.0195","0.0370"
12/4/2024 0:00:00,"XLI","0.0005","0.0195","0.0370"
12/5/2024 0:00:00,"XLI","-0.0011","0.0195","0.0370"
12/6/2024 0:00:00,"XLI","-0.0003","0.0195","0.0370"
12/9/2024 0:00:00,"XLI","0.0004","0.0192","0.0370"
12/10/2024 0:00:00,"XLI","-0.0006","0.0192","0.0370"
12/11/2024 0:00:00,"XLI","0.0001","0.0192","0.0370"
12/12/2024 0:00:00,"XLI","-0.0004","0.0192","0.0370"
12/13/2024 0:00:00,"XLI","-0.0031","0.0192","0.0370"
12/16/2024 0:00:00,"XLI","-0.0071","0.0057","0.0370"
12/17/2024 0:00:00,"XLI","-0.0119","0.0057","0.0370"
12/18/2024 0:00:00,"XLI","-0.0201","0.0057","0.0370"
12/19/2024 0:00:00,"XLI","-0.0245","0.0057","0.0370"
12/20/2024 0:00:00,"XLI","-0.0272","0.0057","0.0370"
12/23/2024 0:00:00,"XLI","-0.0290","0.0024","0.0370"
12/24/2024 0:00:00,"XLI","-0.0298","0.0024","0.0370"
12/26/2024 0:00:00,"XLI","-0.0272","0.0024","0.0370"
12/27/2024 0:00:00,"XLI","-0.0257","0.0024","0.0370"
12/30/2024 0:00:00,"XLI","-0.0264","-0.0003","0.0370"
12/31/2024 0:00:00,"XLI","-0.0258","-0.0003","0.0370"
1/2/2025 0:00:00,"XLI","-0.0242","-0.0003","0.0347"
1/3/2025 0:00:00,"XLI","-0.0228","-0.0003","0.0347"
1/6/2025 0:00:00,"XLI","-0.0195","-0.0034","0.0347"
1/7/2025 0:00:00,"XLI","-0.0181","-0.0034","0.0347"
1/8/2025 0:00:00,"XLI","-0.0173","-0.0034","0.0347"
1/10/2025 0:00:00,"XLI","-0.0158","-0.0034","0.0347"
1/13/2025 0:00:00,"XLI","-0.0115","0.0004","0.0347"
1/14/2025 0:00:00,"XLI","-0.0063","0.0004","0.0347"
1/15/2025 0:00:00,"XLI","0.0015","0.0004","0.0347"
1/16/2025 0:00:00,"XLI","0.0050","0.0004","0.0347"
1/17/2025 0:00:00,"XLI","0.0080","0.0004","0.0347"
1/21/2025 0:00:00,"XLI","0.0109","0.0014","0.0347"
1/22/2025 0:00:00,"XLI","0.0136","0.0014","0.0347"
1/23/2025 0:00:00,"XLI","0.0184","0.0014","0.0347"
1/24/2025 0:00:00,"XLI","0.0207","0.0014","0.0347"
1/27/2025 0:00:00,"XLI","0.0210","0.0033","0.0347"
1/28/2025 0:00:00,"XLI","0.0182","0.0033","0.0347"
1/29/2025 0:00:00,"XLI","0.0149","0.0033","0.0347"
1/30/2025 0:00:00,"XLI","0.0135","0.0033","0.0347"
1/31/2025 0:00:00,"XLI","0.0140","0.0033","0.0347"
2/3/2025 0:00:00,"XLI","0.0119","-0.0051","0.0352"
2/4/2025 0:00:00,"XLI","0.0134","-0.0051","0.0352"
2/5/2025 0:00:00,"XLI","0.0108","-0.0051","0.0352"
2/6/2025 0:00:00,"XLI","0.0055","-0.0051","0.0352"
2/7/2025 0:00:00,"XLI","0.0035","-0.0051","0.0352"
2/10/2025 0:00:00,"XLI","0.0019","-0.0099","0.0352"
2/11/2025 0:00:00,"XLI","-0.0018","-0.0099","0.0352"
2/12/2025 0:00:00,"XLI","-0.0053","-0.0099","0.0352"
2/13/2025 0:00:00,"XLI","-0.0080","-0.0099","0.0352"
2/14/2025 0:00:00,"XLI","-0.0092","-0.0099","0.0352"
2/18/2025 0:00:00,"XLI","-0.0080","-0.0113","0.0352"
2/19/2025 0:00:00,"XLI","-0.0044","-0.0113","0.0352"
2/20/2025 0:00:00,"XLI","-0.0033","-0.0113","0.0352"
2/21/2025 0:00:00,"XLI","-0.0095","-0.0113","0.0352"
2/24/2025 0:00:00,"XLI","-0.0078","-0.0144","0.0352"
2/25/2025 0:00:00,"XLI","-0.0065","-0.0144","0.0352"
2/26/2025 0:00:00,"XLI","-0.0065","-0.0144","0.0352"
2/27/2025 0:00:00,"XLI","-0.0057","-0.0144","0.0352"
2/28/2025 0:00:00,"XLI","-0.0050","-0.0144","0.0352"
3/3/2025 0:00:00,"XLI","-0.0040","-0.0175","0.0355"
3/4/2025 0:00:00,"XLI","-0.0081","-0.0175","0.0355"
3/5/2025 0:00:00,"XLI","-0.0094","-0.0175","0.0355"
3/6/2025 0:00:00,"XLI","-0.0098","-0.0175","0.0355"
3/7/2025 0:00:00,"XLI","-0.0103","-0.0175","0.0355"
3/10/2025 0:00:00,"XLI","-0.0103","-0.0191","0.0355"
3/11/2025 0:00:00,"XLI","-0.0126","-0.0191","0.0355"
3/12/2025 0:00:00,"XLI","-0.0149","-0.0191","0.0355"
3/13/2025 0:00:00,"XLI","-0.0167","-0.0191","0.0355"
3/14/2025 0:00:00,"XLI","-0.0115","-0.0191","0.0355"
3/17/2025 0:00:00,"XLI","-0.0105","-0.0098","0.0355"
3/18/2025 0:00:00,"XLI","-0.0087","-0.0098","0.0355"
3/19/2025 0:00:00,"XLI","-0.0060","-0.0098","0.0355"
3/20/2025 0:00:00,"XLI","-0.0053","-0.0098","0.0355"
3/21/2025 0:00:00,"XLI","-0.0066","-0.0098","0.0355"
3/24/2025 0:00:00,"XLI","-0.0069","-0.0084","0.0355"
3/25/2025 0:00:00,"XLI","-0.0016","-0.0084","0.0355"
3/26/2025 0:00:00,"XLI","0.0010","-0.0084","0.0355"
3/27/2025 0:00:00,"XLI","0.0014","-0.0084","0.0355"
3/28/2025 0:00:00,"XLI","-0.0024","-0.0084","0.0355"
3/31/2025 0:00:00,"XLI","-0.0075","-0.0439","0.0355"
4/1/2025 0:00:00,"XLI","-0.0067","-0.0439","0.0077"
4/2/2025 0:00:00,"XLI","-0.0042","-0.0439","0.0077"
4/3/2025 0:00:00,"XLI","-0.0072","-0.0439","0.0077"
4/4/2025 0:00:00,"XLI","-0.0172","-0.0439","0.0077"
4/7/2025 0:00:00,"XLI","-0.0387","-0.0525","0.0077"
4/8/2025 0:00:00,"XLI","-0.0464","-0.0525","0.0077"
4/9/2025 0:00:00,"XLI","-0.0458","-0.0525","0.0077"
4/10/2025 0:00:00,"XLI","-0.0459","-0.0525","0.0077"
4/11/2025 0:00:00,"XLI","-0.0437","-0.0525","0.0077"
4/14/2025 0:00:00,"XLI","-0.0431","-0.0636","0.0077"
4/15/2025 0:00:00,"XLI","-0.0428","-0.0636","0.0077"
4/16/2025 0:00:00,"XLI","-0.0443","-0.0636","0.0077"
4/17/2025 0:00:00,"XLI","-0.0442","-0.0636","0.0077"
4/21/2025 0:00:00,"XLI","-0.0451","-0.0679","0.0077"
4/22/2025 0:00:00,"XLI","-0.0423","-0.0679","0.0077"
4/23/2025 0:00:00,"XLI","-0.0366","-0.0679","0.0077"
4/24/2025 0:00:00,"XLI","-0.0338","-0.0679","0.0077"
4/25/2025 0:00:00,"XLI","-0.0268","-0.0679","0.0077"
4/28/2025 0:00:00,"XLI","-0.0158","-0.0481","0.0077"
4/29/2025 0:00:00,"XLI","0.0051","-0.0481","0.0077"
4/30/2025 0:00:00,"XLI","0.0140","-0.0481","0.0077"
5/1/2025 0:00:00,"XLI","0.0176","-0.0481","0.0121"
5/2/2025 0:00:00,"XLI","0.0201","-0.0481","0.0121"
5/5/2025 0:00:00,"XLI","0.0212","-0.0377","0.0121"
5/6/2025 0:00:00,"XLI","0.0214","-0.0377","0.0121"
5/7/2025 0:00:00,"XLI","0.0210","-0.0377","0.0121"
5/8/2025 0:00:00,"XLI","0.0231","-0.0377","0.0121"
5/9/2025 0:00:00,"XLI","0.0241","-0.0377","0.0121"
5/12/2025 0:00:00,"XLI","0.0340","-0.0256","0.0121"
5/13/2025 0:00:00,"XLI","0.0396","-0.0256","0.0121"
5/14/2025 0:00:00,"XLI","0.0380","-0.0256","0.0121"
5/15/2025 0:00:00,"XLI","0.0369","-0.0256","0.0121"
5/16/2025 0:00:00,"XLI","0.0361","-0.0256","0.0121"
5/19/2025 0:00:00,"XLI","0.0351","-0.0202","0.0121"
5/20/2025 0:00:00,"XLI","0.0346","-0.0202","0.0121"
5/21/2025 0:00:00,"XLI","0.0323","-0.0202","0.0121"
5/22/2025 0:00:00,"XLI","0.0284","-0.0202","0.0121"
5/23/2025 0:00:00,"XLI","0.0227","-0.0202","0.0121"
5/27/2025 0:00:00,"XLI","0.0201","-0.0175","0.0121"
5/28/2025 0:00:00,"XLI","0.0202","-0.0175","0.0121"
5/29/2025 0:00:00,"XLI","0.0201","-0.0175","0.0121"
5/30/2025 0:00:00,"XLI","0.0181","-0.0175","0.0121"
6/2/2025 0:00:00,"XLI","0.0159","-0.0139","0.0090"
6/3/2025 0:00:00,"XLI","0.0131","-0.0139","0.0090"
6/4/2025 0:00:00,"XLI","0.0098","-0.0139","0.0090"
6/5/2025 0:00:00,"XLI","0.0086","-0.0139","0.0090"
6/6/2025 0:00:00,"XLI","0.0080","-0.0139","0.0090"
6/9/2025 0:00:00,"XLI","0.0064","-0.0091","0.0090"
6/10/2025 0:00:00,"XLI","0.0040","-0.0091","0.0090"
6/11/2025 0:00:00,"XLI","0.0017","-0.0091","0.0090"
6/12/2025 0:00:00,"XLI","0.0017","-0.0091","0.0090"
6/13/2025 0:00:00,"XLI","0.0014","-0.0091","0.0090"
6/16/2025 0:00:00,"XLI","0.0031","-0.0094","0.0090"
6/17/2025 0:00:00,"XLI","0.0022","-0.0094","0.0090"
6/18/2025 0:00:00,"XLI","0.0006","-0.0094","0.0090"
6/20/2025 0:00:00,"XLI","-0.0006","-0.0094","0.0090"
6/23/2025 0:00:00,"XLI","-0.0019","-0.0092","0.0090"
6/24/2025 0:00:00,"XLI","0.0008","-0.0092","0.0090"
6/25/2025 0:00:00,"XLI","0.0016","-0.0092","0.0090"
6/26/2025 0:00:00,"XLI","0.0019","-0.0092","0.0090"
6/27/2025 0:00:00,"XLI","0.0043","-0.0092","0.0090"
6/30/2025 0:00:00,"XLI","0.0042","0.0268","0.0090"
7/1/2025 0:00:00,"XLI","0.0052","0.0268","0.0091"
7/2/2025 0:00:00,"XLI","0.0067","0.0268","0.0091"
7/3/2025 0:00:00,"XLI","0.0093","0.0268","0.0091"
7/7/2025 0:00:00,"XLI","0.0105","0.0456","0.0091"
7/8/2025 0:00:00,"XLI","0.0120","0.0456","0.0091"
7/9/2025 0:00:00,"XLI","0.0119","0.0456","0.0091"
7/10/2025 0:00:00,"XLI","0.0135","0.0456","0.0091"
7/11/2025 0:00:00,"XLI","0.0147","0.0456","0.0091"
7/14/2025 0:00:00,"XLI","0.0159","0.0464","0.0091"
7/15/2025 0:00:00,"XLI","0.0173","0.0464","0.0091"
7/16/2025 0:00:00,"XLI","0.0119","0.0464","0.0091"
7/17/2025 0:00:00,"XLI","0.0118","0.0464","0.0091"
7/18/2025 0:00:00,"XLI","0.0116","0.0464","0.0091"
7/21/2025 0:00:00,"XLI","0.0088","0.0449","0.0091"
7/22/2025 0:00:00,"XLI","0.0075","0.0449","0.0091"
7/23/2025 0:00:00,"XLI","0.0075","0.0449","0.0091"
7/24/2025 0:00:00,"XLI","0.0089","0.0449","0.0091"
7/25/2025 0:00:00,"XLI","0.0096","0.0449","0.0091"
7/28/2025 0:00:00,"XLI","0.0098","0.0265","0.0091"
7/29/2025 0:00:00,"XLI","0.0081","0.0265","0.0091"
7/30/2025 0:00:00,"XLI","0.0077","0.0265","0.0091"
7/31/2025 0:00:00,"XLI","0.0056","0.0265","0.0091"
8/1/2025 0:00:00,"XLI","0.0010","0.0265","0.0088"
8/4/2025 0:00:00,"XLI","-0.0006","0.0273","0.0088"
8/5/2025 0:00:00,"XLI","-0.0008","0.0273","0.0088"
8/6/2025 0:00:00,"XLI","0.0020","0.0273","0.0088"
8/7/2025 0:00:00,"XLI","0.0016","0.0273","0.0088"
8/8/2025 0:00:00,"XLI","0.0009","0.0273","0.0088"
8/11/2025 0:00:00,"XLI","0.0001","0.0193","0.0088"
8/12/2025 0:00:00,"XLI","0.0008","0.0193","0.0088"
8/13/2025 0:00:00,"XLI","-0.0002","0.0193","0.0088"
8/14/2025 0:00:00,"XLI","-0.0022","0.0193","0.0088"
8/15/2025 0:00:00,"XLI","-0.0047","0.0193","0.0088"
8/18/2025 0:00:00,"XLI","-0.0062","0.0159","0.0088"
8/19/2025 0:00:00,"XLI","-0.0048","0.0159","0.0088"
8/20/2025 0:00:00,"XLI","-0.0047","0.0159","0.0088"
8/21/2025 0:00:00,"XLI","-0.0039","0.0159","0.0088"
8/22/2025 0:00:00,"XLI","-0.0032","0.0159","0.0088"
8/25/2025 0:00:00,"XLI","-0.0022","0.0160","0.0088"
8/26/2025 0:00:00,"XLI","-0.0008","0.0160","0.0088"
8/27/2025 0:00:00,"XLI","-0.0025","0.0160","0.0088"
8/28/2025 0:00:00,"XLI","-0.0029","0.0160","0.0088"
8/29/2025 0:00:00,"XLI","-0.0050","0.0160","0.0088"
8/1/2024 0:00:00,"XLP","0.0067","0.0116","-0.0007"
8/2/2024 0:00:00,"XLP","0.0090","0.0116","-0.0007"
8/5/2024 0:00:00,"XLP","0.0095","0.0078","-0.0007"
8/6/2024 0:00:00,"XLP","0.0097","0.0078","-0.0007"
8/7/2024 0:00:00,"XLP","0.0067","0.0078","-0.0007"
8/8/2024 0:00:00,"XLP","0.0044","0.0078","-0.0007"
8/9/2024 0:00:00,"XLP","0.0037","0.0078","-0.0007"
8/12/2024 0:00:00,"XLP","0.0036","0.0070","-0.0007"
8/13/2024 0:00:00,"XLP","0.0035","0.0070","-0.0007"
8/14/2024 0:00:00,"XLP","0.0060","0.0070","-0.0007"
8/15/2024 0:00:00,"XLP","0.0050","0.0070","-0.0007"
8/16/2024 0:00:00,"XLP","0.0056","0.0070","-0.0007"
8/19/2024 0:00:00,"XLP","0.0060","0.0010","-0.0007"
8/20/2024 0:00:00,"XLP","0.0081","0.0010","-0.0007"
8/21/2024 0:00:00,"XLP","0.0110","0.0010","-0.0007"
8/22/2024 0:00:00,"XLP","0.0119","0.0010","-0.0007"
8/23/2024 0:00:00,"XLP","0.0098","0.0010","-0.0007"
8/26/2024 0:00:00,"XLP","0.0116","0.0042","-0.0007"
8/27/2024 0:00:00,"XLP","0.0122","0.0042","-0.0007"
8/28/2024 0:00:00,"XLP","0.0117","0.0042","-0.0007"
8/29/2024 0:00:00,"XLP","0.0108","0.0042","-0.0007"
8/30/2024 0:00:00,"XLP","0.0094","0.0042","-0.0007"
9/3/2024 0:00:00,"XLP","0.0099","0.0054","0.0154"
9/4/2024 0:00:00,"XLP","0.0112","0.0054","0.0154"
9/5/2024 0:00:00,"XLP","0.0114","0.0054","0.0154"
9/6/2024 0:00:00,"XLP","0.0116","0.0054","0.0154"
9/9/2024 0:00:00,"XLP","0.0110","0.0052","0.0154"
9/10/2024 0:00:00,"XLP","0.0110","0.0052","0.0154"
9/11/2024 0:00:00,"XLP","0.0055","0.0052","0.0154"
9/12/2024 0:00:00,"XLP","0.0025","0.0052","0.0154"
9/13/2024 0:00:00,"XLP","0.0018","0.0052","0.0154"
9/16/2024 0:00:00,"XLP","0.0027","0.0059","0.0154"
9/17/2024 0:00:00,"XLP","0.0017","0.0059","0.0154"
9/18/2024 0:00:00,"XLP","0.0002","0.0059","0.0154"
9/19/2024 0:00:00,"XLP","-0.0002","0.0059","0.0154"
9/20/2024 0:00:00,"XLP","0.0001","0.0059","0.0154"
9/23/2024 0:00:00,"XLP","0.0003","0.0088","0.0154"
9/24/2024 0:00:00,"XLP","-0.0010","0.0088","0.0154"
9/25/2024 0:00:00,"XLP","-0.0023","0.0088","0.0154"
9/26/2024 0:00:00,"XLP","-0.0036","0.0088","0.0154"
9/27/2024 0:00:00,"XLP","-0.0036","0.0088","0.0154"
9/30/2024 0:00:00,"XLP","-0.0039","0.0033","0.0154"
10/1/2024 0:00:00,"XLP","-0.0049","0.0033","0.0205"
10/2/2024 0:00:00,"XLP","-0.0010","0.0033","0.0205"
10/3/2024 0:00:00,"XLP","-0.0034","0.0033","0.0205"
10/4/2024 0:00:00,"XLP","-0.0055","0.0033","0.0205"
10/7/2024 0:00:00,"XLP","-0.0082","0.0061","0.0205"
10/8/2024 0:00:00,"XLP","-0.0098","0.0061","0.0205"
10/9/2024 0:00:00,"XLP","-0.0092","0.0061","0.0205"
10/10/2024 0:00:00,"XLP","-0.0080","0.0061","0.0205"
10/11/2024 0:00:00,"XLP","-0.0071","0.0061","0.0205"
10/14/2024 0:00:00,"XLP","-0.0058","0.0043","0.0205"
10/15/2024 0:00:00,"XLP","-0.0013","0.0043","0.0205"
10/16/2024 0:00:00,"XLP","-0.0008","0.0043","0.0205"
10/17/2024 0:00:00,"XLP","-0.0004","0.0043","0.0205"
10/18/2024 0:00:00,"XLP","-0.0012","0.0043","0.0205"
10/21/2024 0:00:00,"XLP","-0.0020","0.0038","0.0205"
10/22/2024 0:00:00,"XLP","-0.0023","0.0038","0.0205"
10/23/2024 0:00:00,"XLP","-0.0019","0.0038","0.0205"
10/24/2024 0:00:00,"XLP","0.0005","0.0038","0.0205"
10/25/2024 0:00:00,"XLP","0.0014","0.0038","0.0205"
10/28/2024 0:00:00,"XLP","0.0029","0.0005","0.0205"
10/29/2024 0:00:00,"XLP","0.0019","0.0005","0.0205"
10/30/2024 0:00:00,"XLP","0.0001","0.0005","0.0205"
10/31/2024 0:00:00,"XLP","-0.0016","0.0005","0.0205"
11/1/2024 0:00:00,"XLP","-0.0024","0.0005","0.0155"
11/4/2024 0:00:00,"XLP","-0.0029","-0.0019","0.0155"
11/5/2024 0:00:00,"XLP","-0.0060","-0.0019","0.0155"
11/6/2024 0:00:00,"XLP","-0.0049","-0.0019","0.0155"
11/7/2024 0:00:00,"XLP","-0.0057","-0.0019","0.0155"
11/8/2024 0:00:00,"XLP","-0.0049","-0.0019","0.0155"
11/11/2024 0:00:00,"XLP","-0.0059","-0.0034","0.0155"
11/12/2024 0:00:00,"XLP","-0.0064","-0.0034","0.0155"
11/13/2024 0:00:00,"XLP","-0.0060","-0.0034","0.0155"
11/14/2024 0:00:00,"XLP","-0.0058","-0.0034","0.0155"
11/15/2024 0:00:00,"XLP","-0.0061","-0.0034","0.0155"
11/18/2024 0:00:00,"XLP","-0.0062","0.0004","0.0155"
11/19/2024 0:00:00,"XLP","-0.0044","0.0004","0.0155"
11/20/2024 0:00:00,"XLP","-0.0043","0.0004","0.0155"
11/21/2024 0:00:00,"XLP","-0.0021","0.0004","0.0155"
11/22/2024 0:00:00,"XLP","-0.0014","0.0004","0.0155"
11/25/2024 0:00:00,"XLP","0.0015","0.0022","0.0155"
11/26/2024 0:00:00,"XLP","0.0023","0.0022","0.0155"
11/27/2024 0:00:00,"XLP","0.0049","0.0022","0.0155"
11/29/2024 0:00:00,"XLP","0.0063","0.0022","0.0155"
12/2/2024 0:00:00,"XLP","0.0063","0.0013","0.0127"
12/3/2024 0:00:00,"XLP","0.0067","0.0013","0.0127"
12/4/2024 0:00:00,"XLP","0.0061","0.0013","0.0127"
12/5/2024 0:00:00,"XLP","0.0057","0.0013","0.0127"
12/6/2024 0:00:00,"XLP","0.0056","0.0013","0.0127"
12/9/2024 0:00:00,"XLP","0.0061","-0.0004","0.0127"
12/10/2024 0:00:00,"XLP","0.0061","-0.0004","0.0127"
12/11/2024 0:00:00,"XLP","0.0060","-0.0004","0.0127"
12/12/2024 0:00:00,"XLP","0.0069","-0.0004","0.0127"
12/13/2024 0:00:00,"XLP","0.0056","-0.0004","0.0127"
12/16/2024 0:00:00,"XLP","0.0051","-0.0100","0.0127"
12/17/2024 0:00:00,"XLP","0.0013","-0.0100","0.0127"
12/18/2024 0:00:00,"XLP","-0.0036","-0.0100","0.0127"
12/19/2024 0:00:00,"XLP","-0.0078","-0.0100","0.0127"
12/20/2024 0:00:00,"XLP","-0.0112","-0.0100","0.0127"
12/23/2024 0:00:00,"XLP","-0.0149","-0.0085","0.0127"
12/24/2024 0:00:00,"XLP","-0.0160","-0.0085","0.0127"
12/26/2024 0:00:00,"XLP","-0.0158","-0.0085","0.0127"
12/27/2024 0:00:00,"XLP","-0.0156","-0.0085","0.0127"
12/30/2024 0:00:00,"XLP","-0.0173","-0.0049","0.0127"
12/31/2024 0:00:00,"XLP","-0.0182","-0.0049","0.0127"
1/2/2025 0:00:00,"XLP","-0.0184","-0.0049","0.0101"
1/3/2025 0:00:00,"XLP","-0.0196","-0.0049","0.0101"
1/6/2025 0:00:00,"XLP","-0.0199","-0.0106","0.0101"
1/7/2025 0:00:00,"XLP","-0.0206","-0.0106","0.0101"
1/8/2025 0:00:00,"XLP","-0.0219","-0.0106","0.0101"
1/10/2025 0:00:00,"XLP","-0.0219","-0.0106","0.0101"
1/13/2025 0:00:00,"XLP","-0.0208","-0.0140","0.0101"
1/14/2025 0:00:00,"XLP","-0.0196","-0.0140","0.0101"
1/15/2025 0:00:00,"XLP","-0.0163","-0.0140","0.0101"
1/16/2025 0:00:00,"XLP","-0.0138","-0.0140","0.0101"
1/17/2025 0:00:00,"XLP","-0.0139","-0.0140","0.0101"
1/21/2025 0:00:00,"XLP","-0.0118","-0.0140","0.0101"
1/22/2025 0:00:00,"XLP","-0.0105","-0.0140","0.0101"
1/23/2025 0:00:00,"XLP","-0.0094","-0.0140","0.0101"
1/24/2025 0:00:00,"XLP","-0.0079","-0.0140","0.0101"
1/27/2025 0:00:00,"XLP","0.0004","-0.0049","0.0101"
1/28/2025 0:00:00,"XLP","0.0043","-0.0049","0.0101"
1/29/2025 0:00:00,"XLP","0.0060","-0.0049","0.0101"
1/30/2025 0:00:00,"XLP","0.0085","-0.0049","0.0101"
1/31/2025 0:00:00,"XLP","0.0104","-0.0049","0.0101"
2/3/2025 0:00:00,"XLP","0.0115","-0.0004","0.0125"
2/4/2025 0:00:00,"XLP","0.0117","-0.0004","0.0125"
2/5/2025 0:00:00,"XLP","0.0113","-0.0004","0.0125"
2/6/2025 0:00:00,"XLP","0.0126","-0.0004","0.0125"
2/7/2025 0:00:00,"XLP","0.0147","-0.0004","0.0125"
2/10/2025 0:00:00,"XLP","0.0162","0.0021","0.0125"
2/11/2025 0:00:00,"XLP","0.0168","0.0021","0.0125"
2/12/2025 0:00:00,"XLP","0.0167","0.0021","0.0125"
2/13/2025 0:00:00,"XLP","0.0187","0.0021","0.0125"
2/14/2025 0:00:00,"XLP","0.0195","0.0021","0.0125"
2/18/2025 0:00:00,"XLP","0.0120","0.0057","0.0125"
2/19/2025 0:00:00,"XLP","0.0093","0.0057","0.0125"
2/20/2025 0:00:00,"XLP","0.0088","0.0057","0.0125"
2/21/2025 0:00:00,"XLP","0.0098","0.0057","0.0125"
2/24/2025 0:00:00,"XLP","0.0113","0.0063","0.0125"
2/25/2025 0:00:00,"XLP","0.0168","0.0063","0.0125"
2/26/2025 0:00:00,"XLP","0.0184","0.0063","0.0125"
2/27/2025 0:00:00,"XLP","0.0199","0.0063","0.0125"
2/28/2025 0:00:00,"XLP","0.0187","0.0063","0.0125"
3/3/2025 0:00:00,"XLP","0.0187","0.0070","0.0159"
3/4/2025 0:00:00,"XLP","0.0183","0.0070","0.0159"
3/5/2025 0:00:00,"XLP","0.0167","0.0070","0.0159"
3/6/2025 0:00:00,"XLP","0.0157","0.0070","0.0159"
3/7/2025 0:00:00,"XLP","0.0136","0.0070","0.0159"
3/10/2025 0:00:00,"XLP","0.0140","0.0018","0.0159"
3/11/2025 0:00:00,"XLP","0.0129","0.0018","0.0159"
3/12/2025 0:00:00,"XLP","0.0042","0.0018","0.0159"
3/13/2025 0:00:00,"XLP","0.0012","0.0018","0.0159"
3/14/2025 0:00:00,"XLP","-0.0031","0.0018","0.0159"
3/17/2025 0:00:00,"XLP","-0.0048","0.0095","0.0159"
3/18/2025 0:00:00,"XLP","-0.0076","0.0095","0.0159"
3/19/2025 0:00:00,"XLP","-0.0095","0.0095","0.0159"
3/20/2025 0:00:00,"XLP","-0.0095","0.0095","0.0159"
3/21/2025 0:00:00,"XLP","-0.0106","0.0095","0.0159"
3/24/2025 0:00:00,"XLP","-0.0121","0.0068","0.0159"
3/25/2025 0:00:00,"XLP","-0.0145","0.0068","0.0159"
3/26/2025 0:00:00,"XLP","-0.0130","0.0068","0.0159"
3/27/2025 0:00:00,"XLP","-0.0106","0.0068","0.0159"
3/28/2025 0:00:00,"XLP","-0.0090","0.0068","0.0159"
3/31/2025 0:00:00,"XLP","-0.0082","0.0093","0.0159"
4/1/2025 0:00:00,"XLP","-0.0059","0.0093","0.0096"
4/2/2025 0:00:00,"XLP","0.0010","0.0093","0.0096"
4/3/2025 0:00:00,"XLP","0.0057","0.0093","0.0096"
4/4/2025 0:00:00,"XLP","0.0005","0.0093","0.0096"
4/7/2025 0:00:00,"XLP","-0.0086","0.0062","0.0096"
4/8/2025 0:00:00,"XLP","-0.0146","0.0062","0.0096"
4/9/2025 0:00:00,"XLP","-0.0170","0.0062","0.0096"
4/10/2025 0:00:00,"XLP","-0.0164","0.0062","0.0096"
4/11/2025 0:00:00,"XLP","-0.0140","0.0062","0.0096"
4/14/2025 0:00:00,"XLP","-0.0102","0.0084","0.0096"
4/15/2025 0:00:00,"XLP","-0.0072","0.0084","0.0096"
4/16/2025 0:00:00,"XLP","-0.0073","0.0084","0.0096"
4/17/2025 0:00:00,"XLP","-0.0087","0.0084","0.0096"
4/21/2025 0:00:00,"XLP","-0.0107","0.0097","0.0096"
4/22/2025 0:00:00,"XLP","-0.0120","0.0097","0.0096"
4/23/2025 0:00:00,"XLP","-0.0127","0.0097","0.0096"
4/24/2025 0:00:00,"XLP","-0.0140","0.0097","0.0096"
4/25/2025 0:00:00,"XLP","-0.0164","0.0097","0.0096"
4/28/2025 0:00:00,"XLP","-0.0137","0.0022","0.0096"
4/29/2025 0:00:00,"XLP","-0.0060","0.0022","0.0096"
4/30/2025 0:00:00,"XLP","0.0018","0.0022","0.0096"
5/1/2025 0:00:00,"XLP","0.0069","0.0022","0.0088"
5/2/2025 0:00:00,"XLP","0.0070","0.0022","0.0088"
5/5/2025 0:00:00,"XLP","0.0057","0.0004","0.0088"
5/6/2025 0:00:00,"XLP","0.0028","0.0004","0.0088"
5/7/2025 0:00:00,"XLP","0.0020","0.0004","0.0088"
5/8/2025 0:00:00,"XLP","0.0017","0.0004","0.0088"
5/9/2025 0:00:00,"XLP","-0.0002","0.0004","0.0088"
5/12/2025 0:00:00,"XLP","-0.0016","-0.0041","0.0088"
